"","inferred_correct","inferred_all","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"108",3,16,16,18,0.1,0.05,0,"Binary","SCITE"
"109",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"110",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"111",2,17,16,18,0.1,0.05,0,"Binary","SCITE"
"112",13,16,16,18,0.1,0.05,0,"Binary","SCITE"
"113",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"114",6,16,16,18,0.1,0.05,0,"Binary","SCITE"
"115",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"116",4,15,16,18,0.1,0.05,0,"Binary","SCITE"
"117",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"118",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"119",2,16,16,18,0.1,0.05,0,"Binary","SCITE"
"120",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"121",6,16,16,18,0.1,0.05,0,"Binary","SCITE"
"122",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"123",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"124",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"125",3,15,16,18,0.1,0.05,0,"Binary","SCITE"
"126",9,16,16,18,0.1,0.05,0,"Binary","SCITE"
"127",14,16,16,18,0.1,0.05,0,"Binary","SCITE"
"128",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"129",5,16,16,18,0.1,0.05,0,"Binary","SCITE"
"130",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"131",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"132",12,16,16,18,0.1,0.05,0,"Binary","SCITE"
"133",4,17,16,18,0.1,0.05,0,"Binary","SCITE"
"134",11,16,16,18,0.1,0.05,0,"Binary","SCITE"
"135",9,16,16,18,0.1,0.05,0,"Binary","SCITE"
"136",9,16,16,18,0.1,0.05,0,"Binary","SCITE"
"137",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"138",1,15,16,18,0.1,0.05,0,"Binary","SCITE"
"139",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"140",7,17,16,18,0.1,0.05,0,"Binary","SCITE"
"141",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"142",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"143",6,16,16,18,0.1,0.05,0,"Binary","SCITE"
"144",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"145",11,17,16,18,0.1,0.05,0,"Binary","SCITE"
"146",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"147",2,16,16,18,0.1,0.05,0,"Binary","SCITE"
"148",4,17,16,18,0.1,0.05,0,"Binary","SCITE"
"149",5,16,16,18,0.1,0.05,0,"Binary","SCITE"
"150",3,16,16,18,0.1,0.05,0,"Binary","SCITE"
"151",5,16,16,18,0.1,0.05,0,"Binary","SCITE"
"152",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"153",8,17,16,18,0.1,0.05,0,"Binary","SCITE"
"154",1,16,16,18,0.1,0.05,0,"Binary","SCITE"
"155",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"156",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"157",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"158",5,16,16,18,0.1,0.05,0,"Binary","SCITE"
"159",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"160",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"161",9,16,16,18,0.1,0.05,0,"Binary","SCITE"
"162",7,17,16,18,0.1,0.05,0,"Binary","SCITE"
"163",11,16,16,18,0.1,0.05,0,"Binary","SCITE"
"164",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"165",5,16,16,18,0.1,0.05,0,"Binary","SCITE"
"166",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"167",7,17,16,18,0.1,0.05,0,"Binary","SCITE"
"168",4,17,16,18,0.1,0.05,0,"Binary","SCITE"
"169",14,16,16,18,0.1,0.05,0,"Binary","SCITE"
"170",5,16,16,18,0.1,0.05,0,"Binary","SCITE"
"171",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"172",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"173",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"174",13,16,16,18,0.1,0.05,0,"Binary","SCITE"
"175",5,16,16,18,0.1,0.05,0,"Binary","SCITE"
"176",13,16,16,18,0.1,0.05,0,"Binary","SCITE"
"177",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"178",5,16,16,18,0.1,0.05,0,"Binary","SCITE"
"179",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"180",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"181",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"182",2,17,16,18,0.1,0.05,0,"Binary","SCITE"
"183",4,17,16,18,0.1,0.05,0,"Binary","SCITE"
"184",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"185",8,17,16,18,0.1,0.05,0,"Binary","SCITE"
"186",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"187",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"188",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"189",5,16,16,18,0.1,0.05,0,"Binary","SCITE"
"190",13,16,16,18,0.1,0.05,0,"Binary","SCITE"
"191",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"192",5,16,16,18,0.1,0.05,0,"Binary","SCITE"
"193",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"194",11,16,16,18,0.1,0.05,0,"Binary","SCITE"
"195",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"196",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"197",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"198",12,16,16,18,0.1,0.05,0,"Binary","SCITE"
"199",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"200",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"201",5,16,16,18,0.2,0.05,0,"Binary","SCITE"
"202",6,16,16,18,0.2,0.05,0,"Binary","SCITE"
"203",7,16,16,18,0.2,0.05,0,"Binary","SCITE"
"204",5,17,16,18,0.2,0.05,0,"Binary","SCITE"
"205",3,17,16,18,0.2,0.05,0,"Binary","SCITE"
"206",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"207",3,17,16,18,0.2,0.05,0,"Binary","SCITE"
"208",5,17,16,18,0.2,0.05,0,"Binary","SCITE"
"209",1,16,16,18,0.2,0.05,0,"Binary","SCITE"
"210",5,16,16,18,0.2,0.05,0,"Binary","SCITE"
"211",7,17,16,18,0.2,0.05,0,"Binary","SCITE"
"212",7,16,16,18,0.2,0.05,0,"Binary","SCITE"
"213",5,16,16,18,0.2,0.05,0,"Binary","SCITE"
"214",6,16,16,18,0.2,0.05,0,"Binary","SCITE"
"215",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"216",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"217",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"218",1,16,16,18,0.2,0.05,0,"Binary","SCITE"
"219",3,17,16,18,0.2,0.05,0,"Binary","SCITE"
"220",1,16,16,18,0.2,0.05,0,"Binary","SCITE"
"221",3,17,16,18,0.2,0.05,0,"Binary","SCITE"
"222",2,17,16,18,0.2,0.05,0,"Binary","SCITE"
"223",8,16,16,18,0.2,0.05,0,"Binary","SCITE"
"224",9,16,16,18,0.2,0.05,0,"Binary","SCITE"
"225",1,16,16,18,0.2,0.05,0,"Binary","SCITE"
"226",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"227",8,16,16,18,0.2,0.05,0,"Binary","SCITE"
"228",8,16,16,18,0.2,0.05,0,"Binary","SCITE"
"229",3,16,16,18,0.2,0.05,0,"Binary","SCITE"
"230",2,17,16,18,0.2,0.05,0,"Binary","SCITE"
"231",1,17,16,18,0.2,0.05,0,"Binary","SCITE"
"232",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"233",3,16,16,18,0.2,0.05,0,"Binary","SCITE"
"234",10,17,16,18,0.2,0.05,0,"Binary","SCITE"
"235",4,17,16,18,0.2,0.05,0,"Binary","SCITE"
"236",0,16,16,18,0.2,0.05,0,"Binary","SCITE"
"237",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"238",3,16,16,18,0.2,0.05,0,"Binary","SCITE"
"239",3,16,16,18,0.2,0.05,0,"Binary","SCITE"
"240",6,16,16,18,0.2,0.05,0,"Binary","SCITE"
"241",3,17,16,18,0.2,0.05,0,"Binary","SCITE"
"242",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"243",0,16,16,18,0.2,0.05,0,"Binary","SCITE"
"244",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"245",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"246",4,17,16,18,0.2,0.05,0,"Binary","SCITE"
"247",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"248",2,15,16,18,0.2,0.05,0,"Binary","SCITE"
"249",5,16,16,18,0.2,0.05,0,"Binary","SCITE"
"250",3,15,16,18,0.2,0.05,0,"Binary","SCITE"
"251",0,16,16,18,0.2,0.05,0,"Binary","SCITE"
"252",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"253",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"254",6,16,16,18,0.2,0.05,0,"Binary","SCITE"
"255",6,16,16,18,0.2,0.05,0,"Binary","SCITE"
"256",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"257",1,16,16,18,0.2,0.05,0,"Binary","SCITE"
"258",6,16,16,18,0.2,0.05,0,"Binary","SCITE"
"259",5,16,16,18,0.2,0.05,0,"Binary","SCITE"
"260",2,15,16,18,0.2,0.05,0,"Binary","SCITE"
"261",2,17,16,18,0.2,0.05,0,"Binary","SCITE"
"262",2,15,16,18,0.2,0.05,0,"Binary","SCITE"
"263",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"264",3,16,16,18,0.2,0.05,0,"Binary","SCITE"
"265",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"266",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"267",4,15,16,18,0.2,0.05,0,"Binary","SCITE"
"268",6,17,16,18,0.2,0.05,0,"Binary","SCITE"
"269",5,16,16,18,0.2,0.05,0,"Binary","SCITE"
"270",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"271",3,16,16,18,0.2,0.05,0,"Binary","SCITE"
"272",4,17,16,18,0.2,0.05,0,"Binary","SCITE"
"273",8,17,16,18,0.2,0.05,0,"Binary","SCITE"
"274",5,17,16,18,0.2,0.05,0,"Binary","SCITE"
"275",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"276",1,16,16,18,0.2,0.05,0,"Binary","SCITE"
"277",5,16,16,18,0.2,0.05,0,"Binary","SCITE"
"278",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"279",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"280",2,15,16,18,0.2,0.05,0,"Binary","SCITE"
"281",3,16,16,18,0.2,0.05,0,"Binary","SCITE"
"282",3,17,16,18,0.2,0.05,0,"Binary","SCITE"
"283",6,16,16,18,0.2,0.05,0,"Binary","SCITE"
"284",4,17,16,18,0.2,0.05,0,"Binary","SCITE"
"285",3,17,16,18,0.2,0.05,0,"Binary","SCITE"
"286",2,15,16,18,0.2,0.05,0,"Binary","SCITE"
"287",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"288",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"289",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"290",4,15,16,18,0.2,0.05,0,"Binary","SCITE"
"291",4,16,16,18,0.2,0.05,0,"Binary","SCITE"
"292",3,16,16,18,0.2,0.05,0,"Binary","SCITE"
"293",5,16,16,18,0.2,0.05,0,"Binary","SCITE"
"294",1,16,16,18,0.2,0.05,0,"Binary","SCITE"
"295",5,16,16,18,0.2,0.05,0,"Binary","SCITE"
"296",5,16,16,18,0.2,0.05,0,"Binary","SCITE"
"297",6,15,16,18,0.2,0.05,0,"Binary","SCITE"
"298",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"299",6,16,16,18,0.2,0.05,0,"Binary","SCITE"
"300",2,16,16,18,0.2,0.05,0,"Binary","SCITE"
"301",0,16,16,18,0.4,0.05,0,"Binary","SCITE"
"302",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"303",3,16,16,18,0.4,0.05,0,"Binary","SCITE"
"304",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"305",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"306",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"307",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"308",3,17,16,18,0.4,0.05,0,"Binary","SCITE"
"309",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"310",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"311",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"312",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"313",3,16,16,18,0.4,0.05,0,"Binary","SCITE"
"314",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"315",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"316",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"317",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"318",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"319",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"320",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"321",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"322",3,17,16,18,0.4,0.05,0,"Binary","SCITE"
"323",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"324",3,17,16,18,0.4,0.05,0,"Binary","SCITE"
"325",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"326",0,16,16,18,0.4,0.05,0,"Binary","SCITE"
"327",0,16,16,18,0.4,0.05,0,"Binary","SCITE"
"328",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"329",0,16,16,18,0.4,0.05,0,"Binary","SCITE"
"330",0,16,16,18,0.4,0.05,0,"Binary","SCITE"
"331",3,16,16,18,0.4,0.05,0,"Binary","SCITE"
"332",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"333",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"334",5,17,16,18,0.4,0.05,0,"Binary","SCITE"
"335",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"336",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"337",3,16,16,18,0.4,0.05,0,"Binary","SCITE"
"338",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"339",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"340",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"341",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"342",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"343",3,17,16,18,0.4,0.05,0,"Binary","SCITE"
"344",1,15,16,18,0.4,0.05,0,"Binary","SCITE"
"345",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"346",1,15,16,18,0.4,0.05,0,"Binary","SCITE"
"347",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"348",5,17,16,18,0.4,0.05,0,"Binary","SCITE"
"349",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"350",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"351",4,16,16,18,0.4,0.05,0,"Binary","SCITE"
"352",3,16,16,18,0.4,0.05,0,"Binary","SCITE"
"353",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"354",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"355",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"356",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"357",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"358",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"359",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"360",3,17,16,18,0.4,0.05,0,"Binary","SCITE"
"361",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"362",0,16,16,18,0.4,0.05,0,"Binary","SCITE"
"363",4,16,16,18,0.4,0.05,0,"Binary","SCITE"
"364",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"365",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"366",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"367",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"368",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"369",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"370",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"371",3,17,16,18,0.4,0.05,0,"Binary","SCITE"
"372",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"373",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"374",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"375",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"376",3,17,16,18,0.4,0.05,0,"Binary","SCITE"
"377",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"378",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"379",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"380",0,16,16,18,0.4,0.05,0,"Binary","SCITE"
"381",3,17,16,18,0.4,0.05,0,"Binary","SCITE"
"382",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"383",1,17,16,18,0.4,0.05,0,"Binary","SCITE"
"384",3,17,16,18,0.4,0.05,0,"Binary","SCITE"
"385",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"386",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"387",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"388",3,16,16,18,0.4,0.05,0,"Binary","SCITE"
"389",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"390",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"391",0,16,16,18,0.4,0.05,0,"Binary","SCITE"
"392",1,16,16,18,0.4,0.05,0,"Binary","SCITE"
"393",5,17,16,18,0.4,0.05,0,"Binary","SCITE"
"394",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"395",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"396",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"397",2,17,16,18,0.4,0.05,0,"Binary","SCITE"
"398",2,16,16,18,0.4,0.05,0,"Binary","SCITE"
"399",5,15,16,18,0.4,0.05,0,"Binary","SCITE"
"400",0,17,16,18,0.4,0.05,0,"Binary","SCITE"
"401",10,16,16,18,0.05,0.1,0,"Binary","SCITE"
"402",11,16,16,18,0.05,0.1,0,"Binary","SCITE"
"403",8,16,16,18,0.05,0.1,0,"Binary","SCITE"
"404",8,16,16,18,0.05,0.1,0,"Binary","SCITE"
"405",11,17,16,18,0.05,0.1,0,"Binary","SCITE"
"406",11,16,16,18,0.05,0.1,0,"Binary","SCITE"
"407",11,16,16,18,0.05,0.1,0,"Binary","SCITE"
"408",7,16,16,18,0.05,0.1,0,"Binary","SCITE"
"409",8,16,16,18,0.05,0.1,0,"Binary","SCITE"
"410",11,16,16,18,0.05,0.1,0,"Binary","SCITE"
"411",14,16,16,18,0.05,0.1,0,"Binary","SCITE"
"412",8,15,16,18,0.05,0.1,0,"Binary","SCITE"
"413",2,16,16,18,0.05,0.1,0,"Binary","SCITE"
"414",11,16,16,18,0.05,0.1,0,"Binary","SCITE"
"415",9,16,16,18,0.05,0.1,0,"Binary","SCITE"
"416",7,16,16,18,0.05,0.1,0,"Binary","SCITE"
"417",12,16,16,18,0.05,0.1,0,"Binary","SCITE"
"418",8,16,16,18,0.05,0.1,0,"Binary","SCITE"
"419",12,16,16,18,0.05,0.1,0,"Binary","SCITE"
"420",15,16,16,18,0.05,0.1,0,"Binary","SCITE"
"421",11,16,16,18,0.05,0.1,0,"Binary","SCITE"
"422",10,16,16,18,0.05,0.1,0,"Binary","SCITE"
"423",11,16,16,18,0.05,0.1,0,"Binary","SCITE"
"424",4,16,16,18,0.05,0.1,0,"Binary","SCITE"
"425",16,16,16,18,0.05,0.1,0,"Binary","SCITE"
"426",11,16,16,18,0.05,0.1,0,"Binary","SCITE"
"427",4,16,16,18,0.05,0.1,0,"Binary","SCITE"
"428",6,16,16,18,0.05,0.1,0,"Binary","SCITE"
"429",9,16,16,18,0.05,0.1,0,"Binary","SCITE"
"430",7,16,16,18,0.05,0.1,0,"Binary","SCITE"
"431",15,16,16,18,0.05,0.1,0,"Binary","SCITE"
"432",11,16,16,18,0.05,0.1,0,"Binary","SCITE"
"433",13,17,16,18,0.05,0.1,0,"Binary","SCITE"
"434",7,16,16,18,0.05,0.1,0,"Binary","SCITE"
