"","inferred_correct","inferred_all","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"113",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"114",2,2,16,18,0.1,0.05,0,"Binary","SiFit"
"115",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"116",5,5,16,18,0.1,0.05,0,"Binary","SiFit"
"117",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"118",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"119",1,2,16,18,0.1,0.05,0,"Binary","SiFit"
"120",4,5,16,18,0.1,0.05,0,"Binary","SiFit"
"121",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"122",1,1,16,18,0.1,0.05,0,"Binary","SiFit"
"123",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"124",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"125",5,5,16,18,0.1,0.05,0,"Binary","SiFit"
"126",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"127",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"128",2,2,16,18,0.1,0.05,0,"Binary","SiFit"
"129",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"130",5,7,16,18,0.1,0.05,0,"Binary","SiFit"
"131",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"132",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"133",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"134",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"135",5,5,16,18,0.1,0.05,0,"Binary","SiFit"
"136",4,5,16,18,0.1,0.05,0,"Binary","SiFit"
"137",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"138",3,4,16,18,0.1,0.05,0,"Binary","SiFit"
"139",1,1,16,18,0.1,0.05,0,"Binary","SiFit"
"140",5,5,16,18,0.1,0.05,0,"Binary","SiFit"
"141",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"142",2,2,16,18,0.1,0.05,0,"Binary","SiFit"
"143",7,7,16,18,0.1,0.05,0,"Binary","SiFit"
"144",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"145",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"146",2,4,16,18,0.1,0.05,0,"Binary","SiFit"
"147",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"148",7,7,16,18,0.1,0.05,0,"Binary","SiFit"
"149",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"150",4,5,16,18,0.1,0.05,0,"Binary","SiFit"
"151",5,5,16,18,0.1,0.05,0,"Binary","SiFit"
"152",5,5,16,18,0.1,0.05,0,"Binary","SiFit"
"153",7,7,16,18,0.1,0.05,0,"Binary","SiFit"
"154",3,4,16,18,0.1,0.05,0,"Binary","SiFit"
"155",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"156",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"157",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"158",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"159",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"160",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"161",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"162",2,2,16,18,0.1,0.05,0,"Binary","SiFit"
"163",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"164",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"165",1,1,16,18,0.1,0.05,0,"Binary","SiFit"
"166",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"167",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"168",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"169",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"170",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"171",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"172",7,7,16,18,0.1,0.05,0,"Binary","SiFit"
"173",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"174",7,7,16,18,0.1,0.05,0,"Binary","SiFit"
"175",7,7,16,18,0.1,0.05,0,"Binary","SiFit"
"176",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"177",5,5,16,18,0.1,0.05,0,"Binary","SiFit"
"178",1,1,16,18,0.1,0.05,0,"Binary","SiFit"
"179",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"180",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"181",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"182",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"183",5,5,16,18,0.1,0.05,0,"Binary","SiFit"
"184",5,5,16,18,0.1,0.05,0,"Binary","SiFit"
"185",7,7,16,18,0.1,0.05,0,"Binary","SiFit"
"186",2,2,16,18,0.1,0.05,0,"Binary","SiFit"
"187",4,5,16,18,0.1,0.05,0,"Binary","SiFit"
"188",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"189",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"190",5,5,16,18,0.1,0.05,0,"Binary","SiFit"
"191",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"192",2,2,16,18,0.1,0.05,0,"Binary","SiFit"
"193",4,4,16,18,0.1,0.05,0,"Binary","SiFit"
"194",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"195",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"196",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"197",2,2,16,18,0.1,0.05,0,"Binary","SiFit"
"198",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"199",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"200",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"201",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"202",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"203",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"204",5,6,16,18,0.2,0.05,0,"Binary","SiFit"
"205",4,5,16,18,0.2,0.05,0,"Binary","SiFit"
"206",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"207",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"208",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"209",4,2,16,18,0.2,0.05,0,"Binary","SiFit"
"210",6,6,16,18,0.2,0.05,0,"Binary","SiFit"
"211",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"212",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"213",6,6,16,18,0.2,0.05,0,"Binary","SiFit"
"214",6,6,16,18,0.2,0.05,0,"Binary","SiFit"
"215",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"216",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"217",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"218",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"219",1,3,16,18,0.2,0.05,0,"Binary","SiFit"
"220",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"221",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"222",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"223",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"224",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"225",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"226",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"227",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"228",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"229",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"230",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"231",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"232",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"233",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"234",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"235",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"236",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"237",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"238",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"239",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"240",4,5,16,18,0.2,0.05,0,"Binary","SiFit"
"241",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"242",0,1,16,18,0.2,0.05,0,"Binary","SiFit"
"243",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"244",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"245",6,6,16,18,0.2,0.05,0,"Binary","SiFit"
"246",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"247",2,4,16,18,0.2,0.05,0,"Binary","SiFit"
"248",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"249",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"250",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"251",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"252",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"253",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"254",2,4,16,18,0.2,0.05,0,"Binary","SiFit"
"255",6,6,16,18,0.2,0.05,0,"Binary","SiFit"
"256",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"257",6,6,16,18,0.2,0.05,0,"Binary","SiFit"
"258",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"259",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"260",4,5,16,18,0.2,0.05,0,"Binary","SiFit"
"261",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"262",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"263",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"264",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"265",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"266",3,2,16,18,0.2,0.05,0,"Binary","SiFit"
"267",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"268",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"269",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"270",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"271",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"272",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"273",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"274",6,7,16,18,0.2,0.05,0,"Binary","SiFit"
"275",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"276",2,3,16,18,0.2,0.05,0,"Binary","SiFit"
"277",4,5,16,18,0.2,0.05,0,"Binary","SiFit"
"278",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"279",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"280",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"281",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"282",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"283",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"284",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"285",7,7,16,18,0.2,0.05,0,"Binary","SiFit"
"286",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"287",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"288",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"289",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"290",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"291",2,3,16,18,0.2,0.05,0,"Binary","SiFit"
"292",0,2,16,18,0.2,0.05,0,"Binary","SiFit"
"293",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"294",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"295",4,5,16,18,0.2,0.05,0,"Binary","SiFit"
"296",3,4,16,18,0.2,0.05,0,"Binary","SiFit"
"297",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"298",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"299",3,4,16,18,0.2,0.05,0,"Binary","SiFit"
"300",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"301",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"302",4,4,16,18,0.4,0.05,0,"Binary","SiFit"
"303",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"304",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"305",5,4,16,18,0.4,0.05,0,"Binary","SiFit"
"306",3,1,16,18,0.4,0.05,0,"Binary","SiFit"
"307",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"308",2,4,16,18,0.4,0.05,0,"Binary","SiFit"
"309",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"310",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"311",3,2,16,18,0.4,0.05,0,"Binary","SiFit"
"312",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"313",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"314",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"315",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"316",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"317",3,4,16,18,0.4,0.05,0,"Binary","SiFit"
"318",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"319",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"320",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"321",0,1,16,18,0.4,0.05,0,"Binary","SiFit"
"322",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"323",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"324",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"325",2,3,16,18,0.4,0.05,0,"Binary","SiFit"
"326",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"327",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"328",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"329",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"330",1,4,16,18,0.4,0.05,0,"Binary","SiFit"
"331",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"332",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"333",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"334",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"335",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"336",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"337",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"338",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"339",4,4,16,18,0.4,0.05,0,"Binary","SiFit"
"340",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"341",2,1,16,18,0.4,0.05,0,"Binary","SiFit"
"342",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"343",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"344",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"345",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"346",3,1,16,18,0.4,0.05,0,"Binary","SiFit"
"347",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"348",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"349",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"350",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"351",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"352",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"353",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"354",2,3,16,18,0.4,0.05,0,"Binary","SiFit"
"355",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"356",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"357",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"358",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"359",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"360",5,5,16,18,0.4,0.05,0,"Binary","SiFit"
"361",4,4,16,18,0.4,0.05,0,"Binary","SiFit"
"362",3,2,16,18,0.4,0.05,0,"Binary","SiFit"
"363",0,1,16,18,0.4,0.05,0,"Binary","SiFit"
"364",1,3,16,18,0.4,0.05,0,"Binary","SiFit"
"365",2,3,16,18,0.4,0.05,0,"Binary","SiFit"
"366",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"367",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"368",0,1,16,18,0.4,0.05,0,"Binary","SiFit"
"369",0,1,16,18,0.4,0.05,0,"Binary","SiFit"
"370",2,1,16,18,0.4,0.05,0,"Binary","SiFit"
"371",1,3,16,18,0.4,0.05,0,"Binary","SiFit"
"372",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"373",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"374",3,5,16,18,0.4,0.05,0,"Binary","SiFit"
"375",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"376",2,1,16,18,0.4,0.05,0,"Binary","SiFit"
"377",4,4,16,18,0.4,0.05,0,"Binary","SiFit"
"378",0,2,16,18,0.4,0.05,0,"Binary","SiFit"
"379",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"380",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"381",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"382",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"383",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"384",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"385",3,4,16,18,0.4,0.05,0,"Binary","SiFit"
"386",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"387",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"388",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"389",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"390",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"391",0,3,16,18,0.4,0.05,0,"Binary","SiFit"
"392",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"393",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"394",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"395",0,4,16,18,0.4,0.05,0,"Binary","SiFit"
"396",4,4,16,18,0.4,0.05,0,"Binary","SiFit"
"397",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"398",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"399",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"400",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"401",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"402",6,6,16,18,0.05,0.1,0,"Binary","SiFit"
"403",1,1,16,18,0.05,0.1,0,"Binary","SiFit"
"404",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"405",5,5,16,18,0.05,0.1,0,"Binary","SiFit"
"406",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"407",5,5,16,18,0.05,0.1,0,"Binary","SiFit"
"408",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"409",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"410",2,2,16,18,0.05,0.1,0,"Binary","SiFit"
"411",5,5,16,18,0.05,0.1,0,"Binary","SiFit"
"412",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"413",2,2,16,18,0.05,0.1,0,"Binary","SiFit"
"414",6,6,16,18,0.05,0.1,0,"Binary","SiFit"
"415",6,6,16,18,0.05,0.1,0,"Binary","SiFit"
"416",6,6,16,18,0.05,0.1,0,"Binary","SiFit"
"417",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"418",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"419",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"420",6,6,16,18,0.05,0.1,0,"Binary","SiFit"
"421",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"422",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"423",5,5,16,18,0.05,0.1,0,"Binary","SiFit"
"424",1,1,16,18,0.05,0.1,0,"Binary","SiFit"
"425",5,5,16,18,0.05,0.1,0,"Binary","SiFit"
"426",6,6,16,18,0.05,0.1,0,"Binary","SiFit"
"427",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"428",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"429",5,5,16,18,0.05,0.1,0,"Binary","SiFit"
"430",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"431",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"432",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"433",6,6,16,18,0.05,0.1,0,"Binary","SiFit"
"434",2,2,16,18,0.05,0.1,0,"Binary","SiFit"
