"","inferred_correct","inferred_all","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"39",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"40",2,4,16,18,0.05,0.05,0,"Binary","SiFit"
"41",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"42",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"43",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"44",2,3,16,18,0.05,0.05,0,"Binary","SiFit"
"45",2,6,16,18,0.05,0.05,0,"Binary","SiFit"
"46",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"47",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"48",6,7,16,18,0.05,0.05,0,"Binary","SiFit"
"49",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"50",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"51",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"52",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"53",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"54",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"55",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"56",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"57",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"58",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"59",3,5,16,18,0.05,0.05,0,"Binary","SiFit"
"60",4,6,16,18,0.05,0.05,0,"Binary","SiFit"
"61",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"62",1,2,16,18,0.05,0.05,0,"Binary","SiFit"
"63",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"64",2,4,16,18,0.05,0.05,0,"Binary","SiFit"
"65",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"66",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"67",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"68",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"69",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"70",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"71",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"72",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"73",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"74",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"75",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"76",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"77",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"78",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"79",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"80",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"81",6,7,16,18,0.05,0.05,0,"Binary","SiFit"
"82",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"83",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"84",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"85",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"86",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"87",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"88",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"89",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"90",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"91",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"92",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"93",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"94",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"95",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"96",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"97",0,1,16,18,0.05,0.05,0,"Binary","SiFit"
"98",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"99",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"100",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"101",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"102",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"103",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"104",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"105",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"106",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"107",2,3,16,18,0.05,0.05,0,"Binary","SiFit"
"108",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"109",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"110",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"111",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"112",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"113",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"114",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"115",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"116",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"117",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"118",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"119",1,4,16,18,0.05,0.05,0,"Binary","SiFit"
"120",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"121",6,7,16,18,0.05,0.05,0,"Binary","SiFit"
"122",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"123",2,5,16,18,0.05,0.05,0,"Binary","SiFit"
"124",0,2,16,18,0.05,0.05,0,"Binary","SiFit"
"125",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"126",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"127",6,7,16,18,0.05,0.05,0,"Binary","SiFit"
"128",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"129",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"130",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"131",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"132",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"133",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"134",1,1,16,18,0.05,0.05,0,"Binary","SiFit"
"135",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"136",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"137",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"138",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"139",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"140",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"141",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"142",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"143",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"144",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"145",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"146",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"147",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"148",1,1,16,18,0.05,0.05,0,"Binary","SiFit"
"149",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"150",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"151",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"152",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"153",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"154",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"155",0,1,16,18,0.05,0.05,0,"Binary","SiFit"
"156",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"157",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"158",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"159",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"160",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"161",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"162",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"163",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"164",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"165",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"166",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"167",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"168",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"169",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"170",1,3,16,18,0.05,0.05,0,"Binary","SiFit"
"171",1,1,16,18,0.05,0.05,0,"Binary","SiFit"
"172",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"173",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"174",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"175",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"176",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"177",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"178",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"179",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"180",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"181",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"182",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"183",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"184",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"185",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"186",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"187",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"188",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"189",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"190",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"191",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"192",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"193",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"194",4,6,16,18,0.05,0.05,0,"Binary","SiFit"
"195",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"196",4,6,16,18,0.05,0.05,0,"Binary","SiFit"
"197",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"198",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"199",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"200",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"201",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"202",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"203",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"204",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"205",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"206",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"207",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"208",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"209",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"210",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"211",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"212",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"213",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"214",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"215",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"216",4,6,16,18,0.05,0.05,0,"Binary","SiFit"
"217",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"218",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"219",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"220",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"221",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"222",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"223",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"224",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"225",1,3,16,18,0.05,0.05,0,"Binary","SiFit"
"226",2,3,16,18,0.05,0.05,0,"Binary","SiFit"
"227",4,6,16,18,0.05,0.05,0,"Binary","SiFit"
"228",4,6,16,18,0.05,0.05,0,"Binary","SiFit"
"229",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"230",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"231",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"232",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"233",3,5,16,18,0.05,0.05,0,"Binary","SiFit"
"234",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"235",4,6,16,18,0.05,0.05,0,"Binary","SiFit"
"236",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"237",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"238",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"239",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"240",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"241",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"242",1,2,16,18,0.05,0.05,0,"Binary","SiFit"
"243",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"244",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"245",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"246",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"247",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"248",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"249",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"250",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"251",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"252",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"253",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"254",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"255",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"256",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"257",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"258",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"259",0,3,16,18,0.05,0.05,0,"Binary","SiFit"
"260",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"261",1,1,16,18,0.05,0.05,0,"Binary","SiFit"
"262",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"263",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"264",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"265",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"266",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"267",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"268",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"269",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"270",0,2,16,18,0.05,0.05,0,"Binary","SiFit"
"271",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"272",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"273",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"274",1,1,16,18,0.05,0.05,0,"Binary","SiFit"
"275",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"276",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"277",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"278",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"279",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"280",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"281",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"282",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"283",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"284",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"285",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"286",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"287",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"288",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"289",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"290",1,1,16,18,0.05,0.05,0,"Binary","SiFit"
"291",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"292",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"293",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"294",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"295",1,3,16,18,0.05,0.05,0,"Binary","SiFit"
"296",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"297",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"298",0,0,16,18,0.05,0.05,0,"Binary","SiFit"
"299",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"300",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"301",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"302",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"303",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"304",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"305",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"306",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"307",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"308",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"309",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"310",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"311",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"312",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"313",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"314",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"315",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"316",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"317",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"318",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"319",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"320",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"321",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"322",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"323",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"324",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"325",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"326",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"327",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"328",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"329",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"330",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"331",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"332",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"333",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"334",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"335",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"336",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"337",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"338",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"339",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"340",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"341",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"342",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"343",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"344",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"345",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"346",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"347",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"348",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"349",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"350",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"351",0,2,16,18,0.05,0.05,0,"Binary","SiFit"
"352",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"353",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"354",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"355",2,3,16,18,0.05,0.05,0,"Binary","SiFit"
"356",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"357",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"358",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"359",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"360",1,1,16,18,0.05,0.05,0,"Binary","SiFit"
"361",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"362",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"363",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"364",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"365",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"366",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"367",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"368",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"369",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"370",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"371",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"372",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"373",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"374",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"375",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"376",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"377",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"378",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"379",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"380",1,3,16,18,0.05,0.05,0,"Binary","SiFit"
"381",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"382",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"383",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"384",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"385",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"386",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"387",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"388",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"389",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"390",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"391",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"392",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"393",1,1,16,18,0.05,0.05,0,"Binary","SiFit"
"394",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"395",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"396",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"397",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"398",2,2,16,18,0.05,0.05,0,"Binary","SiFit"
"399",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"400",5,7,16,18,0.05,0.05,0,"Binary","SiFit"
"401",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"402",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"403",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"404",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"405",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"406",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"407",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"408",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"409",3,4,16,18,0.05,0.05,0,"Binary","SiFit"
"410",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"411",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"412",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"413",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"414",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"415",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"416",4,5,16,18,0.05,0.05,0,"Binary","SiFit"
"417",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"418",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"419",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"420",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"421",7,7,16,18,0.05,0.05,0,"Binary","SiFit"
"422",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"423",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"424",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"425",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"426",5,6,16,18,0.05,0.05,0,"Binary","SiFit"
"427",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"428",5,5,16,18,0.05,0.05,0,"Binary","SiFit"
"429",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"430",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"431",6,6,16,18,0.05,0.05,0,"Binary","SiFit"
"432",3,3,16,18,0.05,0.05,0,"Binary","SiFit"
"433",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
"434",4,4,16,18,0.05,0.05,0,"Binary","SiFit"
