"","inferred_correct","inferred_all","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"49",21,21,58,18,0.05,0.05,0,"Binary","SiFit"
"50",8,8,36,18,0.05,0.05,0,"Binary","SiFit"
"51",8,8,38,18,0.05,0.05,0,"Binary","SiFit"
"52",9,9,44,18,0.05,0.05,0,"Binary","SiFit"
"53",9,9,46,18,0.05,0.05,0,"Binary","SiFit"
"54",6,6,42,18,0.05,0.05,0,"Binary","SiFit"
"55",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"56",7,9,38,18,0.05,0.05,0,"Binary","SiFit"
"57",16,16,48,18,0.05,0.05,0,"Binary","SiFit"
"58",7,7,42,18,0.05,0.05,0,"Binary","SiFit"
"59",6,6,32,18,0.05,0.05,0,"Binary","SiFit"
"60",9,10,36,18,0.05,0.05,0,"Binary","SiFit"
"61",9,9,44,18,0.05,0.05,0,"Binary","SiFit"
"62",3,4,40,18,0.05,0.05,0,"Binary","SiFit"
"63",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"64",6,6,38,18,0.05,0.05,0,"Binary","SiFit"
"65",8,8,38,18,0.05,0.05,0,"Binary","SiFit"
"66",3,5,38,18,0.05,0.05,0,"Binary","SiFit"
"67",8,8,42,18,0.05,0.05,0,"Binary","SiFit"
"68",10,10,48,18,0.05,0.05,0,"Binary","SiFit"
"69",9,9,36,18,0.05,0.05,0,"Binary","SiFit"
"70",9,9,46,18,0.05,0.05,0,"Binary","SiFit"
"71",7,7,40,18,0.05,0.05,0,"Binary","SiFit"
"72",9,9,56,18,0.05,0.05,0,"Binary","SiFit"
"73",8,8,52,18,0.05,0.05,0,"Binary","SiFit"
"74",17,17,50,18,0.05,0.05,0,"Binary","SiFit"
"75",16,16,48,18,0.05,0.05,0,"Binary","SiFit"
"76",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"77",11,11,42,18,0.05,0.05,0,"Binary","SiFit"
"78",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"79",9,9,38,18,0.05,0.05,0,"Binary","SiFit"
"80",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"81",14,16,48,18,0.05,0.05,0,"Binary","SiFit"
"82",7,7,38,18,0.05,0.05,0,"Binary","SiFit"
"83",12,12,44,18,0.05,0.05,0,"Binary","SiFit"
"84",14,14,44,18,0.05,0.05,0,"Binary","SiFit"
"85",15,15,46,18,0.05,0.05,0,"Binary","SiFit"
"86",4,4,36,18,0.05,0.05,0,"Binary","SiFit"
"87",5,5,32,18,0.05,0.05,0,"Binary","SiFit"
"88",7,7,36,18,0.05,0.05,0,"Binary","SiFit"
"89",13,13,42,18,0.05,0.05,0,"Binary","SiFit"
"90",9,9,36,18,0.05,0.05,0,"Binary","SiFit"
"91",14,14,44,18,0.05,0.05,0,"Binary","SiFit"
"92",7,7,46,18,0.05,0.05,0,"Binary","SiFit"
"93",7,7,50,18,0.05,0.05,0,"Binary","SiFit"
"94",7,7,36,18,0.05,0.05,0,"Binary","SiFit"
"95",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"96",8,8,40,18,0.05,0.05,0,"Binary","SiFit"
"97",0,4,48,18,0.05,0.05,0,"Binary","SiFit"
"98",7,7,34,18,0.05,0.05,0,"Binary","SiFit"
"99",7,7,40,18,0.05,0.05,0,"Binary","SiFit"
"100",8,8,36,18,0.05,0.05,0,"Binary","SiFit"
"101",16,16,48,18,0.05,0.05,0,"Binary","SiFit"
"102",4,4,32,18,0.05,0.05,0,"Binary","SiFit"
"103",8,8,36,18,0.05,0.05,0,"Binary","SiFit"
"104",7,7,36,18,0.05,0.05,0,"Binary","SiFit"
"105",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"106",11,11,46,18,0.05,0.05,0,"Binary","SiFit"
"107",7,7,38,18,0.05,0.05,0,"Binary","SiFit"
"108",11,11,52,18,0.05,0.05,0,"Binary","SiFit"
"109",12,14,56,18,0.05,0.05,0,"Binary","SiFit"
"110",14,14,44,18,0.05,0.05,0,"Binary","SiFit"
"111",7,7,34,18,0.05,0.05,0,"Binary","SiFit"
"112",11,11,58,18,0.05,0.05,0,"Binary","SiFit"
"113",5,5,38,18,0.05,0.05,0,"Binary","SiFit"
"114",13,13,52,18,0.05,0.05,0,"Binary","SiFit"
"115",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"116",4,4,38,18,0.05,0.05,0,"Binary","SiFit"
"117",8,8,46,18,0.05,0.05,0,"Binary","SiFit"
"118",11,11,46,18,0.05,0.05,0,"Binary","SiFit"
"119",5,6,34,18,0.05,0.05,0,"Binary","SiFit"
"120",14,14,44,18,0.05,0.05,0,"Binary","SiFit"
"121",21,21,58,18,0.05,0.05,0,"Binary","SiFit"
"122",5,5,40,18,0.05,0.05,0,"Binary","SiFit"
"123",4,8,34,18,0.05,0.05,0,"Binary","SiFit"
"124",9,9,62,18,0.05,0.05,0,"Binary","SiFit"
"125",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"126",6,6,40,18,0.05,0.05,0,"Binary","SiFit"
"127",17,18,52,18,0.05,0.05,0,"Binary","SiFit"
"128",8,8,40,18,0.05,0.05,0,"Binary","SiFit"
"129",15,15,46,18,0.05,0.05,0,"Binary","SiFit"
"130",5,5,34,18,0.05,0.05,0,"Binary","SiFit"
"131",18,18,52,18,0.05,0.05,0,"Binary","SiFit"
"132",19,19,54,18,0.05,0.05,0,"Binary","SiFit"
"133",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"134",4,4,54,18,0.05,0.05,0,"Binary","SiFit"
"135",13,13,42,18,0.05,0.05,0,"Binary","SiFit"
"136",7,7,44,18,0.05,0.05,0,"Binary","SiFit"
"137",13,13,42,18,0.05,0.05,0,"Binary","SiFit"
"138",5,5,40,18,0.05,0.05,0,"Binary","SiFit"
"139",13,13,42,18,0.05,0.05,0,"Binary","SiFit"
"140",13,13,52,18,0.05,0.05,0,"Binary","SiFit"
"141",9,9,44,18,0.05,0.05,0,"Binary","SiFit"
"142",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"143",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"144",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"145",20,20,56,18,0.05,0.05,0,"Binary","SiFit"
"146",8,8,48,18,0.05,0.05,0,"Binary","SiFit"
"147",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"148",4,4,34,18,0.05,0.05,0,"Binary","SiFit"
"149",12,13,42,18,0.05,0.05,0,"Binary","SiFit"
"150",16,16,48,18,0.05,0.05,0,"Binary","SiFit"
"151",9,9,40,18,0.05,0.05,0,"Binary","SiFit"
"152",9,9,36,18,0.05,0.05,0,"Binary","SiFit"
"153",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"154",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"155",0,3,40,18,0.05,0.05,0,"Binary","SiFit"
"156",6,7,36,18,0.05,0.05,0,"Binary","SiFit"
"157",9,9,40,18,0.05,0.05,0,"Binary","SiFit"
"158",11,11,38,18,0.05,0.05,0,"Binary","SiFit"
"159",8,8,38,18,0.05,0.05,0,"Binary","SiFit"
"160",14,14,44,18,0.05,0.05,0,"Binary","SiFit"
"161",6,6,36,18,0.05,0.05,0,"Binary","SiFit"
"162",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"163",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"164",9,9,40,18,0.05,0.05,0,"Binary","SiFit"
"165",11,11,38,18,0.05,0.05,0,"Binary","SiFit"
"166",11,11,40,18,0.05,0.05,0,"Binary","SiFit"
"167",5,5,40,18,0.05,0.05,0,"Binary","SiFit"
"168",5,5,32,18,0.05,0.05,0,"Binary","SiFit"
"169",9,9,38,18,0.05,0.05,0,"Binary","SiFit"
"170",11,12,62,18,0.05,0.05,0,"Binary","SiFit"
"171",4,4,34,18,0.05,0.05,0,"Binary","SiFit"
"172",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"173",11,12,52,18,0.05,0.05,0,"Binary","SiFit"
"174",5,5,34,18,0.05,0.05,0,"Binary","SiFit"
"175",8,8,32,18,0.05,0.05,0,"Binary","SiFit"
"176",9,9,40,18,0.05,0.05,0,"Binary","SiFit"
"177",5,6,34,18,0.05,0.05,0,"Binary","SiFit"
"178",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"179",7,7,46,18,0.05,0.05,0,"Binary","SiFit"
"180",7,7,36,18,0.05,0.05,0,"Binary","SiFit"
"181",11,11,38,18,0.05,0.05,0,"Binary","SiFit"
"182",8,9,42,18,0.05,0.05,0,"Binary","SiFit"
"183",6,7,32,18,0.05,0.05,0,"Binary","SiFit"
"184",10,10,50,18,0.05,0.05,0,"Binary","SiFit"
"185",8,8,44,18,0.05,0.05,0,"Binary","SiFit"
"186",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"187",14,14,44,18,0.05,0.05,0,"Binary","SiFit"
"188",6,6,38,18,0.05,0.05,0,"Binary","SiFit"
"189",11,11,48,18,0.05,0.05,0,"Binary","SiFit"
"190",18,18,52,18,0.05,0.05,0,"Binary","SiFit"
"191",20,20,56,18,0.05,0.05,0,"Binary","SiFit"
"192",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"193",19,19,54,18,0.05,0.05,0,"Binary","SiFit"
"194",15,15,56,18,0.05,0.05,0,"Binary","SiFit"
"195",8,10,36,18,0.05,0.05,0,"Binary","SiFit"
"196",10,11,38,18,0.05,0.05,0,"Binary","SiFit"
"197",7,7,34,18,0.05,0.05,0,"Binary","SiFit"
"198",8,8,32,18,0.05,0.05,0,"Binary","SiFit"
"199",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"200",7,7,34,18,0.05,0.05,0,"Binary","SiFit"
"201",11,11,38,18,0.05,0.05,0,"Binary","SiFit"
"202",7,7,36,18,0.05,0.05,0,"Binary","SiFit"
"203",6,6,34,18,0.05,0.05,0,"Binary","SiFit"
"204",8,8,38,18,0.05,0.05,0,"Binary","SiFit"
"205",12,12,50,18,0.05,0.05,0,"Binary","SiFit"
"206",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"207",8,8,40,18,0.05,0.05,0,"Binary","SiFit"
"208",7,7,42,18,0.05,0.05,0,"Binary","SiFit"
"209",6,6,38,18,0.05,0.05,0,"Binary","SiFit"
"210",14,15,60,18,0.05,0.05,0,"Binary","SiFit"
"211",13,13,42,18,0.05,0.05,0,"Binary","SiFit"
"212",4,4,34,18,0.05,0.05,0,"Binary","SiFit"
"213",14,14,46,18,0.05,0.05,0,"Binary","SiFit"
"214",11,11,38,18,0.05,0.05,0,"Binary","SiFit"
"215",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"216",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"217",12,12,46,18,0.05,0.05,0,"Binary","SiFit"
"218",13,13,48,18,0.05,0.05,0,"Binary","SiFit"
"219",4,4,34,18,0.05,0.05,0,"Binary","SiFit"
"220",11,11,38,18,0.05,0.05,0,"Binary","SiFit"
"221",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"222",11,11,40,18,0.05,0.05,0,"Binary","SiFit"
"223",4,4,48,18,0.05,0.05,0,"Binary","SiFit"
"224",8,8,32,18,0.05,0.05,0,"Binary","SiFit"
"225",3,4,36,18,0.05,0.05,0,"Binary","SiFit"
"226",7,7,42,18,0.05,0.05,0,"Binary","SiFit"
"227",14,15,46,18,0.05,0.05,0,"Binary","SiFit"
"228",9,12,40,18,0.05,0.05,0,"Binary","SiFit"
"229",8,8,44,18,0.05,0.05,0,"Binary","SiFit"
"230",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"231",12,12,52,18,0.05,0.05,0,"Binary","SiFit"
"232",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"233",8,9,42,18,0.05,0.05,0,"Binary","SiFit"
"234",4,4,36,18,0.05,0.05,0,"Binary","SiFit"
"235",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"236",7,7,36,18,0.05,0.05,0,"Binary","SiFit"
"237",4,4,36,18,0.05,0.05,0,"Binary","SiFit"
"238",12,12,48,18,0.05,0.05,0,"Binary","SiFit"
"239",5,5,34,18,0.05,0.05,0,"Binary","SiFit"
"240",6,10,52,18,0.05,0.05,0,"Binary","SiFit"
"241",3,3,32,18,0.05,0.05,0,"Binary","SiFit"
"242",5,5,42,18,0.05,0.05,0,"Binary","SiFit"
"243",6,6,34,18,0.05,0.05,0,"Binary","SiFit"
"244",13,13,52,18,0.05,0.05,0,"Binary","SiFit"
"245",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"246",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"247",8,8,38,18,0.05,0.05,0,"Binary","SiFit"
"248",8,8,38,18,0.05,0.05,0,"Binary","SiFit"
"249",14,14,54,18,0.05,0.05,0,"Binary","SiFit"
"250",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"251",10,10,42,18,0.05,0.05,0,"Binary","SiFit"
"252",2,2,34,18,0.05,0.05,0,"Binary","SiFit"
"253",13,13,42,18,0.05,0.05,0,"Binary","SiFit"
"254",6,6,32,18,0.05,0.05,0,"Binary","SiFit"
"255",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"256",11,12,50,18,0.05,0.05,0,"Binary","SiFit"
"257",7,7,36,18,0.05,0.05,0,"Binary","SiFit"
"258",7,7,42,18,0.05,0.05,0,"Binary","SiFit"
"259",1,4,40,18,0.05,0.05,0,"Binary","SiFit"
"260",11,11,38,18,0.05,0.05,0,"Binary","SiFit"
"261",2,2,32,18,0.05,0.05,0,"Binary","SiFit"
"262",8,8,36,18,0.05,0.05,0,"Binary","SiFit"
"263",9,10,36,18,0.05,0.05,0,"Binary","SiFit"
"264",9,9,38,18,0.05,0.05,0,"Binary","SiFit"
"265",4,4,38,18,0.05,0.05,0,"Binary","SiFit"
"266",11,11,48,18,0.05,0.05,0,"Binary","SiFit"
"267",3,3,38,18,0.05,0.05,0,"Binary","SiFit"
"268",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"269",8,8,40,18,0.05,0.05,0,"Binary","SiFit"
"270",6,7,50,18,0.05,0.05,0,"Binary","SiFit"
"271",16,16,60,18,0.05,0.05,0,"Binary","SiFit"
"272",9,9,36,18,0.05,0.05,0,"Binary","SiFit"
"273",8,8,32,18,0.05,0.05,0,"Binary","SiFit"
"274",5,5,42,18,0.05,0.05,0,"Binary","SiFit"
"275",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"276",7,7,34,18,0.05,0.05,0,"Binary","SiFit"
"277",8,8,42,18,0.05,0.05,0,"Binary","SiFit"
"278",9,9,46,18,0.05,0.05,0,"Binary","SiFit"
"279",7,9,36,18,0.05,0.05,0,"Binary","SiFit"
"280",8,8,40,18,0.05,0.05,0,"Binary","SiFit"
"281",5,5,44,18,0.05,0.05,0,"Binary","SiFit"
"282",8,8,38,18,0.05,0.05,0,"Binary","SiFit"
"283",6,6,32,18,0.05,0.05,0,"Binary","SiFit"
"284",7,7,32,18,0.05,0.05,0,"Binary","SiFit"
"285",6,6,36,18,0.05,0.05,0,"Binary","SiFit"
"286",8,8,34,18,0.05,0.05,0,"Binary","SiFit"
"287",15,15,54,18,0.05,0.05,0,"Binary","SiFit"
"288",7,7,38,18,0.05,0.05,0,"Binary","SiFit"
"289",6,6,32,18,0.05,0.05,0,"Binary","SiFit"
"290",6,6,48,18,0.05,0.05,0,"Binary","SiFit"
"291",5,5,38,18,0.05,0.05,0,"Binary","SiFit"
"292",12,13,52,18,0.05,0.05,0,"Binary","SiFit"
"293",9,9,40,18,0.05,0.05,0,"Binary","SiFit"
"294",8,8,32,18,0.05,0.05,0,"Binary","SiFit"
"295",5,7,50,18,0.05,0.05,0,"Binary","SiFit"
"296",11,11,40,18,0.05,0.05,0,"Binary","SiFit"
"297",8,8,36,18,0.05,0.05,0,"Binary","SiFit"
"298",2,2,36,18,0.05,0.05,0,"Binary","SiFit"
"299",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"300",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"301",4,4,44,18,0.05,0.05,0,"Binary","SiFit"
"302",4,4,34,18,0.05,0.05,0,"Binary","SiFit"
"303",9,9,36,18,0.05,0.05,0,"Binary","SiFit"
"304",11,11,46,18,0.05,0.05,0,"Binary","SiFit"
"305",6,6,40,18,0.05,0.05,0,"Binary","SiFit"
"306",14,14,44,18,0.05,0.05,0,"Binary","SiFit"
"307",4,4,44,18,0.05,0.05,0,"Binary","SiFit"
"308",13,13,42,18,0.05,0.05,0,"Binary","SiFit"
"309",7,7,34,18,0.05,0.05,0,"Binary","SiFit"
"310",9,9,42,18,0.05,0.05,0,"Binary","SiFit"
"311",9,9,40,18,0.05,0.05,0,"Binary","SiFit"
"312",15,15,56,18,0.05,0.05,0,"Binary","SiFit"
"313",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"314",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"315",9,9,40,18,0.05,0.05,0,"Binary","SiFit"
"316",4,4,42,18,0.05,0.05,0,"Binary","SiFit"
"317",12,12,44,18,0.05,0.05,0,"Binary","SiFit"
"318",7,7,40,18,0.05,0.05,0,"Binary","SiFit"
"319",8,8,36,18,0.05,0.05,0,"Binary","SiFit"
"320",15,15,58,18,0.05,0.05,0,"Binary","SiFit"
"321",15,15,46,18,0.05,0.05,0,"Binary","SiFit"
"322",11,11,46,18,0.05,0.05,0,"Binary","SiFit"
"323",7,7,40,18,0.05,0.05,0,"Binary","SiFit"
"324",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"325",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"326",9,9,52,18,0.05,0.05,0,"Binary","SiFit"
"327",7,7,44,18,0.05,0.05,0,"Binary","SiFit"
"328",8,8,32,18,0.05,0.05,0,"Binary","SiFit"
"329",9,9,42,18,0.05,0.05,0,"Binary","SiFit"
"330",6,7,42,18,0.05,0.05,0,"Binary","SiFit"
"331",12,12,64,18,0.05,0.05,0,"Binary","SiFit"
"332",7,7,38,18,0.05,0.05,0,"Binary","SiFit"
"333",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"334",8,8,32,18,0.05,0.05,0,"Binary","SiFit"
"335",8,9,54,18,0.05,0.05,0,"Binary","SiFit"
"336",11,11,40,18,0.05,0.05,0,"Binary","SiFit"
"337",10,10,38,18,0.05,0.05,0,"Binary","SiFit"
"338",9,9,36,18,0.05,0.05,0,"Binary","SiFit"
"339",6,7,34,18,0.05,0.05,0,"Binary","SiFit"
"340",18,18,52,18,0.05,0.05,0,"Binary","SiFit"
"341",13,13,50,18,0.05,0.05,0,"Binary","SiFit"
"342",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"343",6,6,32,18,0.05,0.05,0,"Binary","SiFit"
"344",9,9,38,18,0.05,0.05,0,"Binary","SiFit"
"345",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"346",7,7,34,18,0.05,0.05,0,"Binary","SiFit"
"347",8,8,32,18,0.05,0.05,0,"Binary","SiFit"
"348",8,8,32,18,0.05,0.05,0,"Binary","SiFit"
"349",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"350",9,11,54,18,0.05,0.05,0,"Binary","SiFit"
"351",2,4,48,18,0.05,0.05,0,"Binary","SiFit"
"352",5,5,34,18,0.05,0.05,0,"Binary","SiFit"
"353",11,11,48,18,0.05,0.05,0,"Binary","SiFit"
"354",15,15,56,18,0.05,0.05,0,"Binary","SiFit"
"355",8,8,40,18,0.05,0.05,0,"Binary","SiFit"
"356",5,5,38,18,0.05,0.05,0,"Binary","SiFit"
"357",14,14,44,18,0.05,0.05,0,"Binary","SiFit"
"358",9,9,54,18,0.05,0.05,0,"Binary","SiFit"
"359",8,8,48,18,0.05,0.05,0,"Binary","SiFit"
"360",4,4,48,18,0.05,0.05,0,"Binary","SiFit"
"361",6,6,40,18,0.05,0.05,0,"Binary","SiFit"
"362",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"363",14,14,44,18,0.05,0.05,0,"Binary","SiFit"
"364",5,5,34,18,0.05,0.05,0,"Binary","SiFit"
"365",7,7,34,18,0.05,0.05,0,"Binary","SiFit"
"366",8,8,36,18,0.05,0.05,0,"Binary","SiFit"
"367",4,4,38,18,0.05,0.05,0,"Binary","SiFit"
"368",4,4,36,18,0.05,0.05,0,"Binary","SiFit"
"369",4,4,32,18,0.05,0.05,0,"Binary","SiFit"
"370",11,11,48,18,0.05,0.05,0,"Binary","SiFit"
"371",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"372",7,7,36,18,0.05,0.05,0,"Binary","SiFit"
"373",11,11,44,18,0.05,0.05,0,"Binary","SiFit"
"374",6,6,38,18,0.05,0.05,0,"Binary","SiFit"
"375",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"376",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"377",8,9,36,18,0.05,0.05,0,"Binary","SiFit"
"378",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"379",10,10,44,18,0.05,0.05,0,"Binary","SiFit"
"380",1,3,40,18,0.05,0.05,0,"Binary","SiFit"
"381",12,12,48,18,0.05,0.05,0,"Binary","SiFit"
"382",7,7,42,18,0.05,0.05,0,"Binary","SiFit"
"383",6,6,42,18,0.05,0.05,0,"Binary","SiFit"
"384",16,16,48,18,0.05,0.05,0,"Binary","SiFit"
"385",9,9,40,18,0.05,0.05,0,"Binary","SiFit"
"386",5,5,36,18,0.05,0.05,0,"Binary","SiFit"
"387",11,11,46,18,0.05,0.05,0,"Binary","SiFit"
"388",9,10,44,18,0.05,0.05,0,"Binary","SiFit"
"389",10,10,36,18,0.05,0.05,0,"Binary","SiFit"
"390",8,8,40,18,0.05,0.05,0,"Binary","SiFit"
"391",8,8,44,18,0.05,0.05,0,"Binary","SiFit"
"392",7,8,38,18,0.05,0.05,0,"Binary","SiFit"
"393",2,2,36,18,0.05,0.05,0,"Binary","SiFit"
"394",13,13,48,18,0.05,0.05,0,"Binary","SiFit"
"395",10,10,46,18,0.05,0.05,0,"Binary","SiFit"
"396",8,8,38,18,0.05,0.05,0,"Binary","SiFit"
"397",7,7,32,18,0.05,0.05,0,"Binary","SiFit"
"398",4,4,34,18,0.05,0.05,0,"Binary","SiFit"
"399",11,11,44,18,0.05,0.05,0,"Binary","SiFit"
"400",18,19,54,18,0.05,0.05,0,"Binary","SiFit"
"401",7,7,38,18,0.05,0.05,0,"Binary","SiFit"
"402",6,6,40,18,0.05,0.05,0,"Binary","SiFit"
"403",11,12,40,18,0.05,0.05,0,"Binary","SiFit"
"404",9,9,40,18,0.05,0.05,0,"Binary","SiFit"
"405",9,9,38,18,0.05,0.05,0,"Binary","SiFit"
"406",15,15,52,18,0.05,0.05,0,"Binary","SiFit"
"407",15,15,54,18,0.05,0.05,0,"Binary","SiFit"
"408",8,8,44,18,0.05,0.05,0,"Binary","SiFit"
"409",5,6,40,18,0.05,0.05,0,"Binary","SiFit"
"410",11,11,46,18,0.05,0.05,0,"Binary","SiFit"
"411",14,14,44,18,0.05,0.05,0,"Binary","SiFit"
"412",10,11,40,18,0.05,0.05,0,"Binary","SiFit"
"413",9,9,40,18,0.05,0.05,0,"Binary","SiFit"
"414",11,11,40,18,0.05,0.05,0,"Binary","SiFit"
"415",8,8,46,18,0.05,0.05,0,"Binary","SiFit"
"416",9,10,44,18,0.05,0.05,0,"Binary","SiFit"
"417",9,9,38,18,0.05,0.05,0,"Binary","SiFit"
"418",8,8,38,18,0.05,0.05,0,"Binary","SiFit"
"419",10,11,38,18,0.05,0.05,0,"Binary","SiFit"
"420",7,7,34,18,0.05,0.05,0,"Binary","SiFit"
"421",16,16,48,18,0.05,0.05,0,"Binary","SiFit"
"422",11,11,46,18,0.05,0.05,0,"Binary","SiFit"
"423",8,8,36,18,0.05,0.05,0,"Binary","SiFit"
"424",13,13,52,18,0.05,0.05,0,"Binary","SiFit"
"425",7,7,36,18,0.05,0.05,0,"Binary","SiFit"
"426",7,9,34,18,0.05,0.05,0,"Binary","SiFit"
"427",12,12,40,18,0.05,0.05,0,"Binary","SiFit"
"428",11,11,40,18,0.05,0.05,0,"Binary","SiFit"
"429",7,7,38,18,0.05,0.05,0,"Binary","SiFit"
"430",7,7,36,18,0.05,0.05,0,"Binary","SiFit"
"431",9,9,34,18,0.05,0.05,0,"Binary","SiFit"
"432",6,6,36,18,0.05,0.05,0,"Binary","SiFit"
"433",6,6,32,18,0.05,0.05,0,"Binary","SiFit"
"434",5,5,34,18,0.05,0.05,0,"Binary","SiFit"
