"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"44","572","626","80","0.05","0","Ternary","0","0","MO"
"45","611","611","80","0.05","0","Ternary","0","0","MO"
"46","699","699","80","0.05","0","Ternary","0","0","MO"
"47","1249","1249","80","0.05","0","Ternary","0","0","MO"
"48","481","481","80","0.05","0","Ternary","0","0","MO"
"49","478","508","80","0.05","0","Ternary","0","0","MO"
"50","726","726","80","0.05","0","Ternary","0","0","MO"
"51","903","903","80","0.05","0","Ternary","0","0","MO"
"52","526","526","80","0.05","0","Ternary","0","0","MO"
"53","569","569","80","0.05","0","Ternary","0","0","MO"
"54","602","616","80","0.05","0","Ternary","0","0","MO"
"55","753","801","80","0.05","0","Ternary","0","0","MO"
"56","558","558","80","0.05","0","Ternary","0","0","MO"
"57","878","914","80","0.05","0","Ternary","0","0","MO"
"58","833","833","80","0.05","0","Ternary","0","0","MO"
"59","612","612","80","0.05","0","Ternary","0","0","MO"
"60","833","833","80","0.05","0","Ternary","0","0","MO"
"61","597","597","80","0.05","0","Ternary","0","0","MO"
"62","490","533","80","0.05","0","Ternary","0","0","MO"
"63","663","663","80","0.05","0","Ternary","0","0","MO"
"64","825","825","80","0.05","0","Ternary","0","0","MO"
"65","696","696","80","0.05","0","Ternary","0","0","MO"
"66","923","923","80","0.05","0","Ternary","0","0","MO"
"67","633","633","80","0.05","0","Ternary","0","0","MO"
"68","1439","1439","80","0.05","0","Ternary","0","0","MO"
"69","525","534","80","0.05","0","Ternary","0","0","MO"
"70","799","799","80","0.05","0","Ternary","0","0","MO"
"71","898","898","80","0.05","0","Ternary","0","0","MO"
"72","665","665","80","0.05","0","Ternary","0","0","MO"
"73","819","819","80","0.05","0","Ternary","0","0","MO"
"74","821","821","80","0.05","0","Ternary","0","0","MO"
"75","608","744","80","0.05","0","Ternary","0","0","MO"
"76","564","564","80","0.05","0","Ternary","0","0","MO"
"77","728","728","80","0.05","0","Ternary","0","0","MO"
"78","481","481","80","0.05","0","Ternary","0","0","MO"
"79","762","762","80","0.05","0","Ternary","0","0","MO"
"80","566","566","80","0.05","0","Ternary","0","0","MO"
"81","926","932","80","0.05","0","Ternary","0","0","MO"
"82","631","631","80","0.05","0","Ternary","0","0","MO"
"83","493","493","80","0.05","0","Ternary","0","0","MO"
"84","749","771","80","0.05","0","Ternary","0","0","MO"
"85","990","999","80","0.05","0","Ternary","0","0","MO"
"86","785","785","80","0.05","0","Ternary","0","0","MO"
"87","570","570","80","0.05","0","Ternary","0","0","MO"
"88","739","739","80","0.05","0","Ternary","0","0","MO"
"89","927","927","80","0.05","0","Ternary","0","0","MO"
"90","612","612","80","0.05","0","Ternary","0","0","MO"
"91","974","974","80","0.05","0","Ternary","0","0","MO"
"92","720","740","80","0.05","0","Ternary","0","0","MO"
"93","840","840","80","0.05","0","Ternary","0","0","MO"
"94","654","654","80","0.05","0","Ternary","0","0","MO"
"95","511","511","80","0.05","0","Ternary","0","0","MO"
"96","969","969","80","0.05","0","Ternary","0","0","MO"
"97","742","742","80","0.05","0","Ternary","0","0","MO"
"98","681","681","80","0.05","0","Ternary","0","0","MO"
"99","1103","1103","80","0.05","0","Ternary","0","0","MO"
"100","572","572","80","0.05","0","Ternary","0","0","MO"
