"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"62","193","193","40","0.05","0","Ternary","0","0","MO"
"63","118","118","40","0.05","0","Ternary","0","0","MO"
"64","222","222","40","0.05","0","Ternary","0","0","MO"
"65","197","197","40","0.05","0","Ternary","0","0","MO"
"66","157","157","40","0.05","0","Ternary","0","0","MO"
"67","283","283","40","0.05","0","Ternary","0","0","MO"
"68","208","217","40","0.05","0","Ternary","0","0","MO"
"69","171","171","40","0.05","0","Ternary","0","0","MO"
"70","339","391","40","0.05","0","Ternary","0","0","MO"
"71","200","200","40","0.05","0","Ternary","0","0","MO"
"72","236","236","40","0.05","0","Ternary","0","0","MO"
"73","166","166","40","0.05","0","Ternary","0","0","MO"
"74","165","165","40","0.05","0","Ternary","0","0","MO"
"75","196","203","40","0.05","0","Ternary","0","0","MO"
"76","311","333","40","0.05","0","Ternary","0","0","MO"
"77","172","172","40","0.05","0","Ternary","0","0","MO"
"78","173","173","40","0.05","0","Ternary","0","0","MO"
"79","348","348","40","0.05","0","Ternary","0","0","MO"
"80","121","121","40","0.05","0","Ternary","0","0","MO"
"81","108","108","40","0.05","0","Ternary","0","0","MO"
"82","122","122","40","0.05","0","Ternary","0","0","MO"
"83","378","383","40","0.05","0","Ternary","0","0","MO"
"84","179","179","40","0.05","0","Ternary","0","0","MO"
"85","155","155","40","0.05","0","Ternary","0","0","MO"
"86","159","159","40","0.05","0","Ternary","0","0","MO"
"87","131","131","40","0.05","0","Ternary","0","0","MO"
"88","120","120","40","0.05","0","Ternary","0","0","MO"
"89","156","156","40","0.05","0","Ternary","0","0","MO"
"90","184","184","40","0.05","0","Ternary","0","0","MO"
"91","249","249","40","0.05","0","Ternary","0","0","MO"
"92","203","203","40","0.05","0","Ternary","0","0","MO"
"93","195","195","40","0.05","0","Ternary","0","0","MO"
"94","112","112","40","0.05","0","Ternary","0","0","MO"
"95","161","161","40","0.05","0","Ternary","0","0","MO"
"96","222","222","40","0.05","0","Ternary","0","0","MO"
"97","228","228","40","0.05","0","Ternary","0","0","MO"
"98","172","172","40","0.05","0","Ternary","0","0","MO"
"99","319","319","40","0.05","0","Ternary","0","0","MO"
"100","136","136","40","0.05","0","Ternary","0","0","MO"
