"","inferred_correct","inferred_all","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"222",6,2,36,18,0.2,0.05,0,"Binary","SiFit"
"223",11,4,36,18,0.2,0.05,0,"Binary","SiFit"
"224",5,3,40,18,0.2,0.05,0,"Binary","SiFit"
"225",12,9,36,18,0.2,0.05,0,"Binary","SiFit"
"226",20,5,44,18,0.2,0.05,0,"Binary","SiFit"
"227",9,3,34,18,0.2,0.05,0,"Binary","SiFit"
"228",8,7,36,18,0.2,0.05,0,"Binary","SiFit"
"229",8,9,34,18,0.2,0.05,0,"Binary","SiFit"
"230",16,7,52,18,0.2,0.05,0,"Binary","SiFit"
"231",7,6,36,18,0.2,0.05,0,"Binary","SiFit"
"232",24,4,44,18,0.2,0.05,0,"Binary","SiFit"
"233",19,13,52,18,0.2,0.05,0,"Binary","SiFit"
"234",6,7,40,18,0.2,0.05,0,"Binary","SiFit"
"235",21,12,48,18,0.2,0.05,0,"Binary","SiFit"
"236",15,8,40,18,0.2,0.05,0,"Binary","SiFit"
"237",6,2,38,18,0.2,0.05,0,"Binary","SiFit"
"238",8,4,38,18,0.2,0.05,0,"Binary","SiFit"
"239",18,5,46,18,0.2,0.05,0,"Binary","SiFit"
"240",17,8,46,18,0.2,0.05,0,"Binary","SiFit"
"241",14,7,40,18,0.2,0.05,0,"Binary","SiFit"
"242",14,4,48,18,0.2,0.05,0,"Binary","SiFit"
"243",29,8,68,18,0.2,0.05,0,"Binary","SiFit"
"244",16,5,38,18,0.2,0.05,0,"Binary","SiFit"
"245",12,9,44,18,0.2,0.05,0,"Binary","SiFit"
"246",14,7,48,18,0.2,0.05,0,"Binary","SiFit"
"247",9,3,32,18,0.2,0.05,0,"Binary","SiFit"
"248",23,14,54,18,0.2,0.05,0,"Binary","SiFit"
"249",17,6,58,18,0.2,0.05,0,"Binary","SiFit"
"250",13,9,36,18,0.2,0.05,0,"Binary","SiFit"
"251",6,8,38,18,0.2,0.05,0,"Binary","SiFit"
"252",11,6,44,18,0.2,0.05,0,"Binary","SiFit"
"253",20,11,46,18,0.2,0.05,0,"Binary","SiFit"
"254",18,11,42,18,0.2,0.05,0,"Binary","SiFit"
"255",9,9,40,18,0.2,0.05,0,"Binary","SiFit"
"256",9,3,38,18,0.2,0.05,0,"Binary","SiFit"
"257",18,11,48,18,0.2,0.05,0,"Binary","SiFit"
"258",8,4,42,18,0.2,0.05,0,"Binary","SiFit"
"259",7,5,32,18,0.2,0.05,0,"Binary","SiFit"
"260",9,5,36,18,0.2,0.05,0,"Binary","SiFit"
"261",18,11,44,18,0.2,0.05,0,"Binary","SiFit"
"262",9,4,40,18,0.2,0.05,0,"Binary","SiFit"
"263",8,4,34,18,0.2,0.05,0,"Binary","SiFit"
"264",7,6,38,18,0.2,0.05,0,"Binary","SiFit"
"265",11,8,38,18,0.2,0.05,0,"Binary","SiFit"
"266",19,8,38,18,0.2,0.05,0,"Binary","SiFit"
"267",20,5,42,18,0.2,0.05,0,"Binary","SiFit"
"268",16,10,48,18,0.2,0.05,0,"Binary","SiFit"
"269",10,2,36,18,0.2,0.05,0,"Binary","SiFit"
"270",20,9,46,18,0.2,0.05,0,"Binary","SiFit"
"271",13,12,40,18,0.2,0.05,0,"Binary","SiFit"
"272",28,13,56,18,0.2,0.05,0,"Binary","SiFit"
"273",30,8,52,18,0.2,0.05,0,"Binary","SiFit"
"274",14,7,50,18,0.2,0.05,0,"Binary","SiFit"
"275",16,12,48,18,0.2,0.05,0,"Binary","SiFit"
"276",10,5,36,18,0.2,0.05,0,"Binary","SiFit"
"277",14,8,42,18,0.2,0.05,0,"Binary","SiFit"
"278",10,9,40,18,0.2,0.05,0,"Binary","SiFit"
"279",10,9,38,18,0.2,0.05,0,"Binary","SiFit"
"280",10,5,40,18,0.2,0.05,0,"Binary","SiFit"
"281",14,8,48,18,0.2,0.05,0,"Binary","SiFit"
"282",13,5,38,18,0.2,0.05,0,"Binary","SiFit"
"283",19,11,44,18,0.2,0.05,0,"Binary","SiFit"
"284",13,6,44,18,0.2,0.05,0,"Binary","SiFit"
"285",15,7,46,18,0.2,0.05,0,"Binary","SiFit"
"286",4,4,36,18,0.2,0.05,0,"Binary","SiFit"
"287",4,3,32,18,0.2,0.05,0,"Binary","SiFit"
"288",4,4,36,18,0.2,0.05,0,"Binary","SiFit"
"289",10,7,42,18,0.2,0.05,0,"Binary","SiFit"
"290",7,3,36,18,0.2,0.05,0,"Binary","SiFit"
"291",12,4,44,18,0.2,0.05,0,"Binary","SiFit"
"292",17,9,46,18,0.2,0.05,0,"Binary","SiFit"
"293",19,7,50,18,0.2,0.05,0,"Binary","SiFit"
"294",9,7,36,18,0.2,0.05,0,"Binary","SiFit"
"295",16,7,40,18,0.2,0.05,0,"Binary","SiFit"
"296",18,8,40,18,0.2,0.05,0,"Binary","SiFit"
"297",6,2,48,18,0.2,0.05,0,"Binary","SiFit"
"298",6,5,34,18,0.2,0.05,0,"Binary","SiFit"
"299",9,4,40,18,0.2,0.05,0,"Binary","SiFit"
"300",7,7,36,18,0.2,0.05,0,"Binary","SiFit"
"301",20,7,42,18,0.4,0.05,0,"Binary","SiFit"
"302",24,11,60,18,0.4,0.05,0,"Binary","SiFit"
"303",11,7,34,18,0.4,0.05,0,"Binary","SiFit"
"304",22,5,50,18,0.4,0.05,0,"Binary","SiFit"
"305",31,9,50,18,0.4,0.05,0,"Binary","SiFit"
"306",18,4,48,18,0.4,0.05,0,"Binary","SiFit"
"307",8,2,36,18,0.4,0.05,0,"Binary","SiFit"
"308",23,6,54,18,0.4,0.05,0,"Binary","SiFit"
"309",14,5,36,18,0.4,0.05,0,"Binary","SiFit"
"310",21,7,40,18,0.4,0.05,0,"Binary","SiFit"
"311",21,4,66,18,0.4,0.05,0,"Binary","SiFit"
"312",12,6,32,18,0.4,0.05,0,"Binary","SiFit"
"313",5,5,48,18,0.4,0.05,0,"Binary","SiFit"
"314",12,4,34,18,0.4,0.05,0,"Binary","SiFit"
"315",6,3,48,18,0.4,0.05,0,"Binary","SiFit"
"316",9,4,40,18,0.4,0.05,0,"Binary","SiFit"
"317",14,7,46,18,0.4,0.05,0,"Binary","SiFit"
"318",17,7,38,18,0.4,0.05,0,"Binary","SiFit"
"319",15,6,52,18,0.4,0.05,0,"Binary","SiFit"
"320",20,11,40,18,0.4,0.05,0,"Binary","SiFit"
"321",14,3,48,18,0.4,0.05,0,"Binary","SiFit"
"322",0,0,36,18,0.4,0.05,0,"Binary","SiFit"
"323",11,4,36,18,0.4,0.05,0,"Binary","SiFit"
"324",4,3,40,18,0.4,0.05,0,"Binary","SiFit"
"325",8,4,36,18,0.4,0.05,0,"Binary","SiFit"
"326",28,9,44,18,0.4,0.05,0,"Binary","SiFit"
"327",7,3,34,18,0.4,0.05,0,"Binary","SiFit"
"328",8,2,36,18,0.4,0.05,0,"Binary","SiFit"
"329",9,7,34,18,0.4,0.05,0,"Binary","SiFit"
"330",14,3,52,18,0.4,0.05,0,"Binary","SiFit"
"331",11,4,36,18,0.4,0.05,0,"Binary","SiFit"
"332",21,4,44,18,0.4,0.05,0,"Binary","SiFit"
"333",5,3,52,18,0.4,0.05,0,"Binary","SiFit"
"334",6,2,40,18,0.4,0.05,0,"Binary","SiFit"
"335",13,6,48,18,0.4,0.05,0,"Binary","SiFit"
"336",3,1,40,18,0.4,0.05,0,"Binary","SiFit"
"337",7,2,38,18,0.4,0.05,0,"Binary","SiFit"
"338",9,6,38,18,0.4,0.05,0,"Binary","SiFit"
"339",12,8,46,18,0.4,0.05,0,"Binary","SiFit"
"340",13,6,46,18,0.4,0.05,0,"Binary","SiFit"
"341",13,6,40,18,0.4,0.05,0,"Binary","SiFit"
"342",9,2,48,18,0.4,0.05,0,"Binary","SiFit"
"343",45,26,68,18,0.4,0.05,0,"Binary","SiFit"
"344",4,2,38,18,0.4,0.05,0,"Binary","SiFit"
"345",21,6,44,18,0.4,0.05,0,"Binary","SiFit"
"346",13,6,48,18,0.4,0.05,0,"Binary","SiFit"
"347",6,3,32,18,0.4,0.05,0,"Binary","SiFit"
"348",22,7,54,18,0.4,0.05,0,"Binary","SiFit"
"349",25,6,58,18,0.4,0.05,0,"Binary","SiFit"
"350",6,3,36,18,0.4,0.05,0,"Binary","SiFit"
"351",8,3,38,18,0.4,0.05,0,"Binary","SiFit"
"352",10,2,44,18,0.4,0.05,0,"Binary","SiFit"
"353",9,4,46,18,0.4,0.05,0,"Binary","SiFit"
"354",14,6,42,18,0.4,0.05,0,"Binary","SiFit"
"355",12,4,40,18,0.4,0.05,0,"Binary","SiFit"
"356",5,1,38,18,0.4,0.05,0,"Binary","SiFit"
"357",21,7,48,18,0.4,0.05,0,"Binary","SiFit"
"358",16,7,42,18,0.4,0.05,0,"Binary","SiFit"
"359",5,3,32,18,0.4,0.05,0,"Binary","SiFit"
"360",17,8,36,18,0.4,0.05,0,"Binary","SiFit"
"361",19,11,44,18,0.4,0.05,0,"Binary","SiFit"
"362",2,1,40,18,0.4,0.05,0,"Binary","SiFit"
"363",13,4,34,18,0.4,0.05,0,"Binary","SiFit"
"364",14,7,38,18,0.4,0.05,0,"Binary","SiFit"
"365",9,6,38,18,0.4,0.05,0,"Binary","SiFit"
"366",7,4,38,18,0.4,0.05,0,"Binary","SiFit"
"367",21,5,42,18,0.4,0.05,0,"Binary","SiFit"
"368",13,3,48,18,0.4,0.05,0,"Binary","SiFit"
"369",4,1,36,18,0.4,0.05,0,"Binary","SiFit"
"370",16,5,46,18,0.4,0.05,0,"Binary","SiFit"
"371",17,6,40,18,0.4,0.05,0,"Binary","SiFit"
"372",26,10,56,18,0.4,0.05,0,"Binary","SiFit"
"373",31,7,52,18,0.4,0.05,0,"Binary","SiFit"
"374",21,12,50,18,0.4,0.05,0,"Binary","SiFit"
"375",18,4,48,18,0.4,0.05,0,"Binary","SiFit"
"376",6,2,36,18,0.4,0.05,0,"Binary","SiFit"
"377",19,9,42,18,0.4,0.05,0,"Binary","SiFit"
"378",5,6,40,18,0.4,0.05,0,"Binary","SiFit"
"379",10,8,38,18,0.4,0.05,0,"Binary","SiFit"
"380",15,2,40,18,0.4,0.05,0,"Binary","SiFit"
"381",15,10,48,18,0.4,0.05,0,"Binary","SiFit"
"382",12,5,38,18,0.4,0.05,0,"Binary","SiFit"
"383",5,7,44,18,0.4,0.05,0,"Binary","SiFit"
"384",19,6,44,18,0.4,0.05,0,"Binary","SiFit"
"385",15,9,46,18,0.4,0.05,0,"Binary","SiFit"
"386",8,4,36,18,0.4,0.05,0,"Binary","SiFit"
"387",3,2,32,18,0.4,0.05,0,"Binary","SiFit"
"388",2,1,36,18,0.4,0.05,0,"Binary","SiFit"
"389",12,6,42,18,0.4,0.05,0,"Binary","SiFit"
"390",5,4,36,18,0.4,0.05,0,"Binary","SiFit"
"391",10,4,44,18,0.4,0.05,0,"Binary","SiFit"
"392",26,9,46,18,0.4,0.05,0,"Binary","SiFit"
"393",11,3,50,18,0.4,0.05,0,"Binary","SiFit"
"394",13,5,36,18,0.4,0.05,0,"Binary","SiFit"
"395",14,7,40,18,0.4,0.05,0,"Binary","SiFit"
"396",15,7,40,18,0.4,0.05,0,"Binary","SiFit"
"397",5,2,48,18,0.4,0.05,0,"Binary","SiFit"
"398",5,4,34,18,0.4,0.05,0,"Binary","SiFit"
"399",6,4,40,18,0.4,0.05,0,"Binary","SiFit"
"400",7,4,36,18,0.4,0.05,0,"Binary","SiFit"
"401",16,9,42,18,0.05,0.1,0,"Binary","SiFit"
"402",28,17,60,18,0.05,0.1,0,"Binary","SiFit"
"403",16,9,34,18,0.05,0.1,0,"Binary","SiFit"
"404",18,10,50,18,0.05,0.1,0,"Binary","SiFit"
"405",14,10,50,18,0.05,0.1,0,"Binary","SiFit"
"406",17,6,48,18,0.05,0.1,0,"Binary","SiFit"
"407",9,7,36,18,0.05,0.1,0,"Binary","SiFit"
"408",19,11,54,18,0.05,0.1,0,"Binary","SiFit"
"409",7,7,36,18,0.05,0.1,0,"Binary","SiFit"
"410",10,6,40,18,0.05,0.1,0,"Binary","SiFit"
"411",21,8,66,18,0.05,0.1,0,"Binary","SiFit"
"412",13,8,32,18,0.05,0.1,0,"Binary","SiFit"
"413",12,7,48,18,0.05,0.1,0,"Binary","SiFit"
"414",9,6,34,18,0.05,0.1,0,"Binary","SiFit"
"415",14,11,48,18,0.05,0.1,0,"Binary","SiFit"
"416",11,8,40,18,0.05,0.1,0,"Binary","SiFit"
"417",11,4,46,18,0.05,0.1,0,"Binary","SiFit"
"418",10,10,38,18,0.05,0.1,0,"Binary","SiFit"
"419",23,11,52,18,0.05,0.1,0,"Binary","SiFit"
"420",11,8,40,18,0.05,0.1,0,"Binary","SiFit"
"421",15,11,48,18,0.05,0.1,0,"Binary","SiFit"
"422",13,4,36,18,0.05,0.1,0,"Binary","SiFit"
"423",5,5,36,18,0.05,0.1,0,"Binary","SiFit"
"424",6,6,40,18,0.05,0.1,0,"Binary","SiFit"
"425",8,6,36,18,0.05,0.1,0,"Binary","SiFit"
"426",13,9,44,18,0.05,0.1,0,"Binary","SiFit"
"427",7,3,34,18,0.05,0.1,0,"Binary","SiFit"
"428",11,7,36,18,0.05,0.1,0,"Binary","SiFit"
"429",11,9,34,18,0.05,0.1,0,"Binary","SiFit"
"430",25,10,52,18,0.05,0.1,0,"Binary","SiFit"
"431",3,2,36,18,0.05,0.1,0,"Binary","SiFit"
"432",14,4,44,18,0.05,0.1,0,"Binary","SiFit"
"433",23,17,52,18,0.05,0.1,0,"Binary","SiFit"
"434",9,7,40,18,0.05,0.1,0,"Binary","SiFit"
