"","inferred_correct","inferred_all","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"194",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"195",6,6,16,18,0.1,0.05,0,"Binary","SiFit"
"196",2,2,16,18,0.1,0.05,0,"Binary","SiFit"
"197",1,1,16,18,0.1,0.05,0,"Binary","SiFit"
"198",3,3,16,18,0.1,0.05,0,"Binary","SiFit"
"199",2,2,16,18,0.1,0.05,0,"Binary","SiFit"
"200",5,5,16,18,0.1,0.05,0,"Binary","SiFit"
"201",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"202",7,7,16,18,0.2,0.05,0,"Binary","SiFit"
"203",5,6,16,18,0.2,0.05,0,"Binary","SiFit"
"204",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"205",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"206",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"207",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"208",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"209",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"210",3,4,16,18,0.2,0.05,0,"Binary","SiFit"
"211",1,3,16,18,0.2,0.05,0,"Binary","SiFit"
"212",6,6,16,18,0.2,0.05,0,"Binary","SiFit"
"213",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"214",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"215",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"216",2,6,16,18,0.2,0.05,0,"Binary","SiFit"
"217",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"218",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"219",0,0,16,18,0.2,0.05,0,"Binary","SiFit"
"220",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"221",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"222",3,2,16,18,0.2,0.05,0,"Binary","SiFit"
"223",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"224",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"225",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"226",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"227",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"228",3,4,16,18,0.2,0.05,0,"Binary","SiFit"
"229",5,6,16,18,0.2,0.05,0,"Binary","SiFit"
"230",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"231",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"232",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"233",1,5,16,18,0.2,0.05,0,"Binary","SiFit"
"234",1,4,16,18,0.2,0.05,0,"Binary","SiFit"
"235",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"236",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"237",0,0,16,18,0.2,0.05,0,"Binary","SiFit"
"238",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"239",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"240",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"241",2,3,16,18,0.2,0.05,0,"Binary","SiFit"
"242",0,0,16,18,0.2,0.05,0,"Binary","SiFit"
"243",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"244",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"245",4,5,16,18,0.2,0.05,0,"Binary","SiFit"
"246",1,2,16,18,0.2,0.05,0,"Binary","SiFit"
"247",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"248",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"249",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"250",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"251",2,5,16,18,0.2,0.05,0,"Binary","SiFit"
"252",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"253",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"254",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"255",3,5,16,18,0.2,0.05,0,"Binary","SiFit"
"256",0,0,16,18,0.2,0.05,0,"Binary","SiFit"
"257",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"258",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"259",2,4,16,18,0.2,0.05,0,"Binary","SiFit"
"260",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"261",3,6,16,18,0.2,0.05,0,"Binary","SiFit"
"262",1,2,16,18,0.2,0.05,0,"Binary","SiFit"
"263",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"264",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"265",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"266",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"267",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"268",2,4,16,18,0.2,0.05,0,"Binary","SiFit"
"269",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"270",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"271",6,6,16,18,0.2,0.05,0,"Binary","SiFit"
"272",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"273",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"274",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"275",5,6,16,18,0.2,0.05,0,"Binary","SiFit"
"276",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"277",5,4,16,18,0.2,0.05,0,"Binary","SiFit"
"278",4,5,16,18,0.2,0.05,0,"Binary","SiFit"
"279",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"280",2,3,16,18,0.2,0.05,0,"Binary","SiFit"
"281",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"282",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"283",5,5,16,18,0.2,0.05,0,"Binary","SiFit"
"284",1,2,16,18,0.2,0.05,0,"Binary","SiFit"
"285",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"286",2,3,16,18,0.2,0.05,0,"Binary","SiFit"
"287",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"288",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"289",2,3,16,18,0.2,0.05,0,"Binary","SiFit"
"290",1,1,16,18,0.2,0.05,0,"Binary","SiFit"
"291",3,2,16,18,0.2,0.05,0,"Binary","SiFit"
"292",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"293",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"294",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"295",3,3,16,18,0.2,0.05,0,"Binary","SiFit"
"296",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"297",0,1,16,18,0.2,0.05,0,"Binary","SiFit"
"298",2,3,16,18,0.2,0.05,0,"Binary","SiFit"
"299",2,2,16,18,0.2,0.05,0,"Binary","SiFit"
"300",4,4,16,18,0.2,0.05,0,"Binary","SiFit"
"301",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"302",3,4,16,18,0.4,0.05,0,"Binary","SiFit"
"303",5,5,16,18,0.4,0.05,0,"Binary","SiFit"
"304",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"305",4,4,16,18,0.4,0.05,0,"Binary","SiFit"
"306",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"307",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"308",0,1,16,18,0.4,0.05,0,"Binary","SiFit"
"309",1,3,16,18,0.4,0.05,0,"Binary","SiFit"
"310",4,4,16,18,0.4,0.05,0,"Binary","SiFit"
"311",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"312",3,4,16,18,0.4,0.05,0,"Binary","SiFit"
"313",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"314",3,2,16,18,0.4,0.05,0,"Binary","SiFit"
"315",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"316",2,3,16,18,0.4,0.05,0,"Binary","SiFit"
"317",4,4,16,18,0.4,0.05,0,"Binary","SiFit"
"318",2,4,16,18,0.4,0.05,0,"Binary","SiFit"
"319",4,3,16,18,0.4,0.05,0,"Binary","SiFit"
"320",2,5,16,18,0.4,0.05,0,"Binary","SiFit"
"321",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"322",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"323",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"324",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"325",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"326",4,4,16,18,0.4,0.05,0,"Binary","SiFit"
"327",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"328",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"329",2,4,16,18,0.4,0.05,0,"Binary","SiFit"
"330",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"331",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"332",2,1,16,18,0.4,0.05,0,"Binary","SiFit"
"333",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"334",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"335",1,3,16,18,0.4,0.05,0,"Binary","SiFit"
"336",2,1,16,18,0.4,0.05,0,"Binary","SiFit"
"337",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"338",2,3,16,18,0.4,0.05,0,"Binary","SiFit"
"339",2,4,16,18,0.4,0.05,0,"Binary","SiFit"
"340",2,3,16,18,0.4,0.05,0,"Binary","SiFit"
"341",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"342",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"343",4,7,16,18,0.4,0.05,0,"Binary","SiFit"
"344",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"345",5,4,16,18,0.4,0.05,0,"Binary","SiFit"
"346",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"347",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"348",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"349",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"350",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"351",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"352",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"353",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"354",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"355",4,3,16,18,0.4,0.05,0,"Binary","SiFit"
"356",0,0,16,18,0.4,0.05,0,"Binary","SiFit"
"357",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"358",2,3,16,18,0.4,0.05,0,"Binary","SiFit"
"359",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"360",4,5,16,18,0.4,0.05,0,"Binary","SiFit"
"361",7,6,16,18,0.4,0.05,0,"Binary","SiFit"
"362",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"363",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"364",2,3,16,18,0.4,0.05,0,"Binary","SiFit"
"365",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"366",0,2,16,18,0.4,0.05,0,"Binary","SiFit"
"367",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"368",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"369",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"370",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"371",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"372",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"373",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"374",4,5,16,18,0.4,0.05,0,"Binary","SiFit"
"375",3,2,16,18,0.4,0.05,0,"Binary","SiFit"
"376",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"377",4,5,16,18,0.4,0.05,0,"Binary","SiFit"
"378",1,3,16,18,0.4,0.05,0,"Binary","SiFit"
"379",4,4,16,18,0.4,0.05,0,"Binary","SiFit"
"380",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"381",1,4,16,18,0.4,0.05,0,"Binary","SiFit"
"382",0,2,16,18,0.4,0.05,0,"Binary","SiFit"
"383",2,3,16,18,0.4,0.05,0,"Binary","SiFit"
"384",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"385",3,5,16,18,0.4,0.05,0,"Binary","SiFit"
"386",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"387",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"388",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"389",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"390",2,3,16,18,0.4,0.05,0,"Binary","SiFit"
"391",1,3,16,18,0.4,0.05,0,"Binary","SiFit"
"392",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"393",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"394",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"395",1,3,16,18,0.4,0.05,0,"Binary","SiFit"
"396",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"397",1,1,16,18,0.4,0.05,0,"Binary","SiFit"
"398",3,3,16,18,0.4,0.05,0,"Binary","SiFit"
"399",2,2,16,18,0.4,0.05,0,"Binary","SiFit"
"400",1,2,16,18,0.4,0.05,0,"Binary","SiFit"
"401",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"402",5,5,16,18,0.05,0.1,0,"Binary","SiFit"
"403",6,6,16,18,0.05,0.1,0,"Binary","SiFit"
"404",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"405",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"406",2,2,16,18,0.05,0.1,0,"Binary","SiFit"
"407",5,5,16,18,0.05,0.1,0,"Binary","SiFit"
"408",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"409",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"410",2,2,16,18,0.05,0.1,0,"Binary","SiFit"
"411",2,3,16,18,0.05,0.1,0,"Binary","SiFit"
"412",6,6,16,18,0.05,0.1,0,"Binary","SiFit"
"413",2,2,16,18,0.05,0.1,0,"Binary","SiFit"
"414",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"415",5,5,16,18,0.05,0.1,0,"Binary","SiFit"
"416",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"417",1,1,16,18,0.05,0.1,0,"Binary","SiFit"
"418",5,5,16,18,0.05,0.1,0,"Binary","SiFit"
"419",5,5,16,18,0.05,0.1,0,"Binary","SiFit"
"420",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"421",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"422",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"423",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"424",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"425",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"426",3,3,16,18,0.05,0.1,0,"Binary","SiFit"
"427",2,2,16,18,0.05,0.1,0,"Binary","SiFit"
"428",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"429",5,6,16,18,0.05,0.1,0,"Binary","SiFit"
"430",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
"431",1,1,16,18,0.05,0.1,0,"Binary","SiFit"
"432",1,1,16,18,0.05,0.1,0,"Binary","SiFit"
"433",6,6,16,18,0.05,0.1,0,"Binary","SiFit"
"434",4,4,16,18,0.05,0.1,0,"Binary","SiFit"
