"","inferred","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"228",34,40,18,0.05,0.05,0,"Binary","MO"
"229",41,44,18,0.05,0.05,0,"Binary","MO"
"230",30,36,18,0.05,0.05,0,"Binary","MO"
"231",49,52,18,0.05,0.05,0,"Binary","MO"
"232",32,40,18,0.05,0.05,0,"Binary","MO"
"233",35,42,18,0.05,0.05,0,"Binary","MO"
"234",26,36,18,0.05,0.05,0,"Binary","MO"
"235",27,34,18,0.05,0.05,0,"Binary","MO"
"236",33,36,18,0.05,0.05,0,"Binary","MO"
"237",29,36,18,0.05,0.05,0,"Binary","MO"
"238",46,48,18,0.05,0.05,0,"Binary","MO"
"239",30,34,18,0.05,0.05,0,"Binary","MO"
"240",47,52,18,0.05,0.05,0,"Binary","MO"
"241",20,32,18,0.05,0.05,0,"Binary","MO"
"242",37,42,18,0.05,0.05,0,"Binary","MO"
"243",31,34,18,0.05,0.05,0,"Binary","MO"
"244",47,52,18,0.05,0.05,0,"Binary","MO"
"245",34,36,18,0.05,0.05,0,"Binary","MO"
"246",32,34,18,0.05,0.05,0,"Binary","MO"
"247",35,38,18,0.05,0.05,0,"Binary","MO"
"248",36,38,18,0.05,0.05,0,"Binary","MO"
"249",48,54,18,0.05,0.05,0,"Binary","MO"
"250",33,36,18,0.05,0.05,0,"Binary","MO"
"251",36,42,18,0.05,0.05,0,"Binary","MO"
"252",20,34,18,0.05,0.05,0,"Binary","MO"
"253",37,42,18,0.05,0.05,0,"Binary","MO"
"254",28,32,18,0.05,0.05,0,"Binary","MO"
"255",33,36,18,0.05,0.05,0,"Binary","MO"
"256",36,50,18,0.05,0.05,0,"Binary","MO"
"257",29,36,18,0.05,0.05,0,"Binary","MO"
"258",30,42,18,0.05,0.05,0,"Binary","MO"
"259",34,40,18,0.05,0.05,0,"Binary","MO"
"260",36,38,18,0.05,0.05,0,"Binary","MO"
"261",20,32,18,0.05,0.05,0,"Binary","MO"
"262",33,36,18,0.05,0.05,0,"Binary","MO"
"263",29,36,18,0.05,0.05,0,"Binary","MO"
"264",28,38,18,0.05,0.05,0,"Binary","MO"
"265",27,38,18,0.05,0.05,0,"Binary","MO"
"266",43,48,18,0.05,0.05,0,"Binary","MO"
"267",28,38,18,0.05,0.05,0,"Binary","MO"
"268",32,36,18,0.05,0.05,0,"Binary","MO"
"269",35,40,18,0.05,0.05,0,"Binary","MO"
"270",41,50,18,0.05,0.05,0,"Binary","MO"
"271",58,60,18,0.05,0.05,0,"Binary","MO"
"272",31,36,18,0.05,0.05,0,"Binary","MO"
"273",25,32,18,0.05,0.05,0,"Binary","MO"
"274",40,42,18,0.05,0.05,0,"Binary","MO"
"275",31,36,18,0.05,0.05,0,"Binary","MO"
"276",25,34,18,0.05,0.05,0,"Binary","MO"
"277",33,42,18,0.05,0.05,0,"Binary","MO"
"278",35,46,18,0.05,0.05,0,"Binary","MO"
"279",26,36,18,0.05,0.05,0,"Binary","MO"
"280",36,40,18,0.05,0.05,0,"Binary","MO"
"281",42,44,18,0.05,0.05,0,"Binary","MO"
"282",23,38,18,0.05,0.05,0,"Binary","MO"
"283",23,32,18,0.05,0.05,0,"Binary","MO"
"284",29,32,18,0.05,0.05,0,"Binary","MO"
"285",27,36,18,0.05,0.05,0,"Binary","MO"
"286",31,34,18,0.05,0.05,0,"Binary","MO"
"287",52,54,18,0.05,0.05,0,"Binary","MO"
"288",29,38,18,0.05,0.05,0,"Binary","MO"
"289",28,32,18,0.05,0.05,0,"Binary","MO"
"290",34,48,18,0.05,0.05,0,"Binary","MO"
"291",33,38,18,0.05,0.05,0,"Binary","MO"
"292",46,52,18,0.05,0.05,0,"Binary","MO"
"293",37,40,18,0.05,0.05,0,"Binary","MO"
"294",30,32,18,0.05,0.05,0,"Binary","MO"
"295",41,50,18,0.05,0.05,0,"Binary","MO"
"296",27,40,18,0.05,0.05,0,"Binary","MO"
"297",28,36,18,0.05,0.05,0,"Binary","MO"
"298",34,36,18,0.05,0.05,0,"Binary","MO"
"299",35,36,18,0.05,0.05,0,"Binary","MO"
"300",30,36,18,0.05,0.05,0,"Binary","MO"
"301",38,44,18,0.05,0.05,0,"Binary","MO"
"302",22,34,18,0.05,0.05,0,"Binary","MO"
"303",30,36,18,0.05,0.05,0,"Binary","MO"
"304",42,46,18,0.05,0.05,0,"Binary","MO"
"305",32,40,18,0.05,0.05,0,"Binary","MO"
"306",35,44,18,0.05,0.05,0,"Binary","MO"
"307",40,44,18,0.05,0.05,0,"Binary","MO"
"308",38,42,18,0.05,0.05,0,"Binary","MO"
"309",24,34,18,0.05,0.05,0,"Binary","MO"
"310",35,42,18,0.05,0.05,0,"Binary","MO"
"311",33,40,18,0.05,0.05,0,"Binary","MO"
"312",46,56,18,0.05,0.05,0,"Binary","MO"
"313",28,34,18,0.05,0.05,0,"Binary","MO"
"314",34,34,18,0.05,0.05,0,"Binary","MO"
"315",34,40,18,0.05,0.05,0,"Binary","MO"
"316",34,42,18,0.05,0.05,0,"Binary","MO"
"317",37,44,18,0.05,0.05,0,"Binary","MO"
"318",32,40,18,0.05,0.05,0,"Binary","MO"
"319",29,36,18,0.05,0.05,0,"Binary","MO"
"320",45,58,18,0.05,0.05,0,"Binary","MO"
"321",31,46,18,0.05,0.05,0,"Binary","MO"
"322",40,46,18,0.05,0.05,0,"Binary","MO"
"323",34,40,18,0.05,0.05,0,"Binary","MO"
"324",38,40,18,0.05,0.05,0,"Binary","MO"
"325",29,36,18,0.05,0.05,0,"Binary","MO"
"326",42,52,18,0.05,0.05,0,"Binary","MO"
"327",34,44,18,0.05,0.05,0,"Binary","MO"
"328",27,32,18,0.05,0.05,0,"Binary","MO"
"329",36,42,18,0.05,0.05,0,"Binary","MO"
"330",37,42,18,0.05,0.05,0,"Binary","MO"
"331",61,64,18,0.05,0.05,0,"Binary","MO"
"332",35,38,18,0.05,0.05,0,"Binary","MO"
"333",30,36,18,0.05,0.05,0,"Binary","MO"
"334",25,32,18,0.05,0.05,0,"Binary","MO"
"335",48,54,18,0.05,0.05,0,"Binary","MO"
"336",31,40,18,0.05,0.05,0,"Binary","MO"
"337",37,38,18,0.05,0.05,0,"Binary","MO"
"338",32,36,18,0.05,0.05,0,"Binary","MO"
"339",20,34,18,0.05,0.05,0,"Binary","MO"
"340",45,52,18,0.05,0.05,0,"Binary","MO"
"341",45,50,18,0.05,0.05,0,"Binary","MO"
"342",27,34,18,0.05,0.05,0,"Binary","MO"
"343",22,32,18,0.05,0.05,0,"Binary","MO"
"344",30,38,18,0.05,0.05,0,"Binary","MO"
"345",30,36,18,0.05,0.05,0,"Binary","MO"
"346",32,34,18,0.05,0.05,0,"Binary","MO"
"347",26,32,18,0.05,0.05,0,"Binary","MO"
"348",31,32,18,0.05,0.05,0,"Binary","MO"
"349",34,36,18,0.05,0.05,0,"Binary","MO"
"350",49,54,18,0.05,0.05,0,"Binary","MO"
"351",37,48,18,0.05,0.05,0,"Binary","MO"
"352",31,34,18,0.05,0.05,0,"Binary","MO"
"353",45,48,18,0.05,0.05,0,"Binary","MO"
"354",47,56,18,0.05,0.05,0,"Binary","MO"
"355",35,40,18,0.05,0.05,0,"Binary","MO"
"356",24,38,18,0.05,0.05,0,"Binary","MO"
"357",38,44,18,0.05,0.05,0,"Binary","MO"
"358",49,54,18,0.05,0.05,0,"Binary","MO"
"359",44,48,18,0.05,0.05,0,"Binary","MO"
"360",42,48,18,0.05,0.05,0,"Binary","MO"
"361",33,40,18,0.05,0.05,0,"Binary","MO"
"362",31,34,18,0.05,0.05,0,"Binary","MO"
"363",43,44,18,0.05,0.05,0,"Binary","MO"
"364",27,34,18,0.05,0.05,0,"Binary","MO"
"365",34,34,18,0.05,0.05,0,"Binary","MO"
"366",29,36,18,0.05,0.05,0,"Binary","MO"
"367",26,38,18,0.05,0.05,0,"Binary","MO"
"368",27,36,18,0.05,0.05,0,"Binary","MO"
"369",23,32,18,0.05,0.05,0,"Binary","MO"
"370",37,48,18,0.05,0.05,0,"Binary","MO"
"371",34,40,18,0.05,0.05,0,"Binary","MO"
"372",28,36,18,0.05,0.05,0,"Binary","MO"
"373",39,44,18,0.05,0.05,0,"Binary","MO"
"374",34,38,18,0.05,0.05,0,"Binary","MO"
"375",28,36,18,0.05,0.05,0,"Binary","MO"
"376",26,36,18,0.05,0.05,0,"Binary","MO"
"377",27,36,18,0.05,0.05,0,"Binary","MO"
"378",30,34,18,0.05,0.05,0,"Binary","MO"
"379",36,44,18,0.05,0.05,0,"Binary","MO"
"380",35,40,18,0.05,0.05,0,"Binary","MO"
"381",46,48,18,0.05,0.05,0,"Binary","MO"
"382",32,42,18,0.05,0.05,0,"Binary","MO"
"383",34,42,18,0.05,0.05,0,"Binary","MO"
"384",45,48,18,0.05,0.05,0,"Binary","MO"
"385",36,40,18,0.05,0.05,0,"Binary","MO"
"386",31,36,18,0.05,0.05,0,"Binary","MO"
"387",42,46,18,0.05,0.05,0,"Binary","MO"
"388",38,44,18,0.05,0.05,0,"Binary","MO"
"389",31,36,18,0.05,0.05,0,"Binary","MO"
"390",39,40,18,0.05,0.05,0,"Binary","MO"
"391",40,44,18,0.05,0.05,0,"Binary","MO"
"392",30,38,18,0.05,0.05,0,"Binary","MO"
"393",28,36,18,0.05,0.05,0,"Binary","MO"
"394",45,48,18,0.05,0.05,0,"Binary","MO"
"395",41,46,18,0.05,0.05,0,"Binary","MO"
"396",29,38,18,0.05,0.05,0,"Binary","MO"
"397",32,32,18,0.05,0.05,0,"Binary","MO"
"398",21,34,18,0.05,0.05,0,"Binary","MO"
"399",35,44,18,0.05,0.05,0,"Binary","MO"
"400",50,54,18,0.05,0.05,0,"Binary","MO"
"401",30,38,18,0.05,0.05,0,"Binary","MO"
"402",31,40,18,0.05,0.05,0,"Binary","MO"
"403",35,40,18,0.05,0.05,0,"Binary","MO"
"404",31,40,18,0.05,0.05,0,"Binary","MO"
"405",36,38,18,0.05,0.05,0,"Binary","MO"
"406",45,52,18,0.05,0.05,0,"Binary","MO"
"407",50,54,18,0.05,0.05,0,"Binary","MO"
"408",36,44,18,0.05,0.05,0,"Binary","MO"
"409",37,40,18,0.05,0.05,0,"Binary","MO"
"410",40,46,18,0.05,0.05,0,"Binary","MO"
"411",43,44,18,0.05,0.05,0,"Binary","MO"
"412",36,40,18,0.05,0.05,0,"Binary","MO"
"413",35,40,18,0.05,0.05,0,"Binary","MO"
"414",34,40,18,0.05,0.05,0,"Binary","MO"
"415",44,46,18,0.05,0.05,0,"Binary","MO"
"416",33,44,18,0.05,0.05,0,"Binary","MO"
"417",26,38,18,0.05,0.05,0,"Binary","MO"
"418",31,38,18,0.05,0.05,0,"Binary","MO"
"419",34,38,18,0.05,0.05,0,"Binary","MO"
"420",30,34,18,0.05,0.05,0,"Binary","MO"
"421",48,48,18,0.05,0.05,0,"Binary","MO"
"422",40,46,18,0.05,0.05,0,"Binary","MO"
"423",31,36,18,0.05,0.05,0,"Binary","MO"
"424",42,52,18,0.05,0.05,0,"Binary","MO"
"425",32,36,18,0.05,0.05,0,"Binary","MO"
"426",28,34,18,0.05,0.05,0,"Binary","MO"
"427",39,40,18,0.05,0.05,0,"Binary","MO"
"428",32,40,18,0.05,0.05,0,"Binary","MO"
"429",27,38,18,0.05,0.05,0,"Binary","MO"
"430",26,36,18,0.05,0.05,0,"Binary","MO"
"431",31,34,18,0.05,0.05,0,"Binary","MO"
"432",29,36,18,0.05,0.05,0,"Binary","MO"
"433",21,32,18,0.05,0.05,0,"Binary","MO"
"434",31,34,18,0.05,0.05,0,"Binary","MO"
"435",44,52,18,0.05,0.05,0,"Binary","MO"
"436",43,46,18,0.05,0.05,0,"Binary","MO"
"437",54,58,18,0.05,0.05,0,"Binary","MO"
"438",27,34,18,0.05,0.05,0,"Binary","MO"
"439",27,38,18,0.05,0.05,0,"Binary","MO"
"440",27,32,18,0.05,0.05,0,"Binary","MO"
"441",26,32,18,0.05,0.05,0,"Binary","MO"
"442",26,38,18,0.05,0.05,0,"Binary","MO"
"443",31,34,18,0.05,0.05,0,"Binary","MO"
"444",33,38,18,0.05,0.05,0,"Binary","MO"
"445",43,44,18,0.05,0.05,0,"Binary","MO"
"446",49,52,18,0.05,0.05,0,"Binary","MO"
"447",25,32,18,0.05,0.05,0,"Binary","MO"
"448",33,46,18,0.05,0.05,0,"Binary","MO"
"449",48,52,18,0.05,0.05,0,"Binary","MO"
"450",28,34,18,0.05,0.05,0,"Binary","MO"
"451",24,36,18,0.05,0.05,0,"Binary","MO"
"452",31,34,18,0.05,0.05,0,"Binary","MO"
"453",34,38,18,0.05,0.05,0,"Binary","MO"
"454",44,54,18,0.05,0.05,0,"Binary","MO"
"455",38,42,18,0.05,0.05,0,"Binary","MO"
"456",36,48,18,0.05,0.05,0,"Binary","MO"
"457",25,36,18,0.05,0.05,0,"Binary","MO"
"458",38,40,18,0.05,0.05,0,"Binary","MO"
"459",32,38,18,0.05,0.05,0,"Binary","MO"
"460",41,46,18,0.05,0.05,0,"Binary","MO"
"461",34,38,18,0.05,0.05,0,"Binary","MO"
"462",36,40,18,0.05,0.05,0,"Binary","MO"
"463",40,42,18,0.05,0.05,0,"Binary","MO"
"464",33,36,18,0.05,0.05,0,"Binary","MO"
"465",31,40,18,0.05,0.05,0,"Binary","MO"
"466",28,38,18,0.05,0.05,0,"Binary","MO"
"467",48,56,18,0.05,0.05,0,"Binary","MO"
"468",33,44,18,0.05,0.05,0,"Binary","MO"
"469",25,34,18,0.05,0.05,0,"Binary","MO"
"470",24,34,18,0.05,0.05,0,"Binary","MO"
"471",38,46,18,0.05,0.05,0,"Binary","MO"
"472",28,36,18,0.05,0.05,0,"Binary","MO"
"473",34,38,18,0.05,0.05,0,"Binary","MO"
"474",35,44,18,0.05,0.05,0,"Binary","MO"
"475",32,40,18,0.05,0.05,0,"Binary","MO"
"476",30,36,18,0.05,0.05,0,"Binary","MO"
"477",31,36,18,0.05,0.05,0,"Binary","MO"
"478",42,44,18,0.05,0.05,0,"Binary","MO"
"479",29,34,18,0.05,0.05,0,"Binary","MO"
"480",39,40,18,0.05,0.05,0,"Binary","MO"
"481",33,36,18,0.05,0.05,0,"Binary","MO"
"482",31,38,18,0.05,0.05,0,"Binary","MO"
"483",33,42,18,0.05,0.05,0,"Binary","MO"
"484",46,52,18,0.05,0.05,0,"Binary","MO"
"485",37,42,18,0.05,0.05,0,"Binary","MO"
"486",34,48,18,0.05,0.05,0,"Binary","MO"
"487",22,32,18,0.05,0.05,0,"Binary","MO"
"488",27,32,18,0.05,0.05,0,"Binary","MO"
"489",37,40,18,0.05,0.05,0,"Binary","MO"
"490",39,46,18,0.05,0.05,0,"Binary","MO"
"491",29,34,18,0.05,0.05,0,"Binary","MO"
"492",35,40,18,0.05,0.05,0,"Binary","MO"
"493",34,40,18,0.05,0.05,0,"Binary","MO"
"494",41,46,18,0.05,0.05,0,"Binary","MO"
"495",27,34,18,0.05,0.05,0,"Binary","MO"
"496",66,68,18,0.05,0.05,0,"Binary","MO"
"497",38,42,18,0.05,0.05,0,"Binary","MO"
