"","inferred","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"232",12,16,18,0.05,0.05,0,"Binary","MO"
"233",12,16,18,0.05,0.05,0,"Binary","MO"
"234",8,16,18,0.05,0.05,0,"Binary","MO"
"235",11,16,18,0.05,0.05,0,"Binary","MO"
"236",14,16,18,0.05,0.05,0,"Binary","MO"
"237",10,16,18,0.05,0.05,0,"Binary","MO"
"238",13,16,18,0.05,0.05,0,"Binary","MO"
"239",12,16,18,0.05,0.05,0,"Binary","MO"
"240",12,16,18,0.05,0.05,0,"Binary","MO"
"241",8,16,18,0.05,0.05,0,"Binary","MO"
"242",12,16,18,0.05,0.05,0,"Binary","MO"
"243",13,16,18,0.05,0.05,0,"Binary","MO"
"244",12,16,18,0.05,0.05,0,"Binary","MO"
"245",15,16,18,0.05,0.05,0,"Binary","MO"
"246",15,16,18,0.05,0.05,0,"Binary","MO"
"247",11,16,18,0.05,0.05,0,"Binary","MO"
"248",12,16,18,0.05,0.05,0,"Binary","MO"
"249",11,16,18,0.05,0.05,0,"Binary","MO"
"250",11,16,18,0.05,0.05,0,"Binary","MO"
"251",10,16,18,0.05,0.05,0,"Binary","MO"
"252",4,16,18,0.05,0.05,0,"Binary","MO"
"253",12,16,18,0.05,0.05,0,"Binary","MO"
"254",11,16,18,0.05,0.05,0,"Binary","MO"
"255",13,16,18,0.05,0.05,0,"Binary","MO"
"256",8,16,18,0.05,0.05,0,"Binary","MO"
"257",12,16,18,0.05,0.05,0,"Binary","MO"
"258",3,16,18,0.05,0.05,0,"Binary","MO"
"259",9,16,18,0.05,0.05,0,"Binary","MO"
"260",14,16,18,0.05,0.05,0,"Binary","MO"
"261",6,16,18,0.05,0.05,0,"Binary","MO"
"262",13,16,18,0.05,0.05,0,"Binary","MO"
"263",12,16,18,0.05,0.05,0,"Binary","MO"
"264",10,16,18,0.05,0.05,0,"Binary","MO"
"265",7,16,18,0.05,0.05,0,"Binary","MO"
"266",10,16,18,0.05,0.05,0,"Binary","MO"
"267",8,16,18,0.05,0.05,0,"Binary","MO"
"268",9,16,18,0.05,0.05,0,"Binary","MO"
"269",14,16,18,0.05,0.05,0,"Binary","MO"
"270",10,16,18,0.05,0.05,0,"Binary","MO"
"271",11,16,18,0.05,0.05,0,"Binary","MO"
"272",8,16,18,0.05,0.05,0,"Binary","MO"
"273",12,16,18,0.05,0.05,0,"Binary","MO"
"274",12,16,18,0.05,0.05,0,"Binary","MO"
"275",14,16,18,0.05,0.05,0,"Binary","MO"
"276",10,16,18,0.05,0.05,0,"Binary","MO"
"277",9,16,18,0.05,0.05,0,"Binary","MO"
"278",7,16,18,0.05,0.05,0,"Binary","MO"
"279",10,16,18,0.05,0.05,0,"Binary","MO"
"280",11,16,18,0.05,0.05,0,"Binary","MO"
"281",13,16,18,0.05,0.05,0,"Binary","MO"
"282",7,16,18,0.05,0.05,0,"Binary","MO"
"283",10,16,18,0.05,0.05,0,"Binary","MO"
"284",13,16,18,0.05,0.05,0,"Binary","MO"
"285",12,16,18,0.05,0.05,0,"Binary","MO"
"286",12,16,18,0.05,0.05,0,"Binary","MO"
"287",13,16,18,0.05,0.05,0,"Binary","MO"
"288",7,16,18,0.05,0.05,0,"Binary","MO"
"289",13,16,18,0.05,0.05,0,"Binary","MO"
"290",4,16,18,0.05,0.05,0,"Binary","MO"
"291",12,16,18,0.05,0.05,0,"Binary","MO"
"292",11,16,18,0.05,0.05,0,"Binary","MO"
"293",12,16,18,0.05,0.05,0,"Binary","MO"
"294",14,16,18,0.05,0.05,0,"Binary","MO"
"295",8,16,18,0.05,0.05,0,"Binary","MO"
"296",9,16,18,0.05,0.05,0,"Binary","MO"
"297",11,16,18,0.05,0.05,0,"Binary","MO"
"298",12,16,18,0.05,0.05,0,"Binary","MO"
"299",15,16,18,0.05,0.05,0,"Binary","MO"
"300",8,16,18,0.05,0.05,0,"Binary","MO"
"301",5,16,18,0.05,0.05,0,"Binary","MO"
"302",10,16,18,0.05,0.05,0,"Binary","MO"
"303",11,16,18,0.05,0.05,0,"Binary","MO"
"304",12,16,18,0.05,0.05,0,"Binary","MO"
"305",10,16,18,0.05,0.05,0,"Binary","MO"
"306",10,16,18,0.05,0.05,0,"Binary","MO"
"307",8,16,18,0.05,0.05,0,"Binary","MO"
"308",15,16,18,0.05,0.05,0,"Binary","MO"
"309",7,16,18,0.05,0.05,0,"Binary","MO"
"310",9,16,18,0.05,0.05,0,"Binary","MO"
"311",10,16,18,0.05,0.05,0,"Binary","MO"
"312",11,16,18,0.05,0.05,0,"Binary","MO"
"313",12,16,18,0.05,0.05,0,"Binary","MO"
"314",16,16,18,0.05,0.05,0,"Binary","MO"
"315",11,16,18,0.05,0.05,0,"Binary","MO"
"316",8,16,18,0.05,0.05,0,"Binary","MO"
"317",10,16,18,0.05,0.05,0,"Binary","MO"
"318",8,16,18,0.05,0.05,0,"Binary","MO"
"319",11,16,18,0.05,0.05,0,"Binary","MO"
"320",11,16,18,0.05,0.05,0,"Binary","MO"
"321",11,16,18,0.05,0.05,0,"Binary","MO"
"322",10,16,18,0.05,0.05,0,"Binary","MO"
"323",11,16,18,0.05,0.05,0,"Binary","MO"
"324",14,16,18,0.05,0.05,0,"Binary","MO"
"325",13,16,18,0.05,0.05,0,"Binary","MO"
"326",7,16,18,0.05,0.05,0,"Binary","MO"
"327",8,16,18,0.05,0.05,0,"Binary","MO"
"328",13,16,18,0.05,0.05,0,"Binary","MO"
"329",11,16,18,0.05,0.05,0,"Binary","MO"
"330",13,16,18,0.05,0.05,0,"Binary","MO"
"331",12,16,18,0.05,0.05,0,"Binary","MO"
"332",11,16,18,0.05,0.05,0,"Binary","MO"
"333",12,16,18,0.05,0.05,0,"Binary","MO"
"334",11,16,18,0.05,0.05,0,"Binary","MO"
"335",6,16,18,0.05,0.05,0,"Binary","MO"
"336",9,16,18,0.05,0.05,0,"Binary","MO"
"337",15,16,18,0.05,0.05,0,"Binary","MO"
"338",12,16,18,0.05,0.05,0,"Binary","MO"
"339",9,16,18,0.05,0.05,0,"Binary","MO"
"340",12,16,18,0.05,0.05,0,"Binary","MO"
"341",10,16,18,0.05,0.05,0,"Binary","MO"
"342",13,16,18,0.05,0.05,0,"Binary","MO"
"343",10,16,18,0.05,0.05,0,"Binary","MO"
"344",9,16,18,0.05,0.05,0,"Binary","MO"
"345",10,16,18,0.05,0.05,0,"Binary","MO"
"346",13,16,18,0.05,0.05,0,"Binary","MO"
"347",13,16,18,0.05,0.05,0,"Binary","MO"
"348",15,16,18,0.05,0.05,0,"Binary","MO"
"349",13,16,18,0.05,0.05,0,"Binary","MO"
"350",7,16,18,0.05,0.05,0,"Binary","MO"
"351",7,16,18,0.05,0.05,0,"Binary","MO"
"352",12,16,18,0.05,0.05,0,"Binary","MO"
"353",10,16,18,0.05,0.05,0,"Binary","MO"
"354",9,16,18,0.05,0.05,0,"Binary","MO"
"355",12,16,18,0.05,0.05,0,"Binary","MO"
"356",7,16,18,0.05,0.05,0,"Binary","MO"
"357",14,16,18,0.05,0.05,0,"Binary","MO"
"358",8,16,18,0.05,0.05,0,"Binary","MO"
"359",11,16,18,0.05,0.05,0,"Binary","MO"
"360",7,16,18,0.05,0.05,0,"Binary","MO"
"361",11,16,18,0.05,0.05,0,"Binary","MO"
"362",14,16,18,0.05,0.05,0,"Binary","MO"
"363",15,16,18,0.05,0.05,0,"Binary","MO"
"364",8,16,18,0.05,0.05,0,"Binary","MO"
"365",16,16,18,0.05,0.05,0,"Binary","MO"
"366",11,16,18,0.05,0.05,0,"Binary","MO"
"367",6,16,18,0.05,0.05,0,"Binary","MO"
"368",10,16,18,0.05,0.05,0,"Binary","MO"
"369",10,16,18,0.05,0.05,0,"Binary","MO"
"370",10,16,18,0.05,0.05,0,"Binary","MO"
"371",12,16,18,0.05,0.05,0,"Binary","MO"
"372",13,16,18,0.05,0.05,0,"Binary","MO"
"373",13,16,18,0.05,0.05,0,"Binary","MO"
"374",9,16,18,0.05,0.05,0,"Binary","MO"
"375",7,16,18,0.05,0.05,0,"Binary","MO"
"376",7,16,18,0.05,0.05,0,"Binary","MO"
"377",10,16,18,0.05,0.05,0,"Binary","MO"
"378",13,16,18,0.05,0.05,0,"Binary","MO"
"379",10,16,18,0.05,0.05,0,"Binary","MO"
"380",13,16,18,0.05,0.05,0,"Binary","MO"
"381",15,16,18,0.05,0.05,0,"Binary","MO"
"382",7,16,18,0.05,0.05,0,"Binary","MO"
"383",10,16,18,0.05,0.05,0,"Binary","MO"
"384",11,16,18,0.05,0.05,0,"Binary","MO"
"385",11,16,18,0.05,0.05,0,"Binary","MO"
"386",12,16,18,0.05,0.05,0,"Binary","MO"
"387",11,16,18,0.05,0.05,0,"Binary","MO"
"388",11,16,18,0.05,0.05,0,"Binary","MO"
"389",14,16,18,0.05,0.05,0,"Binary","MO"
"390",13,16,18,0.05,0.05,0,"Binary","MO"
"391",9,16,18,0.05,0.05,0,"Binary","MO"
"392",9,16,18,0.05,0.05,0,"Binary","MO"
"393",9,16,18,0.05,0.05,0,"Binary","MO"
"394",13,16,18,0.05,0.05,0,"Binary","MO"
"395",7,16,18,0.05,0.05,0,"Binary","MO"
"396",7,16,18,0.05,0.05,0,"Binary","MO"
"397",16,16,18,0.05,0.05,0,"Binary","MO"
"398",7,16,18,0.05,0.05,0,"Binary","MO"
"399",10,16,18,0.05,0.05,0,"Binary","MO"
"400",13,16,18,0.05,0.05,0,"Binary","MO"
"401",9,16,18,0.05,0.05,0,"Binary","MO"
"402",10,16,18,0.05,0.05,0,"Binary","MO"
"403",13,16,18,0.05,0.05,0,"Binary","MO"
"404",10,16,18,0.05,0.05,0,"Binary","MO"
"405",13,16,18,0.05,0.05,0,"Binary","MO"
"406",10,16,18,0.05,0.05,0,"Binary","MO"
"407",11,16,18,0.05,0.05,0,"Binary","MO"
"408",7,16,18,0.05,0.05,0,"Binary","MO"
"409",13,16,18,0.05,0.05,0,"Binary","MO"
"410",11,16,18,0.05,0.05,0,"Binary","MO"
"411",14,16,18,0.05,0.05,0,"Binary","MO"
"412",11,16,18,0.05,0.05,0,"Binary","MO"
"413",10,16,18,0.05,0.05,0,"Binary","MO"
"414",11,16,18,0.05,0.05,0,"Binary","MO"
"415",12,16,18,0.05,0.05,0,"Binary","MO"
"416",8,16,18,0.05,0.05,0,"Binary","MO"
"417",8,16,18,0.05,0.05,0,"Binary","MO"
"418",11,16,18,0.05,0.05,0,"Binary","MO"
"419",10,16,18,0.05,0.05,0,"Binary","MO"
"420",13,16,18,0.05,0.05,0,"Binary","MO"
"421",16,16,18,0.05,0.05,0,"Binary","MO"
"422",12,16,18,0.05,0.05,0,"Binary","MO"
"423",12,16,18,0.05,0.05,0,"Binary","MO"
"424",11,16,18,0.05,0.05,0,"Binary","MO"
"425",12,16,18,0.05,0.05,0,"Binary","MO"
"426",13,16,18,0.05,0.05,0,"Binary","MO"
"427",15,16,18,0.05,0.05,0,"Binary","MO"
"428",11,16,18,0.05,0.05,0,"Binary","MO"
"429",12,16,18,0.05,0.05,0,"Binary","MO"
"430",10,16,18,0.05,0.05,0,"Binary","MO"
"431",14,16,18,0.05,0.05,0,"Binary","MO"
"432",10,16,18,0.05,0.05,0,"Binary","MO"
"433",7,16,18,0.05,0.05,0,"Binary","MO"
"434",11,16,18,0.05,0.05,0,"Binary","MO"
"435",13,16,18,0.05,0.05,0,"Binary","MO"
"436",10,16,18,0.05,0.05,0,"Binary","MO"
"437",10,16,18,0.05,0.05,0,"Binary","MO"
"438",10,16,18,0.05,0.05,0,"Binary","MO"
"439",6,16,18,0.05,0.05,0,"Binary","MO"
"440",13,16,18,0.05,0.05,0,"Binary","MO"
"441",13,16,18,0.05,0.05,0,"Binary","MO"
"442",9,16,18,0.05,0.05,0,"Binary","MO"
"443",14,16,18,0.05,0.05,0,"Binary","MO"
"444",13,16,18,0.05,0.05,0,"Binary","MO"
"445",15,16,18,0.05,0.05,0,"Binary","MO"
"446",13,16,18,0.05,0.05,0,"Binary","MO"
"447",8,16,18,0.05,0.05,0,"Binary","MO"
"448",7,16,18,0.05,0.05,0,"Binary","MO"
"449",12,16,18,0.05,0.05,0,"Binary","MO"
"450",10,16,18,0.05,0.05,0,"Binary","MO"
"451",9,16,18,0.05,0.05,0,"Binary","MO"
"452",13,16,18,0.05,0.05,0,"Binary","MO"
"453",13,16,18,0.05,0.05,0,"Binary","MO"
"454",8,16,18,0.05,0.05,0,"Binary","MO"
"455",13,16,18,0.05,0.05,0,"Binary","MO"
"456",8,16,18,0.05,0.05,0,"Binary","MO"
"457",8,16,18,0.05,0.05,0,"Binary","MO"
"458",11,16,18,0.05,0.05,0,"Binary","MO"
"459",10,16,18,0.05,0.05,0,"Binary","MO"
"460",14,16,18,0.05,0.05,0,"Binary","MO"
"461",13,16,18,0.05,0.05,0,"Binary","MO"
"462",9,16,18,0.05,0.05,0,"Binary","MO"
"463",14,16,18,0.05,0.05,0,"Binary","MO"
"464",12,16,18,0.05,0.05,0,"Binary","MO"
"465",8,16,18,0.05,0.05,0,"Binary","MO"
"466",7,16,18,0.05,0.05,0,"Binary","MO"
"467",9,16,18,0.05,0.05,0,"Binary","MO"
"468",10,16,18,0.05,0.05,0,"Binary","MO"
"469",11,16,18,0.05,0.05,0,"Binary","MO"
"470",8,16,18,0.05,0.05,0,"Binary","MO"
"471",9,16,18,0.05,0.05,0,"Binary","MO"
"472",8,16,18,0.05,0.05,0,"Binary","MO"
"473",15,16,18,0.05,0.05,0,"Binary","MO"
"474",9,16,18,0.05,0.05,0,"Binary","MO"
"475",10,16,18,0.05,0.05,0,"Binary","MO"
"476",11,16,18,0.05,0.05,0,"Binary","MO"
"477",13,16,18,0.05,0.05,0,"Binary","MO"
"478",12,16,18,0.05,0.05,0,"Binary","MO"
"479",11,16,18,0.05,0.05,0,"Binary","MO"
"480",15,16,18,0.05,0.05,0,"Binary","MO"
"481",14,16,18,0.05,0.05,0,"Binary","MO"
"482",12,16,18,0.05,0.05,0,"Binary","MO"
"483",8,16,18,0.05,0.05,0,"Binary","MO"
"484",11,16,18,0.05,0.05,0,"Binary","MO"
"485",12,16,18,0.05,0.05,0,"Binary","MO"
"486",6,16,18,0.05,0.05,0,"Binary","MO"
"487",10,16,18,0.05,0.05,0,"Binary","MO"
"488",13,16,18,0.05,0.05,0,"Binary","MO"
"489",12,16,18,0.05,0.05,0,"Binary","MO"
"490",8,16,18,0.05,0.05,0,"Binary","MO"
"491",14,16,18,0.05,0.05,0,"Binary","MO"
"492",12,16,18,0.05,0.05,0,"Binary","MO"
"493",13,16,18,0.05,0.05,0,"Binary","MO"
"494",9,16,18,0.05,0.05,0,"Binary","MO"
"495",12,16,18,0.05,0.05,0,"Binary","MO"
"496",12,16,18,0.05,0.05,0,"Binary","MO"
"497",10,16,18,0.05,0.05,0,"Binary","MO"
