"","inferred_correct","inferred_all","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"192",38,52,46,18,0.1,0.05,0,"Binary","SCITE"
"193",38,50,50,18,0.1,0.05,0,"Binary","SCITE"
"194",21,41,36,18,0.1,0.05,0,"Binary","SCITE"
"195",31,45,40,18,0.1,0.05,0,"Binary","SCITE"
"196",33,54,40,18,0.1,0.05,0,"Binary","SCITE"
"197",41,60,48,18,0.1,0.05,0,"Binary","SCITE"
"198",32,37,34,18,0.1,0.05,0,"Binary","SCITE"
"199",28,42,40,18,0.1,0.05,0,"Binary","SCITE"
"200",23,43,36,18,0.1,0.05,0,"Binary","SCITE"
"201",25,56,42,18,0.2,0.05,0,"Binary","SCITE"
"202",49,63,60,18,0.2,0.05,0,"Binary","SCITE"
"203",21,42,34,18,0.2,0.05,0,"Binary","SCITE"
"204",41,83,50,18,0.2,0.05,0,"Binary","SCITE"
"205",32,61,50,18,0.2,0.05,0,"Binary","SCITE"
"206",29,54,48,18,0.2,0.05,0,"Binary","SCITE"
"207",22,58,36,18,0.2,0.05,0,"Binary","SCITE"
"208",40,78,54,18,0.2,0.05,0,"Binary","SCITE"
"209",11,38,36,18,0.2,0.05,0,"Binary","SCITE"
"210",22,49,40,18,0.2,0.05,0,"Binary","SCITE"
"211",61,93,66,18,0.2,0.05,0,"Binary","SCITE"
"212",18,41,32,18,0.2,0.05,0,"Binary","SCITE"
"213",30,55,48,18,0.2,0.05,0,"Binary","SCITE"
"214",23,39,34,18,0.2,0.05,0,"Binary","SCITE"
"215",35,61,48,18,0.2,0.05,0,"Binary","SCITE"
"216",25,52,40,18,0.2,0.05,0,"Binary","SCITE"
"217",35,55,46,18,0.2,0.05,0,"Binary","SCITE"
"218",18,48,38,18,0.2,0.05,0,"Binary","SCITE"
"219",46,93,52,18,0.2,0.05,0,"Binary","SCITE"
"220",23,58,40,18,0.2,0.05,0,"Binary","SCITE"
"221",36,72,48,18,0.2,0.05,0,"Binary","SCITE"
"222",19,64,36,18,0.2,0.05,0,"Binary","SCITE"
"223",24,40,36,18,0.2,0.05,0,"Binary","SCITE"
"224",32,45,40,18,0.2,0.05,0,"Binary","SCITE"
"225",10,49,36,18,0.2,0.05,0,"Binary","SCITE"
"226",23,48,44,18,0.2,0.05,0,"Binary","SCITE"
"227",23,42,34,18,0.2,0.05,0,"Binary","SCITE"
"228",29,40,36,18,0.2,0.05,0,"Binary","SCITE"
"229",24,42,34,18,0.2,0.05,0,"Binary","SCITE"
"230",36,67,52,18,0.2,0.05,0,"Binary","SCITE"
"231",20,56,36,18,0.2,0.05,0,"Binary","SCITE"
"232",21,53,44,18,0.2,0.05,0,"Binary","SCITE"
"233",21,62,52,18,0.2,0.05,0,"Binary","SCITE"
"234",33,61,40,18,0.2,0.05,0,"Binary","SCITE"
"235",31,61,48,18,0.2,0.05,0,"Binary","SCITE"
"236",26,48,40,18,0.2,0.05,0,"Binary","SCITE"
"237",25,59,38,18,0.2,0.05,0,"Binary","SCITE"
"238",18,40,38,18,0.2,0.05,0,"Binary","SCITE"
"239",37,47,46,18,0.2,0.05,0,"Binary","SCITE"
"240",31,46,46,18,0.2,0.05,0,"Binary","SCITE"
"241",23,56,40,18,0.2,0.05,0,"Binary","SCITE"
"242",28,59,48,18,0.2,0.05,0,"Binary","SCITE"
"243",47,86,68,18,0.2,0.05,0,"Binary","SCITE"
"244",21,41,38,18,0.2,0.05,0,"Binary","SCITE"
"245",26,50,44,18,0.2,0.05,0,"Binary","SCITE"
"246",38,64,48,18,0.2,0.05,0,"Binary","SCITE"
"247",13,43,32,18,0.2,0.05,0,"Binary","SCITE"
"248",28,49,54,18,0.2,0.05,0,"Binary","SCITE"
"249",47,64,58,18,0.2,0.05,0,"Binary","SCITE"
"250",24,52,36,18,0.2,0.05,0,"Binary","SCITE"
"251",17,52,38,18,0.2,0.05,0,"Binary","SCITE"
"252",29,50,44,18,0.2,0.05,0,"Binary","SCITE"
"253",29,59,46,18,0.2,0.05,0,"Binary","SCITE"
"254",28,48,42,18,0.2,0.05,0,"Binary","SCITE"
"255",23,42,40,18,0.2,0.05,0,"Binary","SCITE"
"256",24,53,38,18,0.2,0.05,0,"Binary","SCITE"
"257",31,60,48,18,0.2,0.05,0,"Binary","SCITE"
"258",34,51,42,18,0.2,0.05,0,"Binary","SCITE"
"259",18,38,32,18,0.2,0.05,0,"Binary","SCITE"
"260",21,54,36,18,0.2,0.05,0,"Binary","SCITE"
"261",24,66,44,18,0.2,0.05,0,"Binary","SCITE"
"262",19,52,40,18,0.2,0.05,0,"Binary","SCITE"
"263",18,50,34,18,0.2,0.05,0,"Binary","SCITE"
"264",18,41,38,18,0.2,0.05,0,"Binary","SCITE"
"265",24,59,38,18,0.2,0.05,0,"Binary","SCITE"
"266",21,51,38,18,0.2,0.05,0,"Binary","SCITE"
"267",16,45,42,18,0.2,0.05,0,"Binary","SCITE"
"268",42,63,48,18,0.2,0.05,0,"Binary","SCITE"
"269",17,46,36,18,0.2,0.05,0,"Binary","SCITE"
"270",32,56,46,18,0.2,0.05,0,"Binary","SCITE"
"271",21,58,40,18,0.2,0.05,0,"Binary","SCITE"
"272",46,78,56,18,0.2,0.05,0,"Binary","SCITE"
"273",40,70,52,18,0.2,0.05,0,"Binary","SCITE"
"274",36,69,50,18,0.2,0.05,0,"Binary","SCITE"
"275",30,49,48,18,0.2,0.05,0,"Binary","SCITE"
"276",19,46,36,18,0.2,0.05,0,"Binary","SCITE"
"277",34,53,42,18,0.2,0.05,0,"Binary","SCITE"
"278",31,57,40,18,0.2,0.05,0,"Binary","SCITE"
"279",27,72,38,18,0.2,0.05,0,"Binary","SCITE"
"280",15,48,40,18,0.2,0.05,0,"Binary","SCITE"
"281",37,59,48,18,0.2,0.05,0,"Binary","SCITE"
"282",23,53,38,18,0.2,0.05,0,"Binary","SCITE"
"283",38,51,44,18,0.2,0.05,0,"Binary","SCITE"
"284",27,60,44,18,0.2,0.05,0,"Binary","SCITE"
"285",31,53,46,18,0.2,0.05,0,"Binary","SCITE"
"286",20,41,36,18,0.2,0.05,0,"Binary","SCITE"
"287",10,60,32,18,0.2,0.05,0,"Binary","SCITE"
"288",20,45,36,18,0.2,0.05,0,"Binary","SCITE"
"289",22,48,42,18,0.2,0.05,0,"Binary","SCITE"
"290",16,38,36,18,0.2,0.05,0,"Binary","SCITE"
"291",30,55,44,18,0.2,0.05,0,"Binary","SCITE"
"292",27,63,46,18,0.2,0.05,0,"Binary","SCITE"
"293",28,54,50,18,0.2,0.05,0,"Binary","SCITE"
"294",10,46,36,18,0.2,0.05,0,"Binary","SCITE"
"295",30,47,40,18,0.2,0.05,0,"Binary","SCITE"
"296",29,52,40,18,0.2,0.05,0,"Binary","SCITE"
"297",41,61,48,18,0.2,0.05,0,"Binary","SCITE"
"298",15,45,34,18,0.2,0.05,0,"Binary","SCITE"
"299",22,45,40,18,0.2,0.05,0,"Binary","SCITE"
"300",23,53,36,18,0.2,0.05,0,"Binary","SCITE"
"301",13,57,42,18,0.4,0.05,0,"Binary","SCITE"
"302",33,75,60,18,0.4,0.05,0,"Binary","SCITE"
"303",20,54,34,18,0.4,0.05,0,"Binary","SCITE"
"304",33,72,50,18,0.4,0.05,0,"Binary","SCITE"
"305",28,60,50,18,0.4,0.05,0,"Binary","SCITE"
"306",13,61,48,18,0.4,0.05,0,"Binary","SCITE"
"307",26,68,36,18,0.4,0.05,0,"Binary","SCITE"
"308",37,69,54,18,0.4,0.05,0,"Binary","SCITE"
"309",13,52,36,18,0.4,0.05,0,"Binary","SCITE"
"310",12,67,40,18,0.4,0.05,0,"Binary","SCITE"
"311",52,100,66,18,0.4,0.05,0,"Binary","SCITE"
"312",15,65,32,18,0.4,0.05,0,"Binary","SCITE"
"313",26,62,48,18,0.4,0.05,0,"Binary","SCITE"
"314",14,55,34,18,0.4,0.05,0,"Binary","SCITE"
"315",24,60,48,18,0.4,0.05,0,"Binary","SCITE"
"316",20,58,40,18,0.4,0.05,0,"Binary","SCITE"
"317",28,81,46,18,0.4,0.05,0,"Binary","SCITE"
"318",27,63,38,18,0.4,0.05,0,"Binary","SCITE"
"319",34,66,52,18,0.4,0.05,0,"Binary","SCITE"
"320",23,75,40,18,0.4,0.05,0,"Binary","SCITE"
"321",24,63,48,18,0.4,0.05,0,"Binary","SCITE"
"322",18,68,36,18,0.4,0.05,0,"Binary","SCITE"
"323",11,69,36,18,0.4,0.05,0,"Binary","SCITE"
"324",17,67,40,18,0.4,0.05,0,"Binary","SCITE"
"325",14,56,36,18,0.4,0.05,0,"Binary","SCITE"
"326",16,63,44,18,0.4,0.05,0,"Binary","SCITE"
"327",4,69,34,18,0.4,0.05,0,"Binary","SCITE"
"328",19,54,36,18,0.4,0.05,0,"Binary","SCITE"
"329",18,53,34,18,0.4,0.05,0,"Binary","SCITE"
"330",11,57,52,18,0.4,0.05,0,"Binary","SCITE"
"331",11,52,36,18,0.4,0.05,0,"Binary","SCITE"
"332",26,61,44,18,0.4,0.05,0,"Binary","SCITE"
"333",39,99,52,18,0.4,0.05,0,"Binary","SCITE"
"334",28,60,40,18,0.4,0.05,0,"Binary","SCITE"
"335",23,86,48,18,0.4,0.05,0,"Binary","SCITE"
"336",33,79,40,18,0.4,0.05,0,"Binary","SCITE"
"337",20,53,38,18,0.4,0.05,0,"Binary","SCITE"
"338",12,50,38,18,0.4,0.05,0,"Binary","SCITE"
"339",19,73,46,18,0.4,0.05,0,"Binary","SCITE"
"340",32,67,46,18,0.4,0.05,0,"Binary","SCITE"
"341",24,63,40,18,0.4,0.05,0,"Binary","SCITE"
"342",37,96,48,18,0.4,0.05,0,"Binary","SCITE"
"343",61,108,68,18,0.4,0.05,0,"Binary","SCITE"
"344",19,57,38,18,0.4,0.05,0,"Binary","SCITE"
"345",23,69,44,18,0.4,0.05,0,"Binary","SCITE"
"346",16,51,48,18,0.4,0.05,0,"Binary","SCITE"
"347",15,54,32,18,0.4,0.05,0,"Binary","SCITE"
"348",39,77,54,18,0.4,0.05,0,"Binary","SCITE"
"349",44,76,58,18,0.4,0.05,0,"Binary","SCITE"
"350",3,65,36,18,0.4,0.05,0,"Binary","SCITE"
"351",17,56,38,18,0.4,0.05,0,"Binary","SCITE"
"352",27,67,44,18,0.4,0.05,0,"Binary","SCITE"
"353",28,70,46,18,0.4,0.05,0,"Binary","SCITE"
"354",23,76,42,18,0.4,0.05,0,"Binary","SCITE"
"355",25,71,40,18,0.4,0.05,0,"Binary","SCITE"
"356",11,75,38,18,0.4,0.05,0,"Binary","SCITE"
"357",18,73,48,18,0.4,0.05,0,"Binary","SCITE"
"358",29,100,42,18,0.4,0.05,0,"Binary","SCITE"
"359",11,79,32,18,0.4,0.05,0,"Binary","SCITE"
"360",19,72,36,18,0.4,0.05,0,"Binary","SCITE"
"361",28,69,44,18,0.4,0.05,0,"Binary","SCITE"
"362",15,49,40,18,0.4,0.05,0,"Binary","SCITE"
"363",17,64,34,18,0.4,0.05,0,"Binary","SCITE"
"364",15,63,38,18,0.4,0.05,0,"Binary","SCITE"
"365",17,64,38,18,0.4,0.05,0,"Binary","SCITE"
"366",21,75,38,18,0.4,0.05,0,"Binary","SCITE"
"367",24,63,42,18,0.4,0.05,0,"Binary","SCITE"
"368",33,76,48,18,0.4,0.05,0,"Binary","SCITE"
"369",12,45,36,18,0.4,0.05,0,"Binary","SCITE"
"370",26,73,46,18,0.4,0.05,0,"Binary","SCITE"
"371",25,62,40,18,0.4,0.05,0,"Binary","SCITE"
"372",37,89,56,18,0.4,0.05,0,"Binary","SCITE"
"373",36,66,52,18,0.4,0.05,0,"Binary","SCITE"
"374",35,85,50,18,0.4,0.05,0,"Binary","SCITE"
"375",29,71,48,18,0.4,0.05,0,"Binary","SCITE"
"376",14,60,36,18,0.4,0.05,0,"Binary","SCITE"
"377",23,70,42,18,0.4,0.05,0,"Binary","SCITE"
"378",23,70,40,18,0.4,0.05,0,"Binary","SCITE"
"379",24,71,38,18,0.4,0.05,0,"Binary","SCITE"
"380",14,54,40,18,0.4,0.05,0,"Binary","SCITE"
"381",33,71,48,18,0.4,0.05,0,"Binary","SCITE"
"382",16,54,38,18,0.4,0.05,0,"Binary","SCITE"
"383",27,65,44,18,0.4,0.05,0,"Binary","SCITE"
"384",27,63,44,18,0.4,0.05,0,"Binary","SCITE"
"385",23,53,46,18,0.4,0.05,0,"Binary","SCITE"
"386",10,53,36,18,0.4,0.05,0,"Binary","SCITE"
"387",12,59,32,18,0.4,0.05,0,"Binary","SCITE"
"388",17,51,36,18,0.4,0.05,0,"Binary","SCITE"
"389",19,53,42,18,0.4,0.05,0,"Binary","SCITE"
"390",17,68,36,18,0.4,0.05,0,"Binary","SCITE"
"391",20,55,44,18,0.4,0.05,0,"Binary","SCITE"
"392",22,59,46,18,0.4,0.05,0,"Binary","SCITE"
"393",41,73,50,18,0.4,0.05,0,"Binary","SCITE"
"394",20,71,36,18,0.4,0.05,0,"Binary","SCITE"
"395",18,63,40,18,0.4,0.05,0,"Binary","SCITE"
"396",27,71,40,18,0.4,0.05,0,"Binary","SCITE"
"397",27,79,48,18,0.4,0.05,0,"Binary","SCITE"
"398",18,62,34,18,0.4,0.05,0,"Binary","SCITE"
"399",29,54,40,18,0.4,0.05,0,"Binary","SCITE"
"400",14,63,36,18,0.4,0.05,0,"Binary","SCITE"
"401",40,55,42,18,0.05,0.1,0,"Binary","SCITE"
"402",56,64,60,18,0.05,0.1,0,"Binary","SCITE"
"403",28,36,34,18,0.05,0.1,0,"Binary","SCITE"
"404",37,42,50,18,0.05,0.1,0,"Binary","SCITE"
"405",48,68,50,18,0.05,0.1,0,"Binary","SCITE"
"406",45,55,48,18,0.05,0.1,0,"Binary","SCITE"
"407",30,40,36,18,0.05,0.1,0,"Binary","SCITE"
"408",50,59,54,18,0.05,0.1,0,"Binary","SCITE"
"409",27,39,36,18,0.05,0.1,0,"Binary","SCITE"
"410",36,44,40,18,0.05,0.1,0,"Binary","SCITE"
"411",60,63,66,18,0.05,0.1,0,"Binary","SCITE"
"412",23,40,32,18,0.05,0.1,0,"Binary","SCITE"
"413",35,47,48,18,0.05,0.1,0,"Binary","SCITE"
"414",27,36,34,18,0.05,0.1,0,"Binary","SCITE"
"415",38,53,48,18,0.05,0.1,0,"Binary","SCITE"
"416",28,46,40,18,0.05,0.1,0,"Binary","SCITE"
"417",38,46,46,18,0.05,0.1,0,"Binary","SCITE"
"418",31,39,38,18,0.05,0.1,0,"Binary","SCITE"
"419",48,58,52,18,0.05,0.1,0,"Binary","SCITE"
"420",40,43,40,18,0.05,0.1,0,"Binary","SCITE"
"421",37,44,48,18,0.05,0.1,0,"Binary","SCITE"
"422",34,44,36,18,0.05,0.1,0,"Binary","SCITE"
"423",35,38,36,18,0.05,0.1,0,"Binary","SCITE"
"424",27,43,40,18,0.05,0.1,0,"Binary","SCITE"
"425",36,36,36,18,0.05,0.1,0,"Binary","SCITE"
"426",42,59,44,18,0.05,0.1,0,"Binary","SCITE"
"427",28,40,34,18,0.05,0.1,0,"Binary","SCITE"
"428",25,42,36,18,0.05,0.1,0,"Binary","SCITE"
"429",28,37,34,18,0.05,0.1,0,"Binary","SCITE"
"430",42,51,52,18,0.05,0.1,0,"Binary","SCITE"
"431",35,38,36,18,0.05,0.1,0,"Binary","SCITE"
"432",39,47,44,18,0.05,0.1,0,"Binary","SCITE"
"433",48,56,52,18,0.05,0.1,0,"Binary","SCITE"
"434",28,43,40,18,0.05,0.1,0,"Binary","SCITE"
