"","inferred_correct","inferred_all","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"206",19,7,48,18,0.2,0.05,0,"Binary","SiFit"
"207",8,6,36,18,0.2,0.05,0,"Binary","SiFit"
"208",13,8,54,18,0.2,0.05,0,"Binary","SiFit"
"209",10,4,36,18,0.2,0.05,0,"Binary","SiFit"
"210",15,12,40,18,0.2,0.05,0,"Binary","SiFit"
"211",27,8,66,18,0.2,0.05,0,"Binary","SiFit"
"212",8,6,32,18,0.2,0.05,0,"Binary","SiFit"
"213",15,15,48,18,0.2,0.05,0,"Binary","SiFit"
"214",13,9,34,18,0.2,0.05,0,"Binary","SiFit"
"215",14,8,48,18,0.2,0.05,0,"Binary","SiFit"
"216",14,9,40,18,0.2,0.05,0,"Binary","SiFit"
"217",11,7,46,18,0.2,0.05,0,"Binary","SiFit"
"218",7,7,38,18,0.2,0.05,0,"Binary","SiFit"
"219",12,6,52,18,0.2,0.05,0,"Binary","SiFit"
"220",15,6,40,18,0.2,0.05,0,"Binary","SiFit"
"221",17,7,48,18,0.2,0.05,0,"Binary","SiFit"
"222",2,1,36,18,0.2,0.05,0,"Binary","SiFit"
"223",6,2,36,18,0.2,0.05,0,"Binary","SiFit"
"224",9,6,40,18,0.2,0.05,0,"Binary","SiFit"
"225",9,4,36,18,0.2,0.05,0,"Binary","SiFit"
"226",16,9,44,18,0.2,0.05,0,"Binary","SiFit"
"227",6,5,34,18,0.2,0.05,0,"Binary","SiFit"
"228",10,4,36,18,0.2,0.05,0,"Binary","SiFit"
"229",8,7,34,18,0.2,0.05,0,"Binary","SiFit"
"230",14,7,52,18,0.2,0.05,0,"Binary","SiFit"
"231",4,4,36,18,0.2,0.05,0,"Binary","SiFit"
"232",8,5,44,18,0.2,0.05,0,"Binary","SiFit"
"233",17,13,52,18,0.2,0.05,0,"Binary","SiFit"
"234",4,4,40,18,0.2,0.05,0,"Binary","SiFit"
"235",12,9,48,18,0.2,0.05,0,"Binary","SiFit"
"236",1,1,40,18,0.2,0.05,0,"Binary","SiFit"
"237",14,9,38,18,0.2,0.05,0,"Binary","SiFit"
"238",9,4,38,18,0.2,0.05,0,"Binary","SiFit"
"239",9,4,46,18,0.2,0.05,0,"Binary","SiFit"
"240",18,11,46,18,0.2,0.05,0,"Binary","SiFit"
"241",10,7,40,18,0.2,0.05,0,"Binary","SiFit"
"242",14,6,48,18,0.2,0.05,0,"Binary","SiFit"
"243",21,15,68,18,0.2,0.05,0,"Binary","SiFit"
"244",8,5,38,18,0.2,0.05,0,"Binary","SiFit"
"245",11,11,44,18,0.2,0.05,0,"Binary","SiFit"
"246",20,7,48,18,0.2,0.05,0,"Binary","SiFit"
"247",6,6,32,18,0.2,0.05,0,"Binary","SiFit"
"248",13,6,54,18,0.2,0.05,0,"Binary","SiFit"
"249",25,15,58,18,0.2,0.05,0,"Binary","SiFit"
"250",8,5,36,18,0.2,0.05,0,"Binary","SiFit"
"251",7,6,38,18,0.2,0.05,0,"Binary","SiFit"
"252",11,6,44,18,0.2,0.05,0,"Binary","SiFit"
"253",5,4,46,18,0.2,0.05,0,"Binary","SiFit"
"254",9,7,42,18,0.2,0.05,0,"Binary","SiFit"
"255",15,12,40,18,0.2,0.05,0,"Binary","SiFit"
"256",9,6,38,18,0.2,0.05,0,"Binary","SiFit"
"257",16,16,48,18,0.2,0.05,0,"Binary","SiFit"
"258",13,11,42,18,0.2,0.05,0,"Binary","SiFit"
"259",6,4,32,18,0.2,0.05,0,"Binary","SiFit"
"260",13,8,36,18,0.2,0.05,0,"Binary","SiFit"
"261",11,9,44,18,0.2,0.05,0,"Binary","SiFit"
"262",3,2,40,18,0.2,0.05,0,"Binary","SiFit"
"263",12,6,34,18,0.2,0.05,0,"Binary","SiFit"
"264",10,7,38,18,0.2,0.05,0,"Binary","SiFit"
"265",15,5,38,18,0.2,0.05,0,"Binary","SiFit"
"266",10,3,38,18,0.2,0.05,0,"Binary","SiFit"
"267",14,5,42,18,0.2,0.05,0,"Binary","SiFit"
"268",19,7,48,18,0.2,0.05,0,"Binary","SiFit"
"269",6,4,36,18,0.2,0.05,0,"Binary","SiFit"
"270",13,9,46,18,0.2,0.05,0,"Binary","SiFit"
"271",20,11,40,18,0.2,0.05,0,"Binary","SiFit"
"272",18,13,56,18,0.2,0.05,0,"Binary","SiFit"
"273",31,12,52,18,0.2,0.05,0,"Binary","SiFit"
"274",21,17,50,18,0.2,0.05,0,"Binary","SiFit"
"275",12,9,48,18,0.2,0.05,0,"Binary","SiFit"
"276",3,5,36,18,0.2,0.05,0,"Binary","SiFit"
"277",9,9,42,18,0.2,0.05,0,"Binary","SiFit"
"278",10,8,40,18,0.2,0.05,0,"Binary","SiFit"
"279",14,9,38,18,0.2,0.05,0,"Binary","SiFit"
"280",3,2,40,18,0.2,0.05,0,"Binary","SiFit"
"281",14,10,48,18,0.2,0.05,0,"Binary","SiFit"
"282",12,5,38,18,0.2,0.05,0,"Binary","SiFit"
"283",12,9,44,18,0.2,0.05,0,"Binary","SiFit"
"284",10,6,44,18,0.2,0.05,0,"Binary","SiFit"
"285",21,15,46,18,0.2,0.05,0,"Binary","SiFit"
"286",9,7,36,18,0.2,0.05,0,"Binary","SiFit"
"287",7,5,32,18,0.2,0.05,0,"Binary","SiFit"
"288",7,4,36,18,0.2,0.05,0,"Binary","SiFit"
"289",9,4,42,18,0.2,0.05,0,"Binary","SiFit"
"290",3,3,36,18,0.2,0.05,0,"Binary","SiFit"
"291",12,6,44,18,0.2,0.05,0,"Binary","SiFit"
"292",16,9,46,18,0.2,0.05,0,"Binary","SiFit"
"293",13,6,50,18,0.2,0.05,0,"Binary","SiFit"
"294",7,5,36,18,0.2,0.05,0,"Binary","SiFit"
"295",13,9,40,18,0.2,0.05,0,"Binary","SiFit"
"296",12,8,40,18,0.2,0.05,0,"Binary","SiFit"
"297",10,4,48,18,0.2,0.05,0,"Binary","SiFit"
"298",5,5,34,18,0.2,0.05,0,"Binary","SiFit"
"299",7,7,40,18,0.2,0.05,0,"Binary","SiFit"
"300",7,5,36,18,0.2,0.05,0,"Binary","SiFit"
"301",9,2,42,18,0.4,0.05,0,"Binary","SiFit"
"302",22,13,60,18,0.4,0.05,0,"Binary","SiFit"
"303",12,3,34,18,0.4,0.05,0,"Binary","SiFit"
"304",3,3,50,18,0.4,0.05,0,"Binary","SiFit"
"305",27,9,50,18,0.4,0.05,0,"Binary","SiFit"
"306",11,2,48,18,0.4,0.05,0,"Binary","SiFit"
"307",3,1,36,18,0.4,0.05,0,"Binary","SiFit"
"308",25,11,54,18,0.4,0.05,0,"Binary","SiFit"
"309",1,1,36,18,0.4,0.05,0,"Binary","SiFit"
"310",4,1,40,18,0.4,0.05,0,"Binary","SiFit"
"311",29,5,66,18,0.4,0.05,0,"Binary","SiFit"
"312",12,4,32,18,0.4,0.05,0,"Binary","SiFit"
"313",9,5,48,18,0.4,0.05,0,"Binary","SiFit"
"314",7,3,34,18,0.4,0.05,0,"Binary","SiFit"
"315",7,1,48,18,0.4,0.05,0,"Binary","SiFit"
"316",5,4,40,18,0.4,0.05,0,"Binary","SiFit"
"317",24,7,46,18,0.4,0.05,0,"Binary","SiFit"
"318",2,1,38,18,0.4,0.05,0,"Binary","SiFit"
"319",4,1,52,18,0.4,0.05,0,"Binary","SiFit"
"320",2,1,40,18,0.4,0.05,0,"Binary","SiFit"
"321",15,6,48,18,0.4,0.05,0,"Binary","SiFit"
"322",0,0,36,18,0.4,0.05,0,"Binary","SiFit"
"323",11,3,36,18,0.4,0.05,0,"Binary","SiFit"
"324",2,1,40,18,0.4,0.05,0,"Binary","SiFit"
"325",3,4,36,18,0.4,0.05,0,"Binary","SiFit"
"326",14,4,44,18,0.4,0.05,0,"Binary","SiFit"
"327",6,3,34,18,0.4,0.05,0,"Binary","SiFit"
"328",7,4,36,18,0.4,0.05,0,"Binary","SiFit"
"329",3,2,34,18,0.4,0.05,0,"Binary","SiFit"
"330",18,11,52,18,0.4,0.05,0,"Binary","SiFit"
"331",5,2,36,18,0.4,0.05,0,"Binary","SiFit"
"332",10,2,44,18,0.4,0.05,0,"Binary","SiFit"
"333",5,3,52,18,0.4,0.05,0,"Binary","SiFit"
"334",6,2,40,18,0.4,0.05,0,"Binary","SiFit"
"335",9,3,48,18,0.4,0.05,0,"Binary","SiFit"
"336",0,0,40,18,0.4,0.05,0,"Binary","SiFit"
"337",0,0,38,18,0.4,0.05,0,"Binary","SiFit"
"338",11,2,38,18,0.4,0.05,0,"Binary","SiFit"
"339",10,8,46,18,0.4,0.05,0,"Binary","SiFit"
"340",9,2,46,18,0.4,0.05,0,"Binary","SiFit"
"341",3,1,40,18,0.4,0.05,0,"Binary","SiFit"
"342",6,1,48,18,0.4,0.05,0,"Binary","SiFit"
"343",27,10,68,18,0.4,0.05,0,"Binary","SiFit"
"344",7,2,38,18,0.4,0.05,0,"Binary","SiFit"
"345",2,2,44,18,0.4,0.05,0,"Binary","SiFit"
"346",12,3,48,18,0.4,0.05,0,"Binary","SiFit"
"347",1,1,32,18,0.4,0.05,0,"Binary","SiFit"
"348",18,4,54,18,0.4,0.05,0,"Binary","SiFit"
"349",28,6,58,18,0.4,0.05,0,"Binary","SiFit"
"350",2,1,36,18,0.4,0.05,0,"Binary","SiFit"
"351",1,1,38,18,0.4,0.05,0,"Binary","SiFit"
"352",6,1,44,18,0.4,0.05,0,"Binary","SiFit"
"353",7,2,46,18,0.4,0.05,0,"Binary","SiFit"
"354",15,6,42,18,0.4,0.05,0,"Binary","SiFit"
"355",2,1,40,18,0.4,0.05,0,"Binary","SiFit"
"356",0,0,38,18,0.4,0.05,0,"Binary","SiFit"
"357",2,1,48,18,0.4,0.05,0,"Binary","SiFit"
"358",14,4,42,18,0.4,0.05,0,"Binary","SiFit"
"359",9,3,32,18,0.4,0.05,0,"Binary","SiFit"
"360",13,8,36,18,0.4,0.05,0,"Binary","SiFit"
"361",8,6,44,18,0.4,0.05,0,"Binary","SiFit"
"362",4,2,40,18,0.4,0.05,0,"Binary","SiFit"
"363",4,1,34,18,0.4,0.05,0,"Binary","SiFit"
"364",7,4,38,18,0.4,0.05,0,"Binary","SiFit"
"365",7,4,38,18,0.4,0.05,0,"Binary","SiFit"
"366",0,0,38,18,0.4,0.05,0,"Binary","SiFit"
"367",14,5,42,18,0.4,0.05,0,"Binary","SiFit"
"368",8,2,48,18,0.4,0.05,0,"Binary","SiFit"
"369",3,1,36,18,0.4,0.05,0,"Binary","SiFit"
"370",19,3,46,18,0.4,0.05,0,"Binary","SiFit"
"371",7,6,40,18,0.4,0.05,0,"Binary","SiFit"
"372",10,3,56,18,0.4,0.05,0,"Binary","SiFit"
"373",12,2,52,18,0.4,0.05,0,"Binary","SiFit"
"374",27,12,50,18,0.4,0.05,0,"Binary","SiFit"
"375",2,2,48,18,0.4,0.05,0,"Binary","SiFit"
"376",6,2,36,18,0.4,0.05,0,"Binary","SiFit"
"377",7,6,42,18,0.4,0.05,0,"Binary","SiFit"
"378",2,2,40,18,0.4,0.05,0,"Binary","SiFit"
"379",6,3,38,18,0.4,0.05,0,"Binary","SiFit"
"380",7,3,40,18,0.4,0.05,0,"Binary","SiFit"
"381",13,3,48,18,0.4,0.05,0,"Binary","SiFit"
"382",6,2,38,18,0.4,0.05,0,"Binary","SiFit"
"383",9,4,44,18,0.4,0.05,0,"Binary","SiFit"
"384",20,6,44,18,0.4,0.05,0,"Binary","SiFit"
"385",8,7,46,18,0.4,0.05,0,"Binary","SiFit"
"386",1,1,36,18,0.4,0.05,0,"Binary","SiFit"
"387",1,2,32,18,0.4,0.05,0,"Binary","SiFit"
"388",6,2,36,18,0.4,0.05,0,"Binary","SiFit"
"389",3,2,42,18,0.4,0.05,0,"Binary","SiFit"
"390",3,3,36,18,0.4,0.05,0,"Binary","SiFit"
"391",9,6,44,18,0.4,0.05,0,"Binary","SiFit"
"392",9,6,46,18,0.4,0.05,0,"Binary","SiFit"
"393",14,3,50,18,0.4,0.05,0,"Binary","SiFit"
"394",5,2,36,18,0.4,0.05,0,"Binary","SiFit"
"395",13,8,40,18,0.4,0.05,0,"Binary","SiFit"
"396",23,10,40,18,0.4,0.05,0,"Binary","SiFit"
"397",8,2,48,18,0.4,0.05,0,"Binary","SiFit"
"398",0,0,34,18,0.4,0.05,0,"Binary","SiFit"
"399",2,1,40,18,0.4,0.05,0,"Binary","SiFit"
"400",3,2,36,18,0.4,0.05,0,"Binary","SiFit"
"401",14,9,42,18,0.05,0.1,0,"Binary","SiFit"
"402",26,15,60,18,0.05,0.1,0,"Binary","SiFit"
"403",6,4,34,18,0.05,0.1,0,"Binary","SiFit"
"404",13,11,50,18,0.05,0.1,0,"Binary","SiFit"
"405",16,12,50,18,0.05,0.1,0,"Binary","SiFit"
"406",21,7,48,18,0.05,0.1,0,"Binary","SiFit"
"407",9,7,36,18,0.05,0.1,0,"Binary","SiFit"
"408",17,11,54,18,0.05,0.1,0,"Binary","SiFit"
"409",12,8,36,18,0.05,0.1,0,"Binary","SiFit"
"410",10,5,40,18,0.05,0.1,0,"Binary","SiFit"
"411",29,18,66,18,0.05,0.1,0,"Binary","SiFit"
"412",6,5,32,18,0.05,0.1,0,"Binary","SiFit"
"413",11,7,48,18,0.05,0.1,0,"Binary","SiFit"
"414",11,9,34,18,0.05,0.1,0,"Binary","SiFit"
"415",17,12,48,18,0.05,0.1,0,"Binary","SiFit"
"416",12,12,40,18,0.05,0.1,0,"Binary","SiFit"
"417",13,8,46,18,0.05,0.1,0,"Binary","SiFit"
"418",9,9,38,18,0.05,0.1,0,"Binary","SiFit"
"419",13,7,52,18,0.05,0.1,0,"Binary","SiFit"
"420",12,12,40,18,0.05,0.1,0,"Binary","SiFit"
"421",14,7,48,18,0.05,0.1,0,"Binary","SiFit"
"422",8,4,36,18,0.05,0.1,0,"Binary","SiFit"
"423",8,7,36,18,0.05,0.1,0,"Binary","SiFit"
"424",3,3,40,18,0.05,0.1,0,"Binary","SiFit"
"425",9,9,36,18,0.05,0.1,0,"Binary","SiFit"
"426",15,14,44,18,0.05,0.1,0,"Binary","SiFit"
"427",8,5,34,18,0.05,0.1,0,"Binary","SiFit"
"428",10,7,36,18,0.05,0.1,0,"Binary","SiFit"
"429",8,7,34,18,0.05,0.1,0,"Binary","SiFit"
"430",20,11,52,18,0.05,0.1,0,"Binary","SiFit"
"431",8,6,36,18,0.05,0.1,0,"Binary","SiFit"
"432",15,8,44,18,0.05,0.1,0,"Binary","SiFit"
"433",17,17,52,18,0.05,0.1,0,"Binary","SiFit"
"434",4,3,40,18,0.05,0.1,0,"Binary","SiFit"
