"","inferred","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"232",3,16,18,0.2,0.05,0,"Binary","MO"
"233",4,16,18,0.2,0.05,0,"Binary","MO"
"234",3,16,18,0.2,0.05,0,"Binary","MO"
"235",8,16,18,0.2,0.05,0,"Binary","MO"
"236",6,16,18,0.2,0.05,0,"Binary","MO"
"237",3,16,18,0.2,0.05,0,"Binary","MO"
"238",3,16,18,0.2,0.05,0,"Binary","MO"
"239",3,16,18,0.2,0.05,0,"Binary","MO"
"240",2,16,18,0.2,0.05,0,"Binary","MO"
"241",5,16,18,0.2,0.05,0,"Binary","MO"
"242",2,16,18,0.2,0.05,0,"Binary","MO"
"243",2,16,18,0.2,0.05,0,"Binary","MO"
"244",5,16,18,0.2,0.05,0,"Binary","MO"
"245",5,16,18,0.2,0.05,0,"Binary","MO"
"246",4,16,18,0.2,0.05,0,"Binary","MO"
"247",8,16,18,0.2,0.05,0,"Binary","MO"
"248",10,16,18,0.2,0.05,0,"Binary","MO"
"249",2,16,18,0.2,0.05,0,"Binary","MO"
"250",4,16,18,0.2,0.05,0,"Binary","MO"
"251",4,16,18,0.2,0.05,0,"Binary","MO"
"252",6,16,18,0.2,0.05,0,"Binary","MO"
"253",6,16,18,0.2,0.05,0,"Binary","MO"
"254",6,16,18,0.2,0.05,0,"Binary","MO"
"255",6,16,18,0.2,0.05,0,"Binary","MO"
"256",3,16,18,0.2,0.05,0,"Binary","MO"
"257",5,16,18,0.2,0.05,0,"Binary","MO"
"258",3,16,18,0.2,0.05,0,"Binary","MO"
"259",2,16,18,0.2,0.05,0,"Binary","MO"
"260",7,16,18,0.2,0.05,0,"Binary","MO"
"261",5,16,18,0.2,0.05,0,"Binary","MO"
"262",3,16,18,0.2,0.05,0,"Binary","MO"
"263",6,16,18,0.2,0.05,0,"Binary","MO"
"264",10,16,18,0.2,0.05,0,"Binary","MO"
"265",7,16,18,0.2,0.05,0,"Binary","MO"
"266",5,16,18,0.2,0.05,0,"Binary","MO"
"267",3,16,18,0.2,0.05,0,"Binary","MO"
"268",5,16,18,0.2,0.05,0,"Binary","MO"
"269",2,16,18,0.2,0.05,0,"Binary","MO"
"270",6,16,18,0.2,0.05,0,"Binary","MO"
"271",8,16,18,0.2,0.05,0,"Binary","MO"
"272",6,16,18,0.2,0.05,0,"Binary","MO"
"273",8,16,18,0.2,0.05,0,"Binary","MO"
"274",4,16,18,0.2,0.05,0,"Binary","MO"
"275",7,16,18,0.2,0.05,0,"Binary","MO"
"276",4,16,18,0.2,0.05,0,"Binary","MO"
"277",7,16,18,0.2,0.05,0,"Binary","MO"
"278",6,16,18,0.2,0.05,0,"Binary","MO"
"279",7,16,18,0.2,0.05,0,"Binary","MO"
"280",2,16,18,0.2,0.05,0,"Binary","MO"
"281",3,16,18,0.2,0.05,0,"Binary","MO"
"282",5,16,18,0.2,0.05,0,"Binary","MO"
"283",6,16,18,0.2,0.05,0,"Binary","MO"
"284",1,16,18,0.2,0.05,0,"Binary","MO"
"285",3,16,18,0.2,0.05,0,"Binary","MO"
"286",3,16,18,0.2,0.05,0,"Binary","MO"
"287",5,16,18,0.2,0.05,0,"Binary","MO"
"288",5,16,18,0.2,0.05,0,"Binary","MO"
"289",4,16,18,0.2,0.05,0,"Binary","MO"
"290",7,16,18,0.2,0.05,0,"Binary","MO"
"291",7,16,18,0.2,0.05,0,"Binary","MO"
"292",5,16,18,0.2,0.05,0,"Binary","MO"
"293",4,16,18,0.2,0.05,0,"Binary","MO"
"294",10,16,18,0.2,0.05,0,"Binary","MO"
"295",7,16,18,0.2,0.05,0,"Binary","MO"
"296",7,16,18,0.2,0.05,0,"Binary","MO"
"297",3,16,18,0.2,0.05,0,"Binary","MO"
"298",4,16,18,0.2,0.05,0,"Binary","MO"
"299",4,16,18,0.2,0.05,0,"Binary","MO"
"300",6,16,18,0.2,0.05,0,"Binary","MO"
"301",5,16,18,0.4,0.05,0,"Binary","MO"
"302",2,16,18,0.4,0.05,0,"Binary","MO"
"303",1,16,18,0.4,0.05,0,"Binary","MO"
"304",0,16,18,0.4,0.05,0,"Binary","MO"
"305",3,16,18,0.4,0.05,0,"Binary","MO"
"306",1,16,18,0.4,0.05,0,"Binary","MO"
"307",1,16,18,0.4,0.05,0,"Binary","MO"
"308",0,16,18,0.4,0.05,0,"Binary","MO"
"309",3,16,18,0.4,0.05,0,"Binary","MO"
"310",4,16,18,0.4,0.05,0,"Binary","MO"
"311",3,16,18,0.4,0.05,0,"Binary","MO"
"312",2,16,18,0.4,0.05,0,"Binary","MO"
"313",3,16,18,0.4,0.05,0,"Binary","MO"
"314",1,16,18,0.4,0.05,0,"Binary","MO"
"315",1,16,18,0.4,0.05,0,"Binary","MO"
"316",1,16,18,0.4,0.05,0,"Binary","MO"
"317",4,16,18,0.4,0.05,0,"Binary","MO"
"318",2,16,18,0.4,0.05,0,"Binary","MO"
"319",2,16,18,0.4,0.05,0,"Binary","MO"
"320",2,16,18,0.4,0.05,0,"Binary","MO"
"321",0,16,18,0.4,0.05,0,"Binary","MO"
"322",4,16,18,0.4,0.05,0,"Binary","MO"
"323",3,16,18,0.4,0.05,0,"Binary","MO"
"324",1,16,18,0.4,0.05,0,"Binary","MO"
"325",1,16,18,0.4,0.05,0,"Binary","MO"
"326",3,16,18,0.4,0.05,0,"Binary","MO"
"327",2,16,18,0.4,0.05,0,"Binary","MO"
"328",1,16,18,0.4,0.05,0,"Binary","MO"
"329",5,16,18,0.4,0.05,0,"Binary","MO"
"330",2,16,18,0.4,0.05,0,"Binary","MO"
"331",3,16,18,0.4,0.05,0,"Binary","MO"
"332",1,16,18,0.4,0.05,0,"Binary","MO"
"333",3,16,18,0.4,0.05,0,"Binary","MO"
"334",1,16,18,0.4,0.05,0,"Binary","MO"
"335",1,16,18,0.4,0.05,0,"Binary","MO"
"336",0,16,18,0.4,0.05,0,"Binary","MO"
"337",1,16,18,0.4,0.05,0,"Binary","MO"
"338",1,16,18,0.4,0.05,0,"Binary","MO"
"339",0,16,18,0.4,0.05,0,"Binary","MO"
"340",2,16,18,0.4,0.05,0,"Binary","MO"
"341",2,16,18,0.4,0.05,0,"Binary","MO"
"342",1,16,18,0.4,0.05,0,"Binary","MO"
"343",5,16,18,0.4,0.05,0,"Binary","MO"
"344",2,16,18,0.4,0.05,0,"Binary","MO"
"345",4,16,18,0.4,0.05,0,"Binary","MO"
"346",2,16,18,0.4,0.05,0,"Binary","MO"
"347",0,16,18,0.4,0.05,0,"Binary","MO"
"348",1,16,18,0.4,0.05,0,"Binary","MO"
"349",2,16,18,0.4,0.05,0,"Binary","MO"
"350",2,16,18,0.4,0.05,0,"Binary","MO"
"351",2,16,18,0.4,0.05,0,"Binary","MO"
"352",5,16,18,0.4,0.05,0,"Binary","MO"
"353",3,16,18,0.4,0.05,0,"Binary","MO"
"354",3,16,18,0.4,0.05,0,"Binary","MO"
"355",4,16,18,0.4,0.05,0,"Binary","MO"
"356",3,16,18,0.4,0.05,0,"Binary","MO"
"357",1,16,18,0.4,0.05,0,"Binary","MO"
"358",2,16,18,0.4,0.05,0,"Binary","MO"
"359",3,16,18,0.4,0.05,0,"Binary","MO"
"360",4,16,18,0.4,0.05,0,"Binary","MO"
"361",4,16,18,0.4,0.05,0,"Binary","MO"
"362",3,16,18,0.4,0.05,0,"Binary","MO"
"363",2,16,18,0.4,0.05,0,"Binary","MO"
"364",0,16,18,0.4,0.05,0,"Binary","MO"
"365",7,16,18,0.4,0.05,0,"Binary","MO"
"366",1,16,18,0.4,0.05,0,"Binary","MO"
"367",2,16,18,0.4,0.05,0,"Binary","MO"
"368",1,16,18,0.4,0.05,0,"Binary","MO"
"369",1,16,18,0.4,0.05,0,"Binary","MO"
"370",3,16,18,0.4,0.05,0,"Binary","MO"
"371",1,16,18,0.4,0.05,0,"Binary","MO"
"372",3,16,18,0.4,0.05,0,"Binary","MO"
"373",1,16,18,0.4,0.05,0,"Binary","MO"
"374",4,16,18,0.4,0.05,0,"Binary","MO"
"375",4,16,18,0.4,0.05,0,"Binary","MO"
"376",3,16,18,0.4,0.05,0,"Binary","MO"
"377",6,16,18,0.4,0.05,0,"Binary","MO"
"378",0,16,18,0.4,0.05,0,"Binary","MO"
"379",4,16,18,0.4,0.05,0,"Binary","MO"
"380",1,16,18,0.4,0.05,0,"Binary","MO"
"381",1,16,18,0.4,0.05,0,"Binary","MO"
"382",3,16,18,0.4,0.05,0,"Binary","MO"
"383",3,16,18,0.4,0.05,0,"Binary","MO"
"384",2,16,18,0.4,0.05,0,"Binary","MO"
"385",2,16,18,0.4,0.05,0,"Binary","MO"
"386",1,16,18,0.4,0.05,0,"Binary","MO"
"387",3,16,18,0.4,0.05,0,"Binary","MO"
"388",4,16,18,0.4,0.05,0,"Binary","MO"
"389",3,16,18,0.4,0.05,0,"Binary","MO"
"390",1,16,18,0.4,0.05,0,"Binary","MO"
"391",1,16,18,0.4,0.05,0,"Binary","MO"
"392",4,16,18,0.4,0.05,0,"Binary","MO"
"393",1,16,18,0.4,0.05,0,"Binary","MO"
"394",1,16,18,0.4,0.05,0,"Binary","MO"
"395",2,16,18,0.4,0.05,0,"Binary","MO"
"396",1,16,18,0.4,0.05,0,"Binary","MO"
"397",1,16,18,0.4,0.05,0,"Binary","MO"
"398",2,16,18,0.4,0.05,0,"Binary","MO"
"399",2,16,18,0.4,0.05,0,"Binary","MO"
"400",2,16,18,0.4,0.05,0,"Binary","MO"
"401",10,16,18,0.05,0.1,0,"Binary","MO"
"402",9,16,18,0.05,0.1,0,"Binary","MO"
"403",13,16,18,0.05,0.1,0,"Binary","MO"
"404",14,16,18,0.05,0.1,0,"Binary","MO"
"405",10,16,18,0.05,0.1,0,"Binary","MO"
"406",6,16,18,0.05,0.1,0,"Binary","MO"
"407",7,16,18,0.05,0.1,0,"Binary","MO"
"408",12,16,18,0.05,0.1,0,"Binary","MO"
"409",9,16,18,0.05,0.1,0,"Binary","MO"
"410",11,16,18,0.05,0.1,0,"Binary","MO"
"411",9,16,18,0.05,0.1,0,"Binary","MO"
"412",10,16,18,0.05,0.1,0,"Binary","MO"
"413",12,16,18,0.05,0.1,0,"Binary","MO"
"414",14,16,18,0.05,0.1,0,"Binary","MO"
"415",9,16,18,0.05,0.1,0,"Binary","MO"
"416",10,16,18,0.05,0.1,0,"Binary","MO"
"417",7,16,18,0.05,0.1,0,"Binary","MO"
"418",7,16,18,0.05,0.1,0,"Binary","MO"
"419",9,16,18,0.05,0.1,0,"Binary","MO"
"420",9,16,18,0.05,0.1,0,"Binary","MO"
"421",8,16,18,0.05,0.1,0,"Binary","MO"
"422",10,16,18,0.05,0.1,0,"Binary","MO"
"423",8,16,18,0.05,0.1,0,"Binary","MO"
"424",6,16,18,0.05,0.1,0,"Binary","MO"
"425",8,16,18,0.05,0.1,0,"Binary","MO"
"426",9,16,18,0.05,0.1,0,"Binary","MO"
"427",7,16,18,0.05,0.1,0,"Binary","MO"
"428",9,16,18,0.05,0.1,0,"Binary","MO"
"429",12,16,18,0.05,0.1,0,"Binary","MO"
"430",12,16,18,0.05,0.1,0,"Binary","MO"
"431",4,16,18,0.05,0.1,0,"Binary","MO"
"432",9,16,18,0.05,0.1,0,"Binary","MO"
"433",10,16,18,0.05,0.1,0,"Binary","MO"
"434",9,16,18,0.05,0.1,0,"Binary","MO"
"435",6,16,18,0.05,0.1,0,"Binary","MO"
"436",13,16,18,0.05,0.1,0,"Binary","MO"
"437",6,16,18,0.05,0.1,0,"Binary","MO"
"438",9,16,18,0.05,0.1,0,"Binary","MO"
"439",9,16,18,0.05,0.1,0,"Binary","MO"
"440",11,16,18,0.05,0.1,0,"Binary","MO"
"441",9,16,18,0.05,0.1,0,"Binary","MO"
"442",7,16,18,0.05,0.1,0,"Binary","MO"
"443",8,16,18,0.05,0.1,0,"Binary","MO"
"444",10,16,18,0.05,0.1,0,"Binary","MO"
"445",13,16,18,0.05,0.1,0,"Binary","MO"
"446",11,16,18,0.05,0.1,0,"Binary","MO"
"447",11,16,18,0.05,0.1,0,"Binary","MO"
"448",8,16,18,0.05,0.1,0,"Binary","MO"
"449",7,16,18,0.05,0.1,0,"Binary","MO"
"450",5,16,18,0.05,0.1,0,"Binary","MO"
"451",9,16,18,0.05,0.1,0,"Binary","MO"
"452",9,16,18,0.05,0.1,0,"Binary","MO"
"453",10,16,18,0.05,0.1,0,"Binary","MO"
"454",6,16,18,0.05,0.1,0,"Binary","MO"
"455",11,16,18,0.05,0.1,0,"Binary","MO"
"456",8,16,18,0.05,0.1,0,"Binary","MO"
"457",9,16,18,0.05,0.1,0,"Binary","MO"
"458",8,16,18,0.05,0.1,0,"Binary","MO"
"459",9,16,18,0.05,0.1,0,"Binary","MO"
"460",11,16,18,0.05,0.1,0,"Binary","MO"
"461",12,16,18,0.05,0.1,0,"Binary","MO"
"462",5,16,18,0.05,0.1,0,"Binary","MO"
"463",14,16,18,0.05,0.1,0,"Binary","MO"
"464",10,16,18,0.05,0.1,0,"Binary","MO"
"465",9,16,18,0.05,0.1,0,"Binary","MO"
"466",12,16,18,0.05,0.1,0,"Binary","MO"
"467",10,16,18,0.05,0.1,0,"Binary","MO"
"468",14,16,18,0.05,0.1,0,"Binary","MO"
"469",6,16,18,0.05,0.1,0,"Binary","MO"
"470",8,16,18,0.05,0.1,0,"Binary","MO"
"471",8,16,18,0.05,0.1,0,"Binary","MO"
"472",9,16,18,0.05,0.1,0,"Binary","MO"
"473",10,16,18,0.05,0.1,0,"Binary","MO"
"474",14,16,18,0.05,0.1,0,"Binary","MO"
"475",9,16,18,0.05,0.1,0,"Binary","MO"
"476",8,16,18,0.05,0.1,0,"Binary","MO"
"477",11,16,18,0.05,0.1,0,"Binary","MO"
"478",12,16,18,0.05,0.1,0,"Binary","MO"
"479",9,16,18,0.05,0.1,0,"Binary","MO"
"480",11,16,18,0.05,0.1,0,"Binary","MO"
"481",10,16,18,0.05,0.1,0,"Binary","MO"
"482",12,16,18,0.05,0.1,0,"Binary","MO"
"483",10,16,18,0.05,0.1,0,"Binary","MO"
"484",10,16,18,0.05,0.1,0,"Binary","MO"
"485",9,16,18,0.05,0.1,0,"Binary","MO"
"486",8,16,18,0.05,0.1,0,"Binary","MO"
"487",4,16,18,0.05,0.1,0,"Binary","MO"
"488",7,16,18,0.05,0.1,0,"Binary","MO"
"489",13,16,18,0.05,0.1,0,"Binary","MO"
"490",6,16,18,0.05,0.1,0,"Binary","MO"
"491",10,16,18,0.05,0.1,0,"Binary","MO"
"492",7,16,18,0.05,0.1,0,"Binary","MO"
"493",10,16,18,0.05,0.1,0,"Binary","MO"
"494",10,16,18,0.05,0.1,0,"Binary","MO"
"495",14,16,18,0.05,0.1,0,"Binary","MO"
"496",7,16,18,0.05,0.1,0,"Binary","MO"
"497",9,16,18,0.05,0.1,0,"Binary","MO"
