"","inferred","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"192",25,46,18,0.1,0.05,0,"Binary","MO"
"193",46,50,18,0.1,0.05,0,"Binary","MO"
"194",25,36,18,0.1,0.05,0,"Binary","MO"
"195",35,40,18,0.1,0.05,0,"Binary","MO"
"196",35,40,18,0.1,0.05,0,"Binary","MO"
"197",40,48,18,0.1,0.05,0,"Binary","MO"
"198",29,34,18,0.1,0.05,0,"Binary","MO"
"199",30,40,18,0.1,0.05,0,"Binary","MO"
"200",27,36,18,0.1,0.05,0,"Binary","MO"
"201",34,42,18,0.2,0.05,0,"Binary","MO"
"202",44,60,18,0.2,0.05,0,"Binary","MO"
"203",17,34,18,0.2,0.05,0,"Binary","MO"
"204",42,50,18,0.2,0.05,0,"Binary","MO"
"205",31,50,18,0.2,0.05,0,"Binary","MO"
"206",25,48,18,0.2,0.05,0,"Binary","MO"
"207",18,36,18,0.2,0.05,0,"Binary","MO"
"208",47,54,18,0.2,0.05,0,"Binary","MO"
"209",21,36,18,0.2,0.05,0,"Binary","MO"
"210",21,40,18,0.2,0.05,0,"Binary","MO"
"211",49,66,18,0.2,0.05,0,"Binary","MO"
"212",16,32,18,0.2,0.05,0,"Binary","MO"
"213",28,48,18,0.2,0.05,0,"Binary","MO"
"214",23,34,18,0.2,0.05,0,"Binary","MO"
"215",38,48,18,0.2,0.05,0,"Binary","MO"
"216",31,40,18,0.2,0.05,0,"Binary","MO"
"217",38,46,18,0.2,0.05,0,"Binary","MO"
"218",26,38,18,0.2,0.05,0,"Binary","MO"
"219",32,52,18,0.2,0.05,0,"Binary","MO"
"220",28,40,18,0.2,0.05,0,"Binary","MO"
"221",31,48,18,0.2,0.05,0,"Binary","MO"
"222",16,36,18,0.2,0.05,0,"Binary","MO"
"223",24,36,18,0.2,0.05,0,"Binary","MO"
"224",27,40,18,0.2,0.05,0,"Binary","MO"
"225",18,36,18,0.2,0.05,0,"Binary","MO"
"226",34,44,18,0.2,0.05,0,"Binary","MO"
"227",15,34,18,0.2,0.05,0,"Binary","MO"
"228",18,36,18,0.2,0.05,0,"Binary","MO"
"229",16,34,18,0.2,0.05,0,"Binary","MO"
"230",39,52,18,0.2,0.05,0,"Binary","MO"
"231",17,36,18,0.2,0.05,0,"Binary","MO"
"232",32,44,18,0.2,0.05,0,"Binary","MO"
"233",25,52,18,0.2,0.05,0,"Binary","MO"
"234",24,40,18,0.2,0.05,0,"Binary","MO"
"235",35,48,18,0.2,0.05,0,"Binary","MO"
"236",25,40,18,0.2,0.05,0,"Binary","MO"
"237",27,38,18,0.2,0.05,0,"Binary","MO"
"238",21,38,18,0.2,0.05,0,"Binary","MO"
"239",38,46,18,0.2,0.05,0,"Binary","MO"
"240",35,46,18,0.2,0.05,0,"Binary","MO"
"241",25,40,18,0.2,0.05,0,"Binary","MO"
"242",34,48,18,0.2,0.05,0,"Binary","MO"
"243",45,68,18,0.2,0.05,0,"Binary","MO"
"244",28,38,18,0.2,0.05,0,"Binary","MO"
"245",33,44,18,0.2,0.05,0,"Binary","MO"
"246",40,48,18,0.2,0.05,0,"Binary","MO"
"247",11,32,18,0.2,0.05,0,"Binary","MO"
"248",45,54,18,0.2,0.05,0,"Binary","MO"
"249",48,58,18,0.2,0.05,0,"Binary","MO"
"250",20,36,18,0.2,0.05,0,"Binary","MO"
"251",21,38,18,0.2,0.05,0,"Binary","MO"
"252",26,44,18,0.2,0.05,0,"Binary","MO"
"253",34,46,18,0.2,0.05,0,"Binary","MO"
"254",26,42,18,0.2,0.05,0,"Binary","MO"
"255",34,40,18,0.2,0.05,0,"Binary","MO"
"256",26,38,18,0.2,0.05,0,"Binary","MO"
"257",43,48,18,0.2,0.05,0,"Binary","MO"
"258",35,42,18,0.2,0.05,0,"Binary","MO"
"259",24,32,18,0.2,0.05,0,"Binary","MO"
"260",30,36,18,0.2,0.05,0,"Binary","MO"
"261",27,44,18,0.2,0.05,0,"Binary","MO"
"262",19,40,18,0.2,0.05,0,"Binary","MO"
"263",13,34,18,0.2,0.05,0,"Binary","MO"
"264",31,38,18,0.2,0.05,0,"Binary","MO"
"265",25,38,18,0.2,0.05,0,"Binary","MO"
"266",19,38,18,0.2,0.05,0,"Binary","MO"
"267",26,42,18,0.2,0.05,0,"Binary","MO"
"268",37,48,18,0.2,0.05,0,"Binary","MO"
"269",13,36,18,0.2,0.05,0,"Binary","MO"
"270",29,46,18,0.2,0.05,0,"Binary","MO"
"271",30,40,18,0.2,0.05,0,"Binary","MO"
"272",42,56,18,0.2,0.05,0,"Binary","MO"
"273",42,52,18,0.2,0.05,0,"Binary","MO"
"274",45,50,18,0.2,0.05,0,"Binary","MO"
"275",28,48,18,0.2,0.05,0,"Binary","MO"
"276",19,36,18,0.2,0.05,0,"Binary","MO"
"277",28,42,18,0.2,0.05,0,"Binary","MO"
"278",34,40,18,0.2,0.05,0,"Binary","MO"
"279",26,38,18,0.2,0.05,0,"Binary","MO"
"280",10,40,18,0.2,0.05,0,"Binary","MO"
"281",42,48,18,0.2,0.05,0,"Binary","MO"
"282",18,38,18,0.2,0.05,0,"Binary","MO"
"283",30,44,18,0.2,0.05,0,"Binary","MO"
"284",23,44,18,0.2,0.05,0,"Binary","MO"
"285",32,46,18,0.2,0.05,0,"Binary","MO"
"286",24,36,18,0.2,0.05,0,"Binary","MO"
"287",22,32,18,0.2,0.05,0,"Binary","MO"
"288",23,36,18,0.2,0.05,0,"Binary","MO"
"289",22,42,18,0.2,0.05,0,"Binary","MO"
"290",13,36,18,0.2,0.05,0,"Binary","MO"
"291",25,44,18,0.2,0.05,0,"Binary","MO"
"292",33,46,18,0.2,0.05,0,"Binary","MO"
"293",35,50,18,0.2,0.05,0,"Binary","MO"
"294",17,36,18,0.2,0.05,0,"Binary","MO"
"295",26,40,18,0.2,0.05,0,"Binary","MO"
"296",27,40,18,0.2,0.05,0,"Binary","MO"
"297",24,48,18,0.2,0.05,0,"Binary","MO"
"298",17,34,18,0.2,0.05,0,"Binary","MO"
"299",26,40,18,0.2,0.05,0,"Binary","MO"
"300",20,36,18,0.2,0.05,0,"Binary","MO"
"301",26,42,18,0.4,0.05,0,"Binary","MO"
"302",38,60,18,0.4,0.05,0,"Binary","MO"
"303",12,34,18,0.4,0.05,0,"Binary","MO"
"304",35,50,18,0.4,0.05,0,"Binary","MO"
"305",30,50,18,0.4,0.05,0,"Binary","MO"
"306",15,48,18,0.4,0.05,0,"Binary","MO"
"307",14,36,18,0.4,0.05,0,"Binary","MO"
"308",41,54,18,0.4,0.05,0,"Binary","MO"
"309",16,36,18,0.4,0.05,0,"Binary","MO"
"310",14,40,18,0.4,0.05,0,"Binary","MO"
"311",42,66,18,0.4,0.05,0,"Binary","MO"
"312",10,32,18,0.4,0.05,0,"Binary","MO"
"313",23,48,18,0.4,0.05,0,"Binary","MO"
"314",12,34,18,0.4,0.05,0,"Binary","MO"
"315",30,48,18,0.4,0.05,0,"Binary","MO"
"316",19,40,18,0.4,0.05,0,"Binary","MO"
"317",21,46,18,0.4,0.05,0,"Binary","MO"
"318",22,38,18,0.4,0.05,0,"Binary","MO"
"319",10,52,18,0.4,0.05,0,"Binary","MO"
"320",29,40,18,0.4,0.05,0,"Binary","MO"
"321",22,48,18,0.4,0.05,0,"Binary","MO"
"322",15,36,18,0.4,0.05,0,"Binary","MO"
"323",15,36,18,0.4,0.05,0,"Binary","MO"
"324",16,40,18,0.4,0.05,0,"Binary","MO"
"325",10,36,18,0.4,0.05,0,"Binary","MO"
"326",23,44,18,0.4,0.05,0,"Binary","MO"
"327",12,34,18,0.4,0.05,0,"Binary","MO"
"328",14,36,18,0.4,0.05,0,"Binary","MO"
"329",12,34,18,0.4,0.05,0,"Binary","MO"
"330",18,52,18,0.4,0.05,0,"Binary","MO"
"331",14,36,18,0.4,0.05,0,"Binary","MO"
"332",25,44,18,0.4,0.05,0,"Binary","MO"
"333",29,52,18,0.4,0.05,0,"Binary","MO"
"334",16,40,18,0.4,0.05,0,"Binary","MO"
"335",33,48,18,0.4,0.05,0,"Binary","MO"
"336",18,40,18,0.4,0.05,0,"Binary","MO"
"337",21,38,18,0.4,0.05,0,"Binary","MO"
"338",2,38,18,0.4,0.05,0,"Binary","MO"
"339",36,46,18,0.4,0.05,0,"Binary","MO"
"340",32,46,18,0.4,0.05,0,"Binary","MO"
"341",16,40,18,0.4,0.05,0,"Binary","MO"
"342",26,48,18,0.4,0.05,0,"Binary","MO"
"343",45,68,18,0.4,0.05,0,"Binary","MO"
"344",11,38,18,0.4,0.05,0,"Binary","MO"
"345",28,44,18,0.4,0.05,0,"Binary","MO"
"346",20,48,18,0.4,0.05,0,"Binary","MO"
"347",10,32,18,0.4,0.05,0,"Binary","MO"
"348",31,54,18,0.4,0.05,0,"Binary","MO"
"349",45,58,18,0.4,0.05,0,"Binary","MO"
"350",9,36,18,0.4,0.05,0,"Binary","MO"
"351",12,38,18,0.4,0.05,0,"Binary","MO"
"352",23,44,18,0.4,0.05,0,"Binary","MO"
"353",22,46,18,0.4,0.05,0,"Binary","MO"
"354",24,42,18,0.4,0.05,0,"Binary","MO"
"355",25,40,18,0.4,0.05,0,"Binary","MO"
"356",8,38,18,0.4,0.05,0,"Binary","MO"
"357",16,48,18,0.4,0.05,0,"Binary","MO"
"358",29,42,18,0.4,0.05,0,"Binary","MO"
"359",6,32,18,0.4,0.05,0,"Binary","MO"
"360",18,36,18,0.4,0.05,0,"Binary","MO"
"361",28,44,18,0.4,0.05,0,"Binary","MO"
"362",12,40,18,0.4,0.05,0,"Binary","MO"
"363",12,34,18,0.4,0.05,0,"Binary","MO"
"364",18,38,18,0.4,0.05,0,"Binary","MO"
"365",21,38,18,0.4,0.05,0,"Binary","MO"
"366",13,38,18,0.4,0.05,0,"Binary","MO"
"367",18,42,18,0.4,0.05,0,"Binary","MO"
"368",29,48,18,0.4,0.05,0,"Binary","MO"
"369",11,36,18,0.4,0.05,0,"Binary","MO"
"370",19,46,18,0.4,0.05,0,"Binary","MO"
"371",22,40,18,0.4,0.05,0,"Binary","MO"
"372",26,56,18,0.4,0.05,0,"Binary","MO"
"373",36,52,18,0.4,0.05,0,"Binary","MO"
"374",32,50,18,0.4,0.05,0,"Binary","MO"
"375",21,48,18,0.4,0.05,0,"Binary","MO"
"376",14,36,18,0.4,0.05,0,"Binary","MO"
"377",28,42,18,0.4,0.05,0,"Binary","MO"
"378",11,40,18,0.4,0.05,0,"Binary","MO"
"379",25,38,18,0.4,0.05,0,"Binary","MO"
"380",23,40,18,0.4,0.05,0,"Binary","MO"
"381",38,48,18,0.4,0.05,0,"Binary","MO"
"382",16,38,18,0.4,0.05,0,"Binary","MO"
"383",24,44,18,0.4,0.05,0,"Binary","MO"
"384",28,44,18,0.4,0.05,0,"Binary","MO"
"385",20,46,18,0.4,0.05,0,"Binary","MO"
"386",18,36,18,0.4,0.05,0,"Binary","MO"
"387",8,32,18,0.4,0.05,0,"Binary","MO"
"388",17,36,18,0.4,0.05,0,"Binary","MO"
"389",16,42,18,0.4,0.05,0,"Binary","MO"
"390",10,36,18,0.4,0.05,0,"Binary","MO"
"391",21,44,18,0.4,0.05,0,"Binary","MO"
"392",22,46,18,0.4,0.05,0,"Binary","MO"
"393",23,50,18,0.4,0.05,0,"Binary","MO"
"394",17,36,18,0.4,0.05,0,"Binary","MO"
"395",25,40,18,0.4,0.05,0,"Binary","MO"
"396",25,40,18,0.4,0.05,0,"Binary","MO"
"397",16,48,18,0.4,0.05,0,"Binary","MO"
"398",13,34,18,0.4,0.05,0,"Binary","MO"
"399",25,40,18,0.4,0.05,0,"Binary","MO"
"400",22,36,18,0.4,0.05,0,"Binary","MO"
"401",38,42,18,0.05,0.1,0,"Binary","MO"
"402",54,60,18,0.05,0.1,0,"Binary","MO"
"403",26,34,18,0.05,0.1,0,"Binary","MO"
"404",41,50,18,0.05,0.1,0,"Binary","MO"
"405",43,50,18,0.05,0.1,0,"Binary","MO"
"406",41,48,18,0.05,0.1,0,"Binary","MO"
"407",33,36,18,0.05,0.1,0,"Binary","MO"
"408",52,54,18,0.05,0.1,0,"Binary","MO"
"409",29,36,18,0.05,0.1,0,"Binary","MO"
"410",35,40,18,0.05,0.1,0,"Binary","MO"
"411",57,66,18,0.05,0.1,0,"Binary","MO"
"412",22,32,18,0.05,0.1,0,"Binary","MO"
"413",43,48,18,0.05,0.1,0,"Binary","MO"
"414",32,34,18,0.05,0.1,0,"Binary","MO"
"415",40,48,18,0.05,0.1,0,"Binary","MO"
"416",30,40,18,0.05,0.1,0,"Binary","MO"
"417",38,46,18,0.05,0.1,0,"Binary","MO"
"418",25,38,18,0.05,0.1,0,"Binary","MO"
"419",42,52,18,0.05,0.1,0,"Binary","MO"
"420",38,40,18,0.05,0.1,0,"Binary","MO"
"421",40,48,18,0.05,0.1,0,"Binary","MO"
"422",28,36,18,0.05,0.1,0,"Binary","MO"
"423",29,36,18,0.05,0.1,0,"Binary","MO"
"424",27,40,18,0.05,0.1,0,"Binary","MO"
"425",36,36,18,0.05,0.1,0,"Binary","MO"
"426",40,44,18,0.05,0.1,0,"Binary","MO"
"427",24,34,18,0.05,0.1,0,"Binary","MO"
"428",26,36,18,0.05,0.1,0,"Binary","MO"
"429",25,34,18,0.05,0.1,0,"Binary","MO"
"430",39,52,18,0.05,0.1,0,"Binary","MO"
"431",34,36,18,0.05,0.1,0,"Binary","MO"
"432",40,44,18,0.05,0.1,0,"Binary","MO"
"433",50,52,18,0.05,0.1,0,"Binary","MO"
"434",38,40,18,0.05,0.1,0,"Binary","MO"
"435",40,48,18,0.05,0.1,0,"Binary","MO"
"436",34,40,18,0.05,0.1,0,"Binary","MO"
"437",26,38,18,0.05,0.1,0,"Binary","MO"
"438",30,38,18,0.05,0.1,0,"Binary","MO"
"439",41,46,18,0.05,0.1,0,"Binary","MO"
"440",34,46,18,0.05,0.1,0,"Binary","MO"
"441",28,40,18,0.05,0.1,0,"Binary","MO"
"442",43,48,18,0.05,0.1,0,"Binary","MO"
"443",59,68,18,0.05,0.1,0,"Binary","MO"
"444",36,38,18,0.05,0.1,0,"Binary","MO"
"445",30,44,18,0.05,0.1,0,"Binary","MO"
"446",44,48,18,0.05,0.1,0,"Binary","MO"
"447",23,32,18,0.05,0.1,0,"Binary","MO"
"448",47,54,18,0.05,0.1,0,"Binary","MO"
"449",55,58,18,0.05,0.1,0,"Binary","MO"
"450",34,36,18,0.05,0.1,0,"Binary","MO"
"451",37,38,18,0.05,0.1,0,"Binary","MO"
"452",36,44,18,0.05,0.1,0,"Binary","MO"
"453",40,46,18,0.05,0.1,0,"Binary","MO"
"454",37,42,18,0.05,0.1,0,"Binary","MO"
"455",34,40,18,0.05,0.1,0,"Binary","MO"
"456",35,38,18,0.05,0.1,0,"Binary","MO"
"457",39,48,18,0.05,0.1,0,"Binary","MO"
"458",38,42,18,0.05,0.1,0,"Binary","MO"
"459",23,32,18,0.05,0.1,0,"Binary","MO"
"460",24,36,18,0.05,0.1,0,"Binary","MO"
"461",41,44,18,0.05,0.1,0,"Binary","MO"
"462",26,40,18,0.05,0.1,0,"Binary","MO"
"463",32,34,18,0.05,0.1,0,"Binary","MO"
"464",24,38,18,0.05,0.1,0,"Binary","MO"
"465",30,38,18,0.05,0.1,0,"Binary","MO"
"466",22,38,18,0.05,0.1,0,"Binary","MO"
"467",34,42,18,0.05,0.1,0,"Binary","MO"
"468",37,48,18,0.05,0.1,0,"Binary","MO"
"469",27,36,18,0.05,0.1,0,"Binary","MO"
"470",45,46,18,0.05,0.1,0,"Binary","MO"
"471",34,40,18,0.05,0.1,0,"Binary","MO"
"472",37,56,18,0.05,0.1,0,"Binary","MO"
"473",43,52,18,0.05,0.1,0,"Binary","MO"
"474",47,50,18,0.05,0.1,0,"Binary","MO"
"475",32,48,18,0.05,0.1,0,"Binary","MO"
"476",29,36,18,0.05,0.1,0,"Binary","MO"
"477",37,42,18,0.05,0.1,0,"Binary","MO"
"478",29,40,18,0.05,0.1,0,"Binary","MO"
"479",34,38,18,0.05,0.1,0,"Binary","MO"
"480",32,40,18,0.05,0.1,0,"Binary","MO"
"481",37,48,18,0.05,0.1,0,"Binary","MO"
"482",35,38,18,0.05,0.1,0,"Binary","MO"
"483",37,44,18,0.05,0.1,0,"Binary","MO"
"484",35,44,18,0.05,0.1,0,"Binary","MO"
"485",40,46,18,0.05,0.1,0,"Binary","MO"
"486",32,36,18,0.05,0.1,0,"Binary","MO"
"487",19,32,18,0.05,0.1,0,"Binary","MO"
"488",25,36,18,0.05,0.1,0,"Binary","MO"
"489",28,42,18,0.05,0.1,0,"Binary","MO"
"490",28,36,18,0.05,0.1,0,"Binary","MO"
"491",37,44,18,0.05,0.1,0,"Binary","MO"
"492",42,46,18,0.05,0.1,0,"Binary","MO"
"493",40,50,18,0.05,0.1,0,"Binary","MO"
"494",27,36,18,0.05,0.1,0,"Binary","MO"
"495",37,40,18,0.05,0.1,0,"Binary","MO"
"496",30,40,18,0.05,0.1,0,"Binary","MO"
"497",39,48,18,0.05,0.1,0,"Binary","MO"
