"","inferred_correct","inferred_all","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"275",29,68,48,18,0.2,0.05,0,"Binary","SCITE"
"276",27,56,36,18,0.2,0.05,0,"Binary","SCITE"
"277",30,61,42,18,0.2,0.05,0,"Binary","SCITE"
"278",31,73,40,18,0.2,0.05,0,"Binary","SCITE"
"279",22,77,38,18,0.2,0.05,0,"Binary","SCITE"
"280",26,53,40,18,0.2,0.05,0,"Binary","SCITE"
"281",35,56,48,18,0.2,0.05,0,"Binary","SCITE"
"282",32,53,38,18,0.2,0.05,0,"Binary","SCITE"
"283",35,66,44,18,0.2,0.05,0,"Binary","SCITE"
"284",20,46,44,18,0.2,0.05,0,"Binary","SCITE"
"285",24,42,46,18,0.2,0.05,0,"Binary","SCITE"
"286",25,53,36,18,0.2,0.05,0,"Binary","SCITE"
"287",18,34,32,18,0.2,0.05,0,"Binary","SCITE"
"288",27,47,36,18,0.2,0.05,0,"Binary","SCITE"
"289",21,54,42,18,0.2,0.05,0,"Binary","SCITE"
"290",15,31,36,18,0.2,0.05,0,"Binary","SCITE"
"291",32,54,44,18,0.2,0.05,0,"Binary","SCITE"
"292",24,59,46,18,0.2,0.05,0,"Binary","SCITE"
"293",38,77,50,18,0.2,0.05,0,"Binary","SCITE"
"294",16,41,36,18,0.2,0.05,0,"Binary","SCITE"
"295",26,45,40,18,0.2,0.05,0,"Binary","SCITE"
"296",29,65,40,18,0.2,0.05,0,"Binary","SCITE"
"297",36,55,48,18,0.2,0.05,0,"Binary","SCITE"
"298",22,44,34,18,0.2,0.05,0,"Binary","SCITE"
"299",24,52,40,18,0.2,0.05,0,"Binary","SCITE"
"300",15,36,36,18,0.2,0.05,0,"Binary","SCITE"
"301",14,69,42,18,0.4,0.05,0,"Binary","SCITE"
"302",35,69,60,18,0.4,0.05,0,"Binary","SCITE"
"303",14,70,34,18,0.4,0.05,0,"Binary","SCITE"
"304",37,88,50,18,0.4,0.05,0,"Binary","SCITE"
"305",32,76,50,18,0.4,0.05,0,"Binary","SCITE"
"306",23,61,48,18,0.4,0.05,0,"Binary","SCITE"
"307",9,74,36,18,0.4,0.05,0,"Binary","SCITE"
"308",38,98,54,18,0.4,0.05,0,"Binary","SCITE"
"309",22,78,36,18,0.4,0.05,0,"Binary","SCITE"
"310",31,113,40,18,0.4,0.05,0,"Binary","SCITE"
"311",44,84,66,18,0.4,0.05,0,"Binary","SCITE"
"312",14,55,32,18,0.4,0.05,0,"Binary","SCITE"
"313",27,51,48,18,0.4,0.05,0,"Binary","SCITE"
"314",11,54,34,18,0.4,0.05,0,"Binary","SCITE"
"315",29,67,48,18,0.4,0.05,0,"Binary","SCITE"
"316",27,66,40,18,0.4,0.05,0,"Binary","SCITE"
"317",27,65,46,18,0.4,0.05,0,"Binary","SCITE"
"318",25,82,38,18,0.4,0.05,0,"Binary","SCITE"
"319",31,71,52,18,0.4,0.05,0,"Binary","SCITE"
"320",27,81,40,18,0.4,0.05,0,"Binary","SCITE"
"321",15,74,48,18,0.4,0.05,0,"Binary","SCITE"
"322",21,68,36,18,0.4,0.05,0,"Binary","SCITE"
"323",9,57,36,18,0.4,0.05,0,"Binary","SCITE"
"324",15,60,40,18,0.4,0.05,0,"Binary","SCITE"
"325",10,57,36,18,0.4,0.05,0,"Binary","SCITE"
"326",26,85,44,18,0.4,0.05,0,"Binary","SCITE"
"327",12,62,34,18,0.4,0.05,0,"Binary","SCITE"
"328",21,60,36,18,0.4,0.05,0,"Binary","SCITE"
"329",14,58,34,18,0.4,0.05,0,"Binary","SCITE"
"330",31,91,52,18,0.4,0.05,0,"Binary","SCITE"
"331",18,62,36,18,0.4,0.05,0,"Binary","SCITE"
"332",18,94,44,18,0.4,0.05,0,"Binary","SCITE"
"333",40,106,52,18,0.4,0.05,0,"Binary","SCITE"
"334",23,71,40,18,0.4,0.05,0,"Binary","SCITE"
"335",26,59,48,18,0.4,0.05,0,"Binary","SCITE"
"336",16,62,40,18,0.4,0.05,0,"Binary","SCITE"
"337",12,69,38,18,0.4,0.05,0,"Binary","SCITE"
"338",17,55,38,18,0.4,0.05,0,"Binary","SCITE"
"339",29,75,46,18,0.4,0.05,0,"Binary","SCITE"
"340",32,94,46,18,0.4,0.05,0,"Binary","SCITE"
"341",22,59,40,18,0.4,0.05,0,"Binary","SCITE"
"342",28,67,48,18,0.4,0.05,0,"Binary","SCITE"
"343",53,81,68,18,0.4,0.05,0,"Binary","SCITE"
"344",18,59,38,18,0.4,0.05,0,"Binary","SCITE"
"345",29,59,44,18,0.4,0.05,0,"Binary","SCITE"
"346",30,83,48,18,0.4,0.05,0,"Binary","SCITE"
"347",17,65,32,18,0.4,0.05,0,"Binary","SCITE"
"348",40,92,54,18,0.4,0.05,0,"Binary","SCITE"
"349",40,79,58,18,0.4,0.05,0,"Binary","SCITE"
"350",12,60,36,18,0.4,0.05,0,"Binary","SCITE"
"351",8,60,38,18,0.4,0.05,0,"Binary","SCITE"
"352",12,53,44,18,0.4,0.05,0,"Binary","SCITE"
"353",30,75,46,18,0.4,0.05,0,"Binary","SCITE"
"354",20,72,42,18,0.4,0.05,0,"Binary","SCITE"
"355",24,87,40,18,0.4,0.05,0,"Binary","SCITE"
"356",13,57,38,18,0.4,0.05,0,"Binary","SCITE"
"357",22,67,48,18,0.4,0.05,0,"Binary","SCITE"
"358",27,89,42,18,0.4,0.05,0,"Binary","SCITE"
"359",9,59,32,18,0.4,0.05,0,"Binary","SCITE"
"360",13,58,36,18,0.4,0.05,0,"Binary","SCITE"
"361",24,70,44,18,0.4,0.05,0,"Binary","SCITE"
"362",20,52,40,18,0.4,0.05,0,"Binary","SCITE"
"363",11,67,34,18,0.4,0.05,0,"Binary","SCITE"
"364",22,71,38,18,0.4,0.05,0,"Binary","SCITE"
"365",14,66,38,18,0.4,0.05,0,"Binary","SCITE"
"366",21,87,38,18,0.4,0.05,0,"Binary","SCITE"
"367",26,85,42,18,0.4,0.05,0,"Binary","SCITE"
"368",29,65,48,18,0.4,0.05,0,"Binary","SCITE"
"369",15,58,36,18,0.4,0.05,0,"Binary","SCITE"
"370",25,67,46,18,0.4,0.05,0,"Binary","SCITE"
"371",28,88,40,18,0.4,0.05,0,"Binary","SCITE"
"372",36,84,56,18,0.4,0.05,0,"Binary","SCITE"
"373",34,75,52,18,0.4,0.05,0,"Binary","SCITE"
"374",38,80,50,18,0.4,0.05,0,"Binary","SCITE"
"375",25,68,48,18,0.4,0.05,0,"Binary","SCITE"
"376",20,69,36,18,0.4,0.05,0,"Binary","SCITE"
"377",27,99,42,18,0.4,0.05,0,"Binary","SCITE"
"378",18,59,40,18,0.4,0.05,0,"Binary","SCITE"
"379",17,52,38,18,0.4,0.05,0,"Binary","SCITE"
"380",23,83,40,18,0.4,0.05,0,"Binary","SCITE"
"381",34,85,48,18,0.4,0.05,0,"Binary","SCITE"
"382",26,68,38,18,0.4,0.05,0,"Binary","SCITE"
"383",26,78,44,18,0.4,0.05,0,"Binary","SCITE"
"384",25,51,44,18,0.4,0.05,0,"Binary","SCITE"
"385",24,70,46,18,0.4,0.05,0,"Binary","SCITE"
"386",14,57,36,18,0.4,0.05,0,"Binary","SCITE"
"387",18,66,32,18,0.4,0.05,0,"Binary","SCITE"
"388",8,61,36,18,0.4,0.05,0,"Binary","SCITE"
"389",25,82,42,18,0.4,0.05,0,"Binary","SCITE"
"390",21,59,36,18,0.4,0.05,0,"Binary","SCITE"
"391",12,59,44,18,0.4,0.05,0,"Binary","SCITE"
"392",17,58,46,18,0.4,0.05,0,"Binary","SCITE"
"393",37,85,50,18,0.4,0.05,0,"Binary","SCITE"
"394",7,66,36,18,0.4,0.05,0,"Binary","SCITE"
"395",23,82,40,18,0.4,0.05,0,"Binary","SCITE"
"396",15,63,40,18,0.4,0.05,0,"Binary","SCITE"
"397",24,67,48,18,0.4,0.05,0,"Binary","SCITE"
"398",11,69,34,18,0.4,0.05,0,"Binary","SCITE"
"399",16,70,40,18,0.4,0.05,0,"Binary","SCITE"
"400",10,53,36,18,0.4,0.05,0,"Binary","SCITE"
"401",41,52,42,18,0.05,0.1,0,"Binary","SCITE"
"402",57,80,60,18,0.05,0.1,0,"Binary","SCITE"
"403",29,39,34,18,0.05,0.1,0,"Binary","SCITE"
"404",42,53,50,18,0.05,0.1,0,"Binary","SCITE"
"405",44,51,50,18,0.05,0.1,0,"Binary","SCITE"
"406",41,71,48,18,0.05,0.1,0,"Binary","SCITE"
"407",29,43,36,18,0.05,0.1,0,"Binary","SCITE"
"408",46,58,54,18,0.05,0.1,0,"Binary","SCITE"
"409",24,35,36,18,0.05,0.1,0,"Binary","SCITE"
"410",32,47,40,18,0.05,0.1,0,"Binary","SCITE"
"411",65,69,66,18,0.05,0.1,0,"Binary","SCITE"
"412",26,33,32,18,0.05,0.1,0,"Binary","SCITE"
"413",46,51,48,18,0.05,0.1,0,"Binary","SCITE"
"414",30,37,34,18,0.05,0.1,0,"Binary","SCITE"
"415",42,60,48,18,0.05,0.1,0,"Binary","SCITE"
"416",27,47,40,18,0.05,0.1,0,"Binary","SCITE"
"417",41,55,46,18,0.05,0.1,0,"Binary","SCITE"
"418",26,37,38,18,0.05,0.1,0,"Binary","SCITE"
"419",48,57,52,18,0.05,0.1,0,"Binary","SCITE"
"420",33,34,40,18,0.05,0.1,0,"Binary","SCITE"
"421",40,53,48,18,0.05,0.1,0,"Binary","SCITE"
"422",28,47,36,18,0.05,0.1,0,"Binary","SCITE"
"423",23,35,36,18,0.05,0.1,0,"Binary","SCITE"
"424",37,43,40,18,0.05,0.1,0,"Binary","SCITE"
"425",31,44,36,18,0.05,0.1,0,"Binary","SCITE"
"426",34,43,44,18,0.05,0.1,0,"Binary","SCITE"
"427",26,41,34,18,0.05,0.1,0,"Binary","SCITE"
"428",30,42,36,18,0.05,0.1,0,"Binary","SCITE"
"429",33,41,34,18,0.05,0.1,0,"Binary","SCITE"
"430",44,56,52,18,0.05,0.1,0,"Binary","SCITE"
"431",27,42,36,18,0.05,0.1,0,"Binary","SCITE"
"432",26,45,44,18,0.05,0.1,0,"Binary","SCITE"
"433",40,58,52,18,0.05,0.1,0,"Binary","SCITE"
"434",28,43,40,18,0.05,0.1,0,"Binary","SCITE"
