"","inferred","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"228",14,36,18,0.2,0.05,0,"Binary","MO"
"229",20,34,18,0.2,0.05,0,"Binary","MO"
"230",36,52,18,0.2,0.05,0,"Binary","MO"
"231",12,36,18,0.2,0.05,0,"Binary","MO"
"232",33,44,18,0.2,0.05,0,"Binary","MO"
"233",42,52,18,0.2,0.05,0,"Binary","MO"
"234",24,40,18,0.2,0.05,0,"Binary","MO"
"235",40,48,18,0.2,0.05,0,"Binary","MO"
"236",29,40,18,0.2,0.05,0,"Binary","MO"
"237",18,38,18,0.2,0.05,0,"Binary","MO"
"238",18,38,18,0.2,0.05,0,"Binary","MO"
"239",38,46,18,0.2,0.05,0,"Binary","MO"
"240",37,46,18,0.2,0.05,0,"Binary","MO"
"241",31,40,18,0.2,0.05,0,"Binary","MO"
"242",23,48,18,0.2,0.05,0,"Binary","MO"
"243",47,68,18,0.2,0.05,0,"Binary","MO"
"244",28,38,18,0.2,0.05,0,"Binary","MO"
"245",34,44,18,0.2,0.05,0,"Binary","MO"
"246",35,48,18,0.2,0.05,0,"Binary","MO"
"247",19,32,18,0.2,0.05,0,"Binary","MO"
"248",47,54,18,0.2,0.05,0,"Binary","MO"
"249",46,58,18,0.2,0.05,0,"Binary","MO"
"250",22,36,18,0.2,0.05,0,"Binary","MO"
"251",25,38,18,0.2,0.05,0,"Binary","MO"
"252",29,44,18,0.2,0.05,0,"Binary","MO"
"253",23,46,18,0.2,0.05,0,"Binary","MO"
"254",32,42,18,0.2,0.05,0,"Binary","MO"
"255",29,40,18,0.2,0.05,0,"Binary","MO"
"256",21,38,18,0.2,0.05,0,"Binary","MO"
"257",39,48,18,0.2,0.05,0,"Binary","MO"
"258",32,42,18,0.2,0.05,0,"Binary","MO"
"259",13,32,18,0.2,0.05,0,"Binary","MO"
"260",25,36,18,0.2,0.05,0,"Binary","MO"
"261",31,44,18,0.2,0.05,0,"Binary","MO"
"262",24,40,18,0.2,0.05,0,"Binary","MO"
"263",16,34,18,0.2,0.05,0,"Binary","MO"
"264",25,38,18,0.2,0.05,0,"Binary","MO"
"265",23,38,18,0.2,0.05,0,"Binary","MO"
"266",21,38,18,0.2,0.05,0,"Binary","MO"
"267",23,42,18,0.2,0.05,0,"Binary","MO"
"268",34,48,18,0.2,0.05,0,"Binary","MO"
"269",18,36,18,0.2,0.05,0,"Binary","MO"
"270",33,46,18,0.2,0.05,0,"Binary","MO"
"271",32,40,18,0.2,0.05,0,"Binary","MO"
"272",47,56,18,0.2,0.05,0,"Binary","MO"
"273",43,52,18,0.2,0.05,0,"Binary","MO"
"274",40,50,18,0.2,0.05,0,"Binary","MO"
"275",31,48,18,0.2,0.05,0,"Binary","MO"
"276",20,36,18,0.2,0.05,0,"Binary","MO"
"277",29,42,18,0.2,0.05,0,"Binary","MO"
"278",31,40,18,0.2,0.05,0,"Binary","MO"
"279",25,38,18,0.2,0.05,0,"Binary","MO"
"280",27,40,18,0.2,0.05,0,"Binary","MO"
"281",34,48,18,0.2,0.05,0,"Binary","MO"
"282",24,38,18,0.2,0.05,0,"Binary","MO"
"283",32,44,18,0.2,0.05,0,"Binary","MO"
"284",19,44,18,0.2,0.05,0,"Binary","MO"
"285",21,46,18,0.2,0.05,0,"Binary","MO"
"286",16,36,18,0.2,0.05,0,"Binary","MO"
"287",14,32,18,0.2,0.05,0,"Binary","MO"
"288",22,36,18,0.2,0.05,0,"Binary","MO"
"289",25,42,18,0.2,0.05,0,"Binary","MO"
"290",24,36,18,0.2,0.05,0,"Binary","MO"
"291",35,44,18,0.2,0.05,0,"Binary","MO"
"292",36,46,18,0.2,0.05,0,"Binary","MO"
"293",33,50,18,0.2,0.05,0,"Binary","MO"
"294",27,36,18,0.2,0.05,0,"Binary","MO"
"295",29,40,18,0.2,0.05,0,"Binary","MO"
"296",33,40,18,0.2,0.05,0,"Binary","MO"
"297",34,48,18,0.2,0.05,0,"Binary","MO"
"298",21,34,18,0.2,0.05,0,"Binary","MO"
"299",26,40,18,0.2,0.05,0,"Binary","MO"
"300",19,36,18,0.2,0.05,0,"Binary","MO"
"301",26,42,18,0.4,0.05,0,"Binary","MO"
"302",42,60,18,0.4,0.05,0,"Binary","MO"
"303",11,34,18,0.4,0.05,0,"Binary","MO"
"304",33,50,18,0.4,0.05,0,"Binary","MO"
"305",34,50,18,0.4,0.05,0,"Binary","MO"
"306",9,48,18,0.4,0.05,0,"Binary","MO"
"307",13,36,18,0.4,0.05,0,"Binary","MO"
"308",38,54,18,0.4,0.05,0,"Binary","MO"
"309",20,36,18,0.4,0.05,0,"Binary","MO"
"310",20,40,18,0.4,0.05,0,"Binary","MO"
"311",52,66,18,0.4,0.05,0,"Binary","MO"
"312",13,32,18,0.4,0.05,0,"Binary","MO"
"313",16,48,18,0.4,0.05,0,"Binary","MO"
"314",21,34,18,0.4,0.05,0,"Binary","MO"
"315",36,48,18,0.4,0.05,0,"Binary","MO"
"316",28,40,18,0.4,0.05,0,"Binary","MO"
"317",32,46,18,0.4,0.05,0,"Binary","MO"
"318",19,38,18,0.4,0.05,0,"Binary","MO"
"319",18,52,18,0.4,0.05,0,"Binary","MO"
"320",26,40,18,0.4,0.05,0,"Binary","MO"
"321",28,48,18,0.4,0.05,0,"Binary","MO"
"322",11,36,18,0.4,0.05,0,"Binary","MO"
"323",15,36,18,0.4,0.05,0,"Binary","MO"
"324",22,40,18,0.4,0.05,0,"Binary","MO"
"325",19,36,18,0.4,0.05,0,"Binary","MO"
"326",26,44,18,0.4,0.05,0,"Binary","MO"
"327",8,34,18,0.4,0.05,0,"Binary","MO"
"328",17,36,18,0.4,0.05,0,"Binary","MO"
"329",17,34,18,0.4,0.05,0,"Binary","MO"
"330",35,52,18,0.4,0.05,0,"Binary","MO"
"331",18,36,18,0.4,0.05,0,"Binary","MO"
"332",17,44,18,0.4,0.05,0,"Binary","MO"
"333",36,52,18,0.4,0.05,0,"Binary","MO"
"334",21,40,18,0.4,0.05,0,"Binary","MO"
"335",25,48,18,0.4,0.05,0,"Binary","MO"
"336",15,40,18,0.4,0.05,0,"Binary","MO"
"337",21,38,18,0.4,0.05,0,"Binary","MO"
"338",2,38,18,0.4,0.05,0,"Binary","MO"
"339",31,46,18,0.4,0.05,0,"Binary","MO"
"340",32,46,18,0.4,0.05,0,"Binary","MO"
"341",16,40,18,0.4,0.05,0,"Binary","MO"
"342",15,48,18,0.4,0.05,0,"Binary","MO"
"343",45,68,18,0.4,0.05,0,"Binary","MO"
"344",13,38,18,0.4,0.05,0,"Binary","MO"
"345",30,44,18,0.4,0.05,0,"Binary","MO"
"346",33,48,18,0.4,0.05,0,"Binary","MO"
"347",5,32,18,0.4,0.05,0,"Binary","MO"
"348",26,54,18,0.4,0.05,0,"Binary","MO"
"349",48,58,18,0.4,0.05,0,"Binary","MO"
"350",13,36,18,0.4,0.05,0,"Binary","MO"
"351",25,38,18,0.4,0.05,0,"Binary","MO"
"352",23,44,18,0.4,0.05,0,"Binary","MO"
"353",17,46,18,0.4,0.05,0,"Binary","MO"
"354",25,42,18,0.4,0.05,0,"Binary","MO"
"355",21,40,18,0.4,0.05,0,"Binary","MO"
"356",19,38,18,0.4,0.05,0,"Binary","MO"
"357",22,48,18,0.4,0.05,0,"Binary","MO"
"358",17,42,18,0.4,0.05,0,"Binary","MO"
"359",11,32,18,0.4,0.05,0,"Binary","MO"
"360",21,36,18,0.4,0.05,0,"Binary","MO"
"361",24,44,18,0.4,0.05,0,"Binary","MO"
"362",11,40,18,0.4,0.05,0,"Binary","MO"
"363",8,34,18,0.4,0.05,0,"Binary","MO"
"364",13,38,18,0.4,0.05,0,"Binary","MO"
"365",25,38,18,0.4,0.05,0,"Binary","MO"
"366",10,38,18,0.4,0.05,0,"Binary","MO"
"367",24,42,18,0.4,0.05,0,"Binary","MO"
"368",29,48,18,0.4,0.05,0,"Binary","MO"
"369",12,36,18,0.4,0.05,0,"Binary","MO"
"370",24,46,18,0.4,0.05,0,"Binary","MO"
"371",15,40,18,0.4,0.05,0,"Binary","MO"
"372",42,56,18,0.4,0.05,0,"Binary","MO"
"373",37,52,18,0.4,0.05,0,"Binary","MO"
"374",26,50,18,0.4,0.05,0,"Binary","MO"
"375",24,48,18,0.4,0.05,0,"Binary","MO"
"376",15,36,18,0.4,0.05,0,"Binary","MO"
"377",32,42,18,0.4,0.05,0,"Binary","MO"
"378",13,40,18,0.4,0.05,0,"Binary","MO"
"379",15,38,18,0.4,0.05,0,"Binary","MO"
"380",21,40,18,0.4,0.05,0,"Binary","MO"
"381",31,48,18,0.4,0.05,0,"Binary","MO"
"382",16,38,18,0.4,0.05,0,"Binary","MO"
"383",13,44,18,0.4,0.05,0,"Binary","MO"
"384",23,44,18,0.4,0.05,0,"Binary","MO"
"385",18,46,18,0.4,0.05,0,"Binary","MO"
"386",13,36,18,0.4,0.05,0,"Binary","MO"
"387",13,32,18,0.4,0.05,0,"Binary","MO"
"388",14,36,18,0.4,0.05,0,"Binary","MO"
"389",21,42,18,0.4,0.05,0,"Binary","MO"
"390",9,36,18,0.4,0.05,0,"Binary","MO"
"391",23,44,18,0.4,0.05,0,"Binary","MO"
"392",31,46,18,0.4,0.05,0,"Binary","MO"
"393",20,50,18,0.4,0.05,0,"Binary","MO"
"394",11,36,18,0.4,0.05,0,"Binary","MO"
"395",21,40,18,0.4,0.05,0,"Binary","MO"
"396",20,40,18,0.4,0.05,0,"Binary","MO"
"397",15,48,18,0.4,0.05,0,"Binary","MO"
"398",14,34,18,0.4,0.05,0,"Binary","MO"
"399",16,40,18,0.4,0.05,0,"Binary","MO"
"400",20,36,18,0.4,0.05,0,"Binary","MO"
"401",38,42,18,0.05,0.1,0,"Binary","MO"
"402",53,60,18,0.05,0.1,0,"Binary","MO"
"403",31,34,18,0.05,0.1,0,"Binary","MO"
"404",48,50,18,0.05,0.1,0,"Binary","MO"
"405",43,50,18,0.05,0.1,0,"Binary","MO"
"406",37,48,18,0.05,0.1,0,"Binary","MO"
"407",29,36,18,0.05,0.1,0,"Binary","MO"
"408",51,54,18,0.05,0.1,0,"Binary","MO"
"409",27,36,18,0.05,0.1,0,"Binary","MO"
"410",37,40,18,0.05,0.1,0,"Binary","MO"
"411",51,66,18,0.05,0.1,0,"Binary","MO"
"412",22,32,18,0.05,0.1,0,"Binary","MO"
"413",46,48,18,0.05,0.1,0,"Binary","MO"
"414",30,34,18,0.05,0.1,0,"Binary","MO"
"415",40,48,18,0.05,0.1,0,"Binary","MO"
"416",35,40,18,0.05,0.1,0,"Binary","MO"
"417",39,46,18,0.05,0.1,0,"Binary","MO"
"418",27,38,18,0.05,0.1,0,"Binary","MO"
"419",37,52,18,0.05,0.1,0,"Binary","MO"
"420",30,40,18,0.05,0.1,0,"Binary","MO"
"421",40,48,18,0.05,0.1,0,"Binary","MO"
"422",25,36,18,0.05,0.1,0,"Binary","MO"
"423",22,36,18,0.05,0.1,0,"Binary","MO"
"424",33,40,18,0.05,0.1,0,"Binary","MO"
"425",32,36,18,0.05,0.1,0,"Binary","MO"
"426",35,44,18,0.05,0.1,0,"Binary","MO"
"427",22,34,18,0.05,0.1,0,"Binary","MO"
"428",31,36,18,0.05,0.1,0,"Binary","MO"
"429",31,34,18,0.05,0.1,0,"Binary","MO"
"430",43,52,18,0.05,0.1,0,"Binary","MO"
"431",22,36,18,0.05,0.1,0,"Binary","MO"
"432",34,44,18,0.05,0.1,0,"Binary","MO"
"433",43,52,18,0.05,0.1,0,"Binary","MO"
"434",28,40,18,0.05,0.1,0,"Binary","MO"
"435",36,48,18,0.05,0.1,0,"Binary","MO"
"436",38,40,18,0.05,0.1,0,"Binary","MO"
"437",32,38,18,0.05,0.1,0,"Binary","MO"
"438",27,38,18,0.05,0.1,0,"Binary","MO"
"439",40,46,18,0.05,0.1,0,"Binary","MO"
"440",40,46,18,0.05,0.1,0,"Binary","MO"
"441",36,40,18,0.05,0.1,0,"Binary","MO"
"442",35,48,18,0.05,0.1,0,"Binary","MO"
"443",59,68,18,0.05,0.1,0,"Binary","MO"
"444",29,38,18,0.05,0.1,0,"Binary","MO"
"445",40,44,18,0.05,0.1,0,"Binary","MO"
"446",41,48,18,0.05,0.1,0,"Binary","MO"
"447",23,32,18,0.05,0.1,0,"Binary","MO"
"448",47,54,18,0.05,0.1,0,"Binary","MO"
"449",54,58,18,0.05,0.1,0,"Binary","MO"
"450",24,36,18,0.05,0.1,0,"Binary","MO"
"451",30,38,18,0.05,0.1,0,"Binary","MO"
"452",35,44,18,0.05,0.1,0,"Binary","MO"
"453",37,46,18,0.05,0.1,0,"Binary","MO"
"454",32,42,18,0.05,0.1,0,"Binary","MO"
"455",31,40,18,0.05,0.1,0,"Binary","MO"
"456",28,38,18,0.05,0.1,0,"Binary","MO"
"457",40,48,18,0.05,0.1,0,"Binary","MO"
"458",33,42,18,0.05,0.1,0,"Binary","MO"
"459",23,32,18,0.05,0.1,0,"Binary","MO"
"460",28,36,18,0.05,0.1,0,"Binary","MO"
"461",37,44,18,0.05,0.1,0,"Binary","MO"
"462",27,40,18,0.05,0.1,0,"Binary","MO"
"463",30,34,18,0.05,0.1,0,"Binary","MO"
"464",29,38,18,0.05,0.1,0,"Binary","MO"
"465",27,38,18,0.05,0.1,0,"Binary","MO"
"466",30,38,18,0.05,0.1,0,"Binary","MO"
"467",35,42,18,0.05,0.1,0,"Binary","MO"
"468",44,48,18,0.05,0.1,0,"Binary","MO"
"469",24,36,18,0.05,0.1,0,"Binary","MO"
"470",35,46,18,0.05,0.1,0,"Binary","MO"
"471",33,40,18,0.05,0.1,0,"Binary","MO"
"472",50,56,18,0.05,0.1,0,"Binary","MO"
"473",41,52,18,0.05,0.1,0,"Binary","MO"
"474",46,50,18,0.05,0.1,0,"Binary","MO"
"475",38,48,18,0.05,0.1,0,"Binary","MO"
"476",27,36,18,0.05,0.1,0,"Binary","MO"
"477",34,42,18,0.05,0.1,0,"Binary","MO"
"478",35,40,18,0.05,0.1,0,"Binary","MO"
"479",32,38,18,0.05,0.1,0,"Binary","MO"
"480",33,40,18,0.05,0.1,0,"Binary","MO"
"481",45,48,18,0.05,0.1,0,"Binary","MO"
"482",30,38,18,0.05,0.1,0,"Binary","MO"
"483",37,44,18,0.05,0.1,0,"Binary","MO"
"484",37,44,18,0.05,0.1,0,"Binary","MO"
"485",33,46,18,0.05,0.1,0,"Binary","MO"
"486",27,36,18,0.05,0.1,0,"Binary","MO"
"487",20,32,18,0.05,0.1,0,"Binary","MO"
"488",22,36,18,0.05,0.1,0,"Binary","MO"
"489",33,42,18,0.05,0.1,0,"Binary","MO"
"490",23,36,18,0.05,0.1,0,"Binary","MO"
"491",39,44,18,0.05,0.1,0,"Binary","MO"
"492",35,46,18,0.05,0.1,0,"Binary","MO"
"493",46,50,18,0.05,0.1,0,"Binary","MO"
"494",31,36,18,0.05,0.1,0,"Binary","MO"
"495",38,40,18,0.05,0.1,0,"Binary","MO"
"496",29,40,18,0.05,0.1,0,"Binary","MO"
"497",36,48,18,0.05,0.1,0,"Binary","MO"
