"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"75","16","21","20","0.2","0","Ternary","0","0","MO"
"76","21","21","20","0.2","0","Ternary","0","0","MO"
"77","32","32","20","0.2","0","Ternary","0","0","MO"
"78","51","51","20","0.2","0","Ternary","0","0","MO"
"79","20","21","20","0.2","0","Ternary","0","0","MO"
"80","32","32","20","0.2","0","Ternary","0","0","MO"
"81","52","58","20","0.2","0","Ternary","0","0","MO"
"82","31","32","20","0.2","0","Ternary","0","0","MO"
"83","24","29","20","0.2","0","Ternary","0","0","MO"
"84","12","12","20","0.2","0","Ternary","0","0","MO"
"85","34","38","20","0.2","0","Ternary","0","0","MO"
"86","20","23","20","0.2","0","Ternary","0","0","MO"
"87","21","21","20","0.2","0","Ternary","0","0","MO"
"88","31","31","20","0.2","0","Ternary","0","0","MO"
"89","39","39","20","0.2","0","Ternary","0","0","MO"
"90","16","17","20","0.2","0","Ternary","0","0","MO"
"91","35","38","20","0.2","0","Ternary","0","0","MO"
"92","22","23","20","0.2","0","Ternary","0","0","MO"
"93","32","33","20","0.2","0","Ternary","0","0","MO"
"94","41","41","20","0.2","0","Ternary","0","0","MO"
"95","28","28","20","0.2","0","Ternary","0","0","MO"
"96","10","10","20","0.2","0","Ternary","0","0","MO"
"97","32","32","20","0.2","0","Ternary","0","0","MO"
"98","43","43","20","0.2","0","Ternary","0","0","MO"
"99","50","50","20","0.2","0","Ternary","0","0","MO"
"100","17","17","20","0.2","0","Ternary","0","0","MO"
