"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"55","11","11","20","0.05","0","Ternary","0","0","MO"
"56","11","11","20","0.05","0","Ternary","0","0","MO"
"57","9","9","20","0.05","0","Ternary","0","0","MO"
"58","18","18","20","0.05","0","Ternary","0","0","MO"
"59","6","6","20","0.05","0","Ternary","0","0","MO"
"60","19","19","20","0.05","0","Ternary","0","0","MO"
"61","6","6","20","0.05","0","Ternary","0","0","MO"
"62","7","7","20","0.05","0","Ternary","0","0","MO"
"63","11","11","20","0.05","0","Ternary","0","0","MO"
"64","19","19","20","0.05","0","Ternary","0","0","MO"
"65","9","9","20","0.05","0","Ternary","0","0","MO"
"66","10","10","20","0.05","0","Ternary","0","0","MO"
"67","16","16","20","0.05","0","Ternary","0","0","MO"
"68","14","14","20","0.05","0","Ternary","0","0","MO"
"69","9","9","20","0.05","0","Ternary","0","0","MO"
"70","6","6","20","0.05","0","Ternary","0","0","MO"
"71","14","14","20","0.05","0","Ternary","0","0","MO"
"72","6","6","20","0.05","0","Ternary","0","0","MO"
"73","8","8","20","0.05","0","Ternary","0","0","MO"
"74","7","7","20","0.05","0","Ternary","0","0","MO"
"75","13","13","20","0.05","0","Ternary","0","0","MO"
"76","49","49","20","0.05","0","Ternary","0","0","MO"
"77","9","9","20","0.05","0","Ternary","0","0","MO"
"78","11","11","20","0.05","0","Ternary","0","0","MO"
"79","20","20","20","0.05","0","Ternary","0","0","MO"
"80","16","16","20","0.05","0","Ternary","0","0","MO"
"81","18","18","20","0.05","0","Ternary","0","0","MO"
"82","8","8","20","0.05","0","Ternary","0","0","MO"
"83","9","9","20","0.05","0","Ternary","0","0","MO"
"84","15","15","20","0.05","0","Ternary","0","0","MO"
"85","17","17","20","0.05","0","Ternary","0","0","MO"
"86","12","12","20","0.05","0","Ternary","0","0","MO"
"87","10","10","20","0.05","0","Ternary","0","0","MO"
"88","11","11","20","0.05","0","Ternary","0","0","MO"
"89","13","15","20","0.05","0","Ternary","0","0","MO"
"90","9","9","20","0.05","0","Ternary","0","0","MO"
"91","9","9","20","0.05","0","Ternary","0","0","MO"
"92","21","21","20","0.05","0","Ternary","0","0","MO"
"93","22","22","20","0.05","0","Ternary","0","0","MO"
"94","10","10","20","0.05","0","Ternary","0","0","MO"
"95","26","26","20","0.05","0","Ternary","0","0","MO"
"96","11","11","20","0.05","0","Ternary","0","0","MO"
"97","15","15","20","0.05","0","Ternary","0","0","MO"
"98","29","29","20","0.05","0","Ternary","0","0","MO"
"99","7","7","20","0.05","0","Ternary","0","0","MO"
"100","14","14","20","0.05","0","Ternary","0","0","MO"
