"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"39","6","7","20","0.1","0","Ternary","0","0","MO"
"40","20","20","20","0.1","0","Ternary","0","0","MO"
"41","21","21","20","0.1","0","Ternary","0","0","MO"
"42","13","13","20","0.1","0","Ternary","0","0","MO"
"43","11","11","20","0.1","0","Ternary","0","0","MO"
"44","20","20","20","0.1","0","Ternary","0","0","MO"
"45","8","8","20","0.1","0","Ternary","0","0","MO"
"46","12","12","20","0.1","0","Ternary","0","0","MO"
"47","4","4","20","0.1","0","Ternary","0","0","MO"
"48","20","20","20","0.1","0","Ternary","0","0","MO"
"49","16","16","20","0.1","0","Ternary","0","0","MO"
"50","14","15","20","0.1","0","Ternary","0","0","MO"
"51","19","19","20","0.1","0","Ternary","0","0","MO"
"52","12","12","20","0.1","0","Ternary","0","0","MO"
"53","15","15","20","0.1","0","Ternary","0","0","MO"
"54","15","15","20","0.1","0","Ternary","0","0","MO"
"55","10","10","20","0.1","0","Ternary","0","0","MO"
"56","9","9","20","0.1","0","Ternary","0","0","MO"
"57","14","14","20","0.1","0","Ternary","0","0","MO"
"58","21","21","20","0.1","0","Ternary","0","0","MO"
"59","11","11","20","0.1","0","Ternary","0","0","MO"
"60","11","12","20","0.1","0","Ternary","0","0","MO"
"61","6","6","20","0.1","0","Ternary","0","0","MO"
"62","18","19","20","0.1","0","Ternary","0","0","MO"
"63","13","13","20","0.1","0","Ternary","0","0","MO"
"64","9","9","20","0.1","0","Ternary","0","0","MO"
"65","15","15","20","0.1","0","Ternary","0","0","MO"
"66","10","10","20","0.1","0","Ternary","0","0","MO"
"67","12","12","20","0.1","0","Ternary","0","0","MO"
"68","6","6","20","0.1","0","Ternary","0","0","MO"
"69","10","10","20","0.1","0","Ternary","0","0","MO"
"70","15","20","20","0.1","0","Ternary","0","0","MO"
"71","11","11","20","0.1","0","Ternary","0","0","MO"
"72","29","29","20","0.1","0","Ternary","0","0","MO"
"73","16","16","20","0.1","0","Ternary","0","0","MO"
"74","20","20","20","0.1","0","Ternary","0","0","MO"
"75","8","8","20","0.1","0","Ternary","0","0","MO"
"76","8","8","20","0.1","0","Ternary","0","0","MO"
"77","11","11","20","0.1","0","Ternary","0","0","MO"
"78","11","11","20","0.1","0","Ternary","0","0","MO"
"79","13","13","20","0.1","0","Ternary","0","0","MO"
"80","23","23","20","0.1","0","Ternary","0","0","MO"
"81","18","18","20","0.1","0","Ternary","0","0","MO"
"82","15","15","20","0.1","0","Ternary","0","0","MO"
"83","6","6","20","0.1","0","Ternary","0","0","MO"
"84","12","12","20","0.1","0","Ternary","0","0","MO"
"85","6","8","20","0.1","0","Ternary","0","0","MO"
"86","8","8","20","0.1","0","Ternary","0","0","MO"
"87","21","21","20","0.1","0","Ternary","0","0","MO"
"88","6","6","20","0.1","0","Ternary","0","0","MO"
"89","26","26","20","0.1","0","Ternary","0","0","MO"
"90","6","7","20","0.1","0","Ternary","0","0","MO"
"91","8","11","20","0.1","0","Ternary","0","0","MO"
"92","6","6","20","0.1","0","Ternary","0","0","MO"
"93","14","14","20","0.1","0","Ternary","0","0","MO"
"94","9","9","20","0.1","0","Ternary","0","0","MO"
"95","12","12","20","0.1","0","Ternary","0","0","MO"
"96","6","6","20","0.1","0","Ternary","0","0","MO"
"97","14","14","20","0.1","0","Ternary","0","0","MO"
"98","11","11","20","0.1","0","Ternary","0","0","MO"
"99","23","23","20","0.1","0","Ternary","0","0","MO"
"100","11","11","20","0.1","0","Ternary","0","0","MO"
