"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"64","226","226","80","0.05","0","Ternary","0","0","MO"
"65","181","181","80","0.05","0","Ternary","0","0","MO"
"66","183","185","80","0.05","0","Ternary","0","0","MO"
"67","198","198","80","0.05","0","Ternary","0","0","MO"
"68","195","195","80","0.05","0","Ternary","0","0","MO"
"69","342","342","80","0.05","0","Ternary","0","0","MO"
"70","189","189","80","0.05","0","Ternary","0","0","MO"
"71","193","193","80","0.05","0","Ternary","0","0","MO"
"72","254","254","80","0.05","0","Ternary","0","0","MO"
"73","158","158","80","0.05","0","Ternary","0","0","MO"
"74","154","174","80","0.05","0","Ternary","0","0","MO"
"75","182","182","80","0.05","0","Ternary","0","0","MO"
"76","146","146","80","0.05","0","Ternary","0","0","MO"
"77","156","156","80","0.05","0","Ternary","0","0","MO"
"78","247","247","80","0.05","0","Ternary","0","0","MO"
"79","223","223","80","0.05","0","Ternary","0","0","MO"
"80","191","191","80","0.05","0","Ternary","0","0","MO"
"81","410","410","80","0.05","0","Ternary","0","0","MO"
"82","145","145","80","0.05","0","Ternary","0","0","MO"
"83","173","173","80","0.05","0","Ternary","0","0","MO"
"84","265","265","80","0.05","0","Ternary","0","0","MO"
"85","189","189","80","0.05","0","Ternary","0","0","MO"
"86","174","174","80","0.05","0","Ternary","0","0","MO"
"87","238","238","80","0.05","0","Ternary","0","0","MO"
"88","203","203","80","0.05","0","Ternary","0","0","MO"
"89","226","226","80","0.05","0","Ternary","0","0","MO"
"90","241","241","80","0.05","0","Ternary","0","0","MO"
"91","155","155","80","0.05","0","Ternary","0","0","MO"
"92","220","220","80","0.05","0","Ternary","0","0","MO"
"93","213","213","80","0.05","0","Ternary","0","0","MO"
"94","247","247","80","0.05","0","Ternary","0","0","MO"
"95","185","185","80","0.05","0","Ternary","0","0","MO"
"96","252","252","80","0.05","0","Ternary","0","0","MO"
"97","278","278","80","0.05","0","Ternary","0","0","MO"
"98","151","151","80","0.05","0","Ternary","0","0","MO"
"99","160","160","80","0.05","0","Ternary","0","0","MO"
"100","221","237","80","0.05","0","Ternary","0","0","MO"
