"","selected_First_branch","selected_Second_branch","selected_br","cat"
"275",0,0,2,0
"276",2,0,2,1
"277",0,0,2,0
"278",8,0,2,0
"279",2,0,2,1
"280",0,0,2,0
"281",0,0,2,0
"282",0,0,2,0
"283",0,0,2,0
"284",2,0,2,1
"285",0,0,2,0
"286",14,0,2,0
"287",13,0,13,1
"288",10,0,13,0
"289",10,0,10,1
"290",4,0,10,0
"291",10,0,10,1
"292",0,0,10,0
"293",10,0,10,1
"294",0,0,10,0
"295",0,0,10,0
"296",13,0,13,1
"297",0,0,10,0
"298",0,0,10,0
"299",15,0,11,0
"300",0,0,10,0
"301",0,0,10,0
"302",13,0,13,1
"303",8,0,10,0
"304",0,0,13,0
"305",10,0,13,0
"306",0,0,10,0
"307",0,0,13,0
"308",0,0,10,0
"309",0,0,13,0
"310",10,0,10,1
"311",10,0,13,0
"312",0,0,10,0
"313",0,0,10,0
"314",10,0,11,0
"315",11,0,11,1
"316",13,0,13,1
"317",10,0,10,1
"318",13,0,13,1
"319",0,0,10,0
"320",13,0,13,1
"321",18,0,10,0
"322",0,0,10,0
"323",9,0,17,0
"324",19,0,17,0
"325",9,0,16,0
"326",12,0,12,1
"327",19,0,17,0
"328",11,0,16,0
"329",17,0,17,1
"330",11,0,17,0
"331",17,0,17,1
"332",16,0,17,0
"333",0,0,17,0
"334",0,0,17,0
"335",2,0,2,1
"336",0,0,17,0
"337",17,0,17,1
"338",0,0,16,0
"339",0,0,17,0
"340",0,0,16,0
"341",0,0,16,0
"342",16,0,16,1
"343",11,0,16,0
"344",2,0,2,1
"345",0,0,16,0
"346",17,0,17,1
"347",16,0,16,1
"348",0,0,17,0
"349",0,0,17,0
"350",16,0,17,0
"351",0,0,17,0
"352",16,0,16,1
"353",0,0,16,0
"354",16,0,16,1
"355",11,0,4,0
"356",4,0,4,1
"357",0,0,18,0
"358",18,0,18,1
"359",0,0,16,0
"360",0,0,4,0
"361",0,0,19,0
"362",17,0,4,0
"363",0,0,4,0
"364",0,0,4,0
"365",0,0,4,0
"366",0,0,4,0
"367",0,0,4,0
"368",8,0,8,1
"369",0,0,4,0
"370",0,0,4,0
"371",0,0,4,0
"372",0,0,8,0
"373",4,0,4,1
"374",12,0,4,0
"375",0,0,4,0
"376",4,0,4,1
"377",0,0,4,0
"378",8,0,8,1
"379",17,0,18,0
"380",8,0,8,1
"381",6,0,4,0
"382",12,0,8,0
"383",0,0,4,0
"384",8,0,8,1
"385",4,0,4,1
"386",6,0,4,0
"387",18,0,18,1
"388",6,0,4,0
"389",0,0,4,0
"390",18,0,18,1
"391",19,0,19,1
"392",17,0,17,1
"393",7,0,17,0
"394",17,0,17,1
"395",7,0,17,0
"396",7,0,15,0
"397",0,0,17,0
"398",17,0,17,1
"399",0,0,15,0
"400",17,0,15,0
"401",3,0,3,1
"402",8,0,8,1
"403",0,0,15,0
"404",17,0,17,1
"405",2,0,15,0
"406",0,0,17,0
"407",7,0,17,0
"408",0,0,15,0
"409",0,0,15,0
"410",17,0,17,1
"411",0,0,17,0
"412",2,0,17,0
"413",15,0,15,1
"414",0,0,15,0
"415",17,0,17,1
"416",0,0,15,0
"417",0,0,17,0
"418",19,0,17,0
"419",15,0,17,0
"420",0,0,15,0
"421",2,0,17,0
"422",0,0,15,0
"423",0,0,17,0
"424",0,0,15,0
"425",0,0,15,0
"426",16,0,15,0
"427",3,0,15,0
"428",15,0,15,1
"429",13,0,15,0
"430",0,0,15,0
"431",0,0,15,0
"432",3,0,15,0
"433",0,0,15,0
"434",19,0,15,0
"435",8,0,8,1
"436",0,0,15,0
"437",15,0,15,1
"438",15,0,15,1
"439",0,0,15,0
"440",0,0,15,0
"441",0,0,15,0
"442",18,0,15,0
"443",17,0,15,0
"444",0,0,15,0
"445",19,0,15,0
"446",19,0,15,0
"447",15,0,15,1
"448",0,0,15,0
"449",8,0,8,1
"450",0,0,15,0
"451",15,0,15,1
"452",0,0,15,0
"453",0,0,15,0
"454",0,0,15,0
"455",15,0,15,1
"456",15,0,15,1
"457",0,0,15,0
"458",8,0,8,1
"459",7,0,15,0
"460",15,0,15,1
"461",15,0,4,0
"462",0,0,4,0
"463",0,0,2,0
"464",4,0,4,1
"465",4,0,4,1
"466",18,0,4,0
"467",0,0,2,0
"468",0,0,4,0
"469",4,0,4,1
"470",6,0,6,1
"471",2,0,2,1
"472",0,0,2,0
"473",16,0,4,0
"474",0,0,2,0
"475",6,0,6,1
"476",4,0,4,1
"477",0,0,2,0
"478",0,0,2,0
"479",18,0,4,0
"480",6,0,6,1
"481",0,0,4,0
"482",0,0,4,0
"483",2,0,2,1
"484",0,0,4,0
"485",4,0,2,0
"486",2,0,2,1
"487",4,0,4,1
"488",2,0,2,1
"489",0,0,4,0
"490",2,0,2,1
"491",2,0,2,1
"492",2,0,2,1
"493",0,0,12,0
"494",0,0,16,0
"495",18,0,15,0
"496",16,0,16,1
"497",0,0,3,0
"498",0,0,3,0
"499",16,0,16,1
"500",3,0,3,1
"501",6,0,3,0
"502",0,0,16,0
"503",0,0,12,0
"504",0,0,3,0
"505",0,0,16,0
"506",15,0,15,1
"507",15,0,15,1
"508",13,0,12,0
"509",10,0,10,1
"510",12,0,12,1
"511",12,0,12,1
"512",12,0,12,1
"513",0,0,12,0
"514",16,0,16,1
"515",0,0,16,0
"516",16,0,16,1
"517",0,0,10,0
"518",0,0,3,0
"519",16,0,16,1
"520",17,0,15,0
"521",16,0,16,1
"522",0,0,16,0
"523",13,0,12,0
"524",3,0,3,1
"525",0,0,3,0
"526",16,0,16,1
"527",0,0,17,0
"528",13,0,13,1
"529",16,0,13,0
"530",0,0,12,0
"531",0,0,7,0
"532",2,0,2,1
"533",0,0,7,0
"534",3,0,3,1
"535",13,0,13,1
"536",12,0,17,0
"537",0,0,14,0
"538",16,0,16,1
"539",7,0,7,1
"540",7,0,7,1
"541",0,0,11,0
"542",0,0,13,0
"543",0,0,14,0
"544",2,0,2,1
"545",12,0,12,1
"546",13,0,13,1
"547",13,0,13,1
"548",13,0,13,1
"549",0,0,14,0
"550",0,0,17,0
"551",2,0,2,1
"552",2,0,2,1
"553",0,0,14,0
"554",0,0,13,0
"555",10,0,11,0
"556",14,0,14,1
"557",7,0,7,1
"558",7,0,7,1
"559",0,0,17,0
"560",19,0,19,1
"561",14,0,16,0
"562",19,0,19,1
"563",0,0,3,0
"564",2,0,2,1
"565",0,0,16,0
"566",8,0,8,1
"567",15,0,19,0
"568",15,0,19,0
"569",14,0,16,0
"570",0,0,16,0
"571",0,0,16,0
"572",16,0,19,0
"573",16,0,16,1
"574",0,0,16,0
"575",16,0,16,1
"576",6,0,16,0
"577",0,0,16,0
"578",0,0,16,0
"579",0,0,16,0
"580",0,0,19,0
"581",6,0,19,0
"582",0,0,16,0
"583",8,0,8,1
"584",14,0,16,0
"585",16,0,16,1
"586",0,0,16,0
"587",19,0,19,1
"588",19,0,19,1
"589",0,0,16,0
"590",0,0,16,0
"591",2,0,2,1
"592",0,0,16,0
"593",17,0,19,0
"594",0,0,3,0
"595",17,0,3,0
"596",0,0,3,0
"597",13,0,13,1
"598",18,0,3,0
"599",12,0,3,0
"600",0,0,3,0
"601",0,0,3,0
"602",0,0,3,0
"603",10,0,10,1
"604",3,0,3,1
"605",0,0,3,0
"606",0,0,3,0
"607",0,0,3,0
"608",0,0,3,0
"609",0,0,3,0
"610",3,0,3,1
"611",6,0,6,1
"612",0,0,3,0
"613",0,0,3,0
"614",0,0,3,0
"615",0,0,3,0
"616",0,0,3,0
"617",3,0,3,1
"618",0,0,3,0
"619",0,0,3,0
"620",7,0,2,0
"621",0,0,3,0
"622",0,0,3,0
"623",19,0,3,0
"624",0,0,3,0
"625",0,0,3,0
"626",17,0,3,0
"627",10,0,3,0
"628",3,0,3,1
"629",6,0,6,1
"630",2,0,3,0
"631",6,0,6,1
"632",3,0,3,1
"633",0,0,3,0
"634",2,0,3,0
"635",0,0,3,0
"636",0,0,3,0
"637",0,0,3,0
"638",0,0,3,0
"639",0,0,3,0
"640",18,0,3,0
"641",15,0,15,1
"642",0,0,13,0
"643",0,0,13,0
"644",14,0,14,1
"645",15,0,15,1
"646",15,0,15,1
"647",18,0,15,0
"648",5,0,5,1
"649",0,0,15,0
"650",0,0,13,0
"651",5,0,13,0
"652",5,0,5,1
"653",0,0,15,0
"654",6,0,14,0
"655",13,0,15,0
"656",14,0,14,1
"657",0,0,15,0
"658",13,0,15,0
"659",0,0,13,0
"660",5,0,5,1
"661",0,0,15,0
"662",0,0,15,0
"663",18,0,15,0
"664",15,0,15,1
"665",15,0,15,1
"666",0,0,13,0
"667",15,0,15,1
"668",13,0,13,1
"669",13,0,13,1
"670",10,0,13,0
"671",0,0,15,0
"672",6,0,6,1
"673",0,0,2,0
"674",0,0,6,0
"675",15,0,15,1
"676",2,0,2,1
"677",6,0,6,1
"678",0,0,6,0
"679",0,0,2,0
"680",15,0,15,1
"681",0,0,2,0
"682",19,0,6,0
"683",6,0,2,0
"684",4,0,2,0
"685",0,0,2,0
"686",7,0,7,1
"687",6,0,6,1
"688",0,0,6,0
"689",17,0,17,1
"690",6,0,6,1
"691",0,0,2,0
"692",0,0,6,0
"693",0,0,6,0
"694",17,0,17,1
"695",7,0,7,1
"696",7,0,5,0
"697",0,0,2,0
"698",0,0,6,0
"699",0,0,2,0
"700",6,0,6,1
"701",0,0,6,0
"702",0,0,6,0
"703",15,0,15,1
"704",2,0,2,1
"705",15,0,15,1
"706",7,0,7,1
"707",0,0,6,0
"708",0,0,2,0
"709",16,0,16,1
"710",6,0,16,0
"711",0,0,19,0
"712",0,0,19,0
"713",16,0,16,1
"714",19,0,19,1
"715",14,0,16,0
"716",9,0,9,1
"717",6,0,16,0
"718",16,0,16,1
"719",16,0,19,0
"720",0,0,16,0
"721",11,0,16,0
"722",7,0,16,0
"723",0,0,16,0
"724",0,0,16,0
"725",0,0,16,0
"726",19,0,19,1
"727",5,0,16,0
"728",19,0,19,1
"729",7,0,16,0
"730",0,0,16,0
"731",19,0,19,1
"732",0,0,19,0
"733",16,0,16,1
"734",6,0,16,0
"735",0,0,19,0
"736",0,0,19,0
"737",16,0,16,1
"738",0,0,16,0
"739",5,0,19,0
"740",0,0,16,0
"741",16,0,16,1
"742",10,0,11,0
"743",18,0,11,0
"744",0,0,19,0
"745",6,0,11,0
"746",3,0,3,1
"747",0,0,8,0
"748",0,0,8,0
"749",10,0,11,0
"750",2,0,3,0
"751",3,0,3,1
"752",13,0,13,1
"753",16,0,16,1
"754",0,0,11,0
"755",4,0,11,0
"756",10,0,11,0
"757",19,0,19,1
"758",0,0,18,0
"759",11,0,11,1
"760",0,0,18,0
"761",19,0,19,1
"762",3,0,3,1
"763",6,0,19,0
"764",0,0,19,0
"765",11,0,11,1
"766",11,0,11,1
"767",11,0,11,1
"768",7,0,7,1
"769",7,0,7,1
"770",12,0,17,0
"771",0,0,16,0
"772",17,0,17,1
"773",13,0,17,0
"774",16,0,7,0
"775",0,0,7,0
"776",7,0,7,1
"777",12,0,7,0
"778",17,0,17,1
"779",7,0,7,1
"780",2,0,2,1
"781",7,0,7,1
"782",0,0,17,0
"783",0,0,7,0
"784",0,0,7,0
"785",0,0,17,0
"786",10,0,10,1
"787",7,0,7,1
"788",17,0,17,1
"789",18,0,18,1
"790",7,0,7,1
"791",8,0,7,0
"792",0,0,7,0
"793",0,0,7,0
"794",19,0,17,0
"795",16,0,16,1
"796",0,0,17,0
"797",0,0,11,0
"798",12,0,11,0
"799",13,0,13,1
"800",0,0,12,0
"801",12,0,11,0
"802",0,0,11,0
"803",0,0,11,0
"804",0,0,11,0
"805",12,0,12,1
"806",0,0,11,0
"807",0,0,8,0
"808",12,0,11,0
"809",2,0,2,1
"810",6,0,11,0
"811",0,0,11,0
"812",15,0,13,0
"813",5,0,11,0
"814",0,0,11,0
"815",13,0,13,1
"816",11,0,11,1
"817",11,0,11,1
"818",0,0,11,0
"819",12,0,11,0
"820",0,0,11,0
"821",0,0,11,0
"822",12,0,12,1
"823",12,0,12,1
"824",0,0,8,0
"825",0,0,11,0
"826",2,0,2,1
"827",0,0,11,0
"828",5,0,11,0
"829",0,0,11,0
"830",2,0,2,1
"831",10,0,12,0
"832",12,0,11,0
"833",0,0,14,0
"834",0,0,11,0
"835",0,0,14,0
"836",11,0,11,1
"837",11,0,2,0
"838",14,0,11,0
"839",0,0,11,0
"840",0,0,11,0
"841",0,0,11,0
"842",2,0,14,0
"843",8,0,8,1
"844",17,0,17,1
"845",0,0,11,0
"846",0,0,4,0
"847",4,0,4,1
"848",7,0,8,0
"849",2,0,2,1
"850",17,0,11,0
"851",10,0,2,0
"852",0,0,4,0
"853",8,0,8,1
"854",4,0,4,1
"855",0,0,2,0
"856",0,0,4,0
"857",2,0,2,1
"858",0,0,11,0
"859",0,0,11,0
"860",0,0,11,0
"861",8,0,8,1
"862",7,0,7,1
"863",0,0,11,0
"864",0,0,11,0
"865",0,0,2,0
"866",4,0,4,1
"867",11,0,11,1
"868",0,0,11,0
"869",3,0,3,1
"870",3,0,3,1
"871",16,0,16,1
"872",4,0,3,0
"873",0,0,19,0
"874",0,0,19,0
"875",10,0,16,0
"876",19,0,19,1
"877",0,0,19,0
"878",3,0,3,1
"879",0,0,3,0
"880",0,0,16,0
"881",0,0,19,0
"882",0,0,19,0
"883",16,0,16,1
"884",2,0,3,0
"885",0,0,19,0
"886",0,0,19,0
"887",0,0,16,0
"888",0,0,19,0
"889",19,0,19,1
"890",0,0,16,0
"891",4,0,3,0
"892",0,0,19,0
"893",0,0,3,0
"894",0,0,16,0
"895",0,0,16,0
"896",6,0,16,0
"897",19,0,19,1
"898",13,0,13,1
"899",5,0,3,0
"900",2,0,2,1
"901",10,0,10,1
"902",11,0,11,1
"903",6,0,6,1
"904",3,0,3,1
"905",19,0,19,1
"906",3,0,3,1
"907",12,0,9,0
"908",0,0,11,0
"909",11,0,11,1
"910",0,0,17,0
"911",0,0,11,0
"912",13,0,15,0
"913",11,0,11,1
"914",0,0,18,0
"915",0,0,18,0
"916",18,0,11,0
"917",9,0,9,1
"918",9,0,9,1
"919",9,0,9,1
"920",2,0,2,1
"921",0,0,17,0
"922",0,0,11,0
"923",0,0,11,0
"924",15,0,15,1
"925",13,0,9,0
"926",15,0,15,1
"927",2,0,2,1
"928",0,0,17,0
"929",17,0,17,1
"930",19,0,19,1
"931",9,0,9,1
"932",0,0,19,0
"933",0,0,9,0
"934",9,0,9,1
"935",2,0,2,1
"936",18,0,18,1
"937",9,0,9,1
"938",0,0,11,0
"939",3,0,19,0
"940",3,0,3,1
"941",0,0,19,0
"942",0,0,10,0
"943",0,0,3,0
"944",3,0,3,1
"945",0,0,3,0
"946",16,0,16,1
"947",0,0,3,0
"948",3,0,3,1
"949",0,0,3,0
"950",0,0,3,0
"951",16,0,3,0
"952",3,0,3,1
"953",10,0,10,1
"954",0,0,3,0
"955",0,0,3,0
"956",0,0,3,0
"957",3,0,3,1
"958",0,0,3,0
"959",3,0,3,1
"960",0,0,3,0
"961",3,0,3,1
"962",10,0,10,1
"963",2,0,10,0
"964",7,0,3,0
"965",16,0,16,1
"966",19,0,19,1
"967",16,0,16,1
"968",0,0,10,0
"969",15,0,19,0
"970",0,0,3,0
"971",10,0,10,1
"972",0,0,3,0
"973",6,0,10,0
"974",0,0,3,0
"975",0,0,19,0
"976",0,0,3,0
"977",0,0,16,0
"978",0,0,13,0
"979",0,0,3,0
"980",7,0,7,1
"981",0,0,16,0
"982",10,0,10,1
"983",10,0,16,0
"984",0,0,10,0
"985",8,0,10,0
"986",0,0,10,0
"987",0,0,10,0
"988",0,0,10,0
"989",0,0,10,0
"990",15,0,10,0
"991",3,0,10,0
"992",0,0,16,0
"993",7,0,7,1
"994",13,0,13,1
"995",14,0,16,0
"996",10,0,10,1
"997",16,0,16,1
"998",0,0,13,0
"999",13,0,13,1
"1000",16,0,16,1
"1001",3,0,3,1
"1002",0,0,10,0
"1003",12,0,16,0
"1004",3,0,10,0
"1005",0,0,16,0
"1006",7,0,7,1
"1007",0,0,13,0
"1008",0,0,10,0
"1009",8,0,10,0
"1010",0,0,10,0
"1011",10,0,10,1
"1012",0,0,13,0
"1013",14,0,16,0
"1014",0,0,12,0
"1015",0,0,12,0
"1016",0,0,12,0
"1017",19,0,12,0
"1018",7,0,7,1
"1019",7,0,7,1
"1020",3,0,2,0
"1021",11,0,12,0
"1022",0,0,12,0
"1023",0,0,2,0
"1024",4,0,2,0
"1025",5,0,7,0
"1026",0,0,12,0
"1027",12,0,12,1
"1028",0,0,2,0
"1029",15,0,12,0
"1030",12,0,12,1
"1031",0,0,2,0
"1032",17,0,12,0
"1033",2,0,2,1
"1034",5,0,7,0
"1035",2,0,2,1
"1036",12,0,12,1
"1037",12,0,12,1
"1038",0,0,12,0
"1039",12,0,12,1
"1040",0,0,2,0
"1041",11,0,12,0
"1042",0,0,12,0
"1043",17,0,12,0
"1044",0,0,12,0
"1045",0,0,2,0
"1046",15,0,12,0
"1047",0,0,2,0
"1048",0,0,5,0
"1049",0,0,5,0
"1050",11,0,5,0
"1051",0,0,14,0
"1052",0,0,5,0
"1053",0,0,5,0
"1054",6,0,2,0
"1055",0,0,5,0
"1056",0,0,5,0
"1057",18,0,5,0
"1058",0,0,13,0
"1059",5,0,5,1
"1060",2,0,2,1
"1061",13,0,13,1
"1062",18,0,5,0
"1063",13,0,13,1
"1064",13,0,13,1
"1065",12,0,13,0
"1066",2,0,2,1
"1067",0,0,5,0
"1068",13,0,13,1
"1069",14,0,5,0
"1070",0,0,13,0
"1071",5,0,5,1
"1072",18,0,13,0
"1073",5,0,5,1
"1074",0,0,5,0
"1075",0,0,5,0
"1076",2,0,2,1
"1077",13,0,5,0
"1078",2,0,2,1
"1079",5,0,5,1
"1080",0,0,4,0
"1081",16,0,6,0
"1082",17,0,6,0
"1083",6,0,6,1
"1084",7,0,7,1
"1085",11,0,11,1
"1086",0,0,6,0
"1087",0,0,6,0
"1088",6,0,6,1
"1089",10,0,11,0
"1090",0,0,6,0
"1091",0,0,4,0
"1092",0,0,19,0
"1093",7,0,7,1
"1094",0,0,6,0
"1095",2,0,6,0
"1096",17,0,6,0
"1097",11,0,11,1
"1098",4,0,4,1
"1099",16,0,6,0
"1100",0,0,6,0
"1101",6,0,6,1
"1102",7,0,7,1
"1103",0,0,6,0
"1104",0,0,6,0
"1105",0,0,6,0
"1106",0,0,6,0
"1107",6,0,4,0
"1108",11,0,11,1
"1109",0,0,6,0
"1110",0,0,4,0
"1111",0,0,6,0
"1112",7,0,7,1
"1113",4,0,4,1
"1114",6,0,6,1
"1115",0,0,4,0
"1116",0,0,8,0
"1117",0,0,8,0
"1118",2,0,2,1
"1119",0,0,8,0
"1120",7,0,8,0
"1121",0,0,8,0
"1122",8,0,8,1
"1123",0,0,8,0
"1124",0,0,8,0
"1125",18,0,8,0
"1126",8,0,19,0
"1127",0,0,8,0
"1128",0,0,8,0
"1129",2,0,8,0
"1130",0,0,8,0
"1131",0,0,8,0
"1132",0,0,8,0
"1133",0,0,8,0
"1134",8,0,8,1
"1135",6,0,8,0
"1136",8,0,8,1
"1137",0,0,6,0
"1138",0,0,8,0
"1139",19,0,8,0
"1140",6,0,8,0
"1141",8,0,8,1
"1142",8,0,19,0
"1143",0,0,8,0
"1144",8,0,8,1
"1145",12,0,19,0
"1146",0,0,8,0
"1147",8,0,8,1
"1148",4,0,8,0
"1149",6,0,8,0
"1150",19,0,8,0
"1151",7,0,7,1
"1152",18,0,18,1
"1153",6,0,18,0
"1154",0,0,5,0
"1155",9,0,18,0
"1156",0,0,18,0
"1157",0,0,18,0
"1158",0,0,18,0
"1159",18,0,18,1
"1160",0,0,18,0
"1161",4,0,18,0
"1162",0,0,18,0
"1163",0,0,18,0
"1164",3,0,18,0
"1165",0,0,5,0
"1166",18,0,18,1
"1167",18,0,18,1
"1168",19,0,18,0
"1169",0,0,18,0
"1170",0,0,5,0
"1171",0,0,18,0
"1172",0,0,18,0
"1173",0,0,18,0
"1174",18,0,18,1
"1175",6,0,18,0
"1176",0,0,18,0
"1177",18,0,18,1
"1178",0,0,18,0
"1179",6,0,18,0
"1180",5,0,5,1
"1181",9,0,18,0
"1182",0,0,18,0
"1183",0,0,18,0
"1184",17,0,18,0
"1185",18,0,18,1
"1186",19,0,19,1
"1187",18,0,5,0
"1188",0,0,18,0
"1189",18,0,18,1
"1190",0,0,15,0
"1191",15,0,15,1
"1192",0,0,15,0
"1193",3,0,15,0
"1194",0,0,15,0
"1195",3,0,15,0
"1196",15,0,15,1
"1197",9,0,15,0
"1198",15,0,15,1
"1199",15,0,15,1
"1200",0,0,15,0
"1201",15,0,15,1
"1202",7,0,15,0
"1203",15,0,15,1
"1204",0,0,15,0
"1205",14,0,15,0
"1206",0,0,15,0
"1207",15,0,15,1
"1208",15,0,15,1
"1209",0,0,15,0
"1210",0,0,15,0
"1211",0,0,15,0
"1212",9,0,15,0
"1213",0,0,15,0
"1214",15,0,15,1
"1215",0,0,15,0
"1216",15,0,15,1
"1217",7,0,6,0
"1218",6,0,6,1
"1219",0,0,15,0
"1220",15,0,15,1
"1221",16,0,15,0
"1222",0,0,8,0
"1223",13,0,13,1
"1224",0,0,8,0
"1225",0,0,15,0
"1226",0,0,8,0
"1227",10,0,10,1
"1228",15,0,15,1
"1229",18,0,8,0
"1230",15,0,15,1
"1231",4,0,4,1
"1232",8,0,4,0
"1233",8,0,4,0
"1234",8,0,8,1
"1235",0,0,8,0
"1236",0,0,8,0
"1237",17,0,8,0
"1238",8,0,4,0
"1239",8,0,8,1
"1240",13,0,13,1
"1241",3,0,4,0
"1242",16,0,15,0
"1243",0,0,8,0
"1244",15,0,15,1
"1245",0,0,13,0
