"","selected_First_branch","selected_Second_branch","selected_br","cat"
"329",2,0,2,1
"330",14,0,14,1
"331",8,0,8,1
"332",19,0,19,1
"333",12,0,12,1
"334",16,0,16,1
"335",13,0,13,1
"336",8,0,8,1
"337",16,0,16,1
"338",16,0,16,1
"339",6,0,6,1
"340",14,0,14,1
"341",3,0,3,1
"342",2,0,2,1
"343",9,0,9,1
"344",15,0,15,1
"345",16,0,16,1
"346",16,0,16,1
"347",6,0,6,1
"348",16,0,16,1
"349",16,0,16,1
"350",16,0,16,1
"351",14,0,14,1
"352",6,0,6,1
"353",3,0,3,1
"354",16,0,16,1
"355",13,0,13,1
"356",19,0,19,1
"357",16,0,16,1
"358",4,0,4,1
"359",16,0,16,1
"360",6,0,6,1
"361",16,0,16,1
"362",2,0,2,1
"363",5,0,5,1
"364",16,0,16,1
"365",17,0,17,1
"366",17,0,17,1
"367",3,0,3,1
"368",5,0,5,1
"369",19,0,19,1
"370",11,0,11,1
"371",16,0,16,1
"372",3,0,3,1
"373",18,0,18,1
"374",17,0,17,1
"375",17,0,17,1
"376",16,0,16,1
"377",2,0,2,1
"378",17,0,17,1
"379",17,0,17,1
"380",16,0,16,1
"381",16,0,16,1
"382",16,0,16,1
"383",16,0,16,1
"384",2,0,2,1
"385",19,0,19,1
"386",4,0,2,0
"387",19,0,19,1
"388",4,0,4,1
"389",5,0,5,1
"390",16,0,16,1
"391",16,0,16,1
"392",17,0,17,1
"393",16,0,16,1
"394",5,0,5,1
"395",19,0,19,1
"396",16,0,16,1
"397",4,0,4,1
"398",16,0,16,1
"399",16,0,16,1
"400",14,0,16,0
"401",14,0,14,1
"402",14,0,14,1
"403",13,0,13,1
"404",2,0,2,1
"405",5,0,5,1
"406",5,0,5,1
"407",13,0,13,1
"408",2,0,2,1
"409",11,0,11,1
"410",9,0,9,1
"411",19,0,19,1
"412",2,0,2,1
"413",13,0,13,1
"414",2,0,2,1
"415",5,0,5,1
"416",13,0,13,1
"417",5,0,5,1
"418",11,0,11,1
"419",13,0,13,1
"420",5,0,5,1
"421",13,0,13,1
"422",11,0,11,1
"423",3,0,3,1
"424",11,0,11,1
"425",5,0,5,1
"426",16,0,16,1
"427",13,0,13,1
"428",6,0,6,1
"429",2,0,2,1
"430",14,0,14,1
"431",6,0,6,1
"432",16,0,16,1
"433",13,0,13,1
"434",14,0,14,1
"435",13,0,13,1
"436",17,0,17,1
"437",13,0,13,1
"438",14,0,14,1
"439",2,0,2,1
"440",13,0,13,1
"441",4,0,4,1
"442",4,0,4,1
"443",4,0,4,1
"444",4,0,4,1
"445",5,0,5,1
"446",4,0,12,0
"447",4,0,4,1
"448",4,0,4,1
"449",4,0,4,1
"450",4,0,4,1
"451",4,0,4,1
"452",12,0,12,1
"453",12,0,12,1
"454",4,0,4,1
"455",7,0,7,1
"456",4,0,4,1
"457",4,0,4,1
"458",4,0,4,1
"459",4,0,4,1
"460",4,0,4,1
"461",4,0,12,0
"462",4,0,4,1
"463",15,0,15,1
"464",4,0,4,1
"465",4,0,12,0
"466",2,0,2,1
"467",4,0,4,1
"468",4,0,4,1
"469",4,0,4,1
"470",4,0,4,1
"471",6,0,5,0
"472",4,0,4,1
"473",4,0,4,1
"474",4,0,4,1
"475",4,0,4,1
"476",17,0,17,1
"477",4,0,12,0
"478",4,0,4,1
"479",4,0,4,1
"480",12,0,12,1
"481",6,0,6,1
"482",12,0,15,0
"483",12,0,12,1
"484",17,0,17,1
"485",14,0,14,1
"486",2,0,2,1
"487",7,0,7,1
"488",2,0,2,1
"489",12,0,12,1
"490",3,0,4,0
"491",15,0,15,1
"492",12,0,12,1
"493",3,0,3,1
"494",19,0,15,0
"495",4,0,4,1
"496",12,0,12,1
"497",9,0,9,1
"498",5,0,5,1
"499",15,0,15,1
"500",2,0,2,1
"501",15,0,15,1
"502",17,0,17,1
"503",14,0,14,1
"504",7,0,7,1
"505",14,0,14,1
"506",19,0,19,1
"507",2,0,2,1
"508",2,0,2,1
"509",14,0,15,0
"510",4,0,4,1
"511",3,0,3,1
"512",14,0,15,0
"513",3,0,3,1
"514",10,0,10,1
"515",2,0,2,1
"516",4,0,4,1
"517",4,0,4,1
"518",15,0,15,1
"519",3,0,3,1
"520",7,0,7,1
"521",16,0,16,1
"522",12,0,12,1
"523",15,0,15,1
"524",6,0,6,1
"525",15,0,15,1
"526",2,0,2,1
"527",12,0,12,1
"528",14,0,14,1
"529",13,0,13,1
"530",13,0,13,1
"531",13,0,13,1
"532",2,0,2,1
"533",15,0,15,1
"534",6,0,13,0
"535",13,0,12,0
"536",13,0,13,1
"537",16,0,15,0
"538",13,0,13,1
"539",13,0,13,1
"540",16,0,16,1
"541",14,0,14,1
"542",2,0,2,1
"543",15,0,15,1
"544",8,0,8,1
"545",8,0,8,1
"546",9,0,9,1
"547",5,0,5,1
"548",2,0,2,1
"549",6,0,6,1
"550",12,0,12,1
"551",19,0,19,1
"552",2,0,2,1
"553",13,0,13,1
"554",15,0,15,1
"555",2,0,2,1
"556",7,0,7,1
"557",7,0,7,1
"558",16,0,16,1
"559",13,0,13,1
"560",2,0,2,1
"561",17,0,17,1
"562",17,0,17,1
"563",4,0,4,1
"564",2,0,2,1
"565",10,0,10,1
"566",18,0,18,1
"567",2,0,2,1
"568",9,0,9,1
"569",4,0,2,0
"570",8,0,8,1
"571",3,0,14,0
"572",14,0,14,1
"573",9,0,9,1
"574",14,0,14,1
"575",14,0,14,1
"576",2,0,2,1
"577",5,0,5,1
"578",2,0,2,1
"579",14,0,14,1
"580",9,0,9,1
"581",8,0,8,1
"582",17,0,17,1
"583",17,0,17,1
"584",15,0,15,1
"585",14,0,14,1
"586",14,0,17,0
"587",18,0,14,0
"588",9,0,9,1
"589",12,0,12,1
"590",8,0,8,1
"591",18,0,18,1
"592",3,0,3,1
"593",17,0,17,1
"594",18,0,18,1
"595",8,0,8,1
"596",5,0,5,1
"597",15,0,15,1
"598",9,0,9,1
"599",17,0,17,1
"600",9,0,9,1
"601",9,0,9,1
"602",14,0,14,1
"603",4,0,4,1
"604",5,0,5,1
"605",6,0,6,1
"606",14,0,14,1
"607",18,0,18,1
"608",6,0,6,1
"609",6,0,6,1
"610",15,0,15,1
"611",17,0,17,1
"612",15,0,15,1
"613",9,0,9,1
"614",15,0,15,1
"615",5,0,5,1
"616",15,0,15,1
"617",6,0,6,1
"618",13,0,13,1
"619",5,0,5,1
"620",12,0,12,1
"621",15,0,15,1
"622",18,0,18,1
"623",16,0,16,1
"624",19,0,19,1
"625",15,0,15,1
"626",14,0,14,1
"627",13,0,13,1
"628",5,0,5,1
"629",4,0,4,1
"630",6,0,6,1
"631",6,0,6,1
"632",9,0,9,1
"633",6,0,6,1
"634",10,0,10,1
"635",6,0,6,1
"636",15,0,15,1
"637",6,0,6,1
"638",5,0,5,1
"639",15,0,15,1
"640",17,0,17,1
"641",3,0,3,1
"642",2,0,2,1
"643",12,0,12,1
"644",13,0,13,1
"645",2,0,2,1
"646",4,0,4,1
"647",2,0,2,1
"648",19,0,19,1
"649",4,0,12,0
"650",13,0,13,1
"651",7,0,7,1
"652",14,0,14,1
"653",12,0,12,1
"654",12,0,12,1
"655",2,0,2,1
"656",19,0,19,1
"657",19,0,19,1
"658",4,0,4,1
"659",4,0,4,1
"660",2,0,2,1
"661",14,0,14,1
"662",6,0,6,1
"663",13,0,13,1
"664",14,0,14,1
"665",14,0,14,1
"666",4,0,4,1
"667",19,0,19,1
"668",4,0,4,1
"669",14,0,14,1
"670",13,0,13,1
"671",13,0,13,1
"672",12,0,12,1
"673",12,0,12,1
"674",12,0,12,1
"675",13,0,13,1
"676",4,0,12,0
"677",12,0,12,1
"678",4,0,4,1
"679",4,0,4,1
"680",12,0,12,1
"681",6,0,6,1
"682",6,0,6,1
"683",6,0,6,1
"684",6,0,6,1
"685",6,0,6,1
"686",3,0,3,1
"687",6,0,6,1
"688",6,0,6,1
"689",4,0,4,1
"690",3,0,16,0
"691",6,0,6,1
"692",9,0,9,1
"693",16,0,16,1
"694",4,0,4,1
"695",6,0,6,1
"696",6,0,6,1
"697",16,0,16,1
"698",6,0,6,1
"699",17,0,17,1
"700",3,0,3,1
"701",6,0,6,1
"702",6,0,6,1
"703",6,0,6,1
"704",4,0,4,1
"705",4,0,4,1
"706",3,0,3,1
"707",6,0,6,1
"708",6,0,6,1
"709",16,0,3,0
"710",6,0,6,1
"711",3,0,3,1
"712",6,0,6,1
"713",6,0,6,1
"714",6,0,6,1
"715",6,0,6,1
"716",16,0,16,1
"717",16,0,16,1
"718",11,0,11,1
"719",6,0,6,1
"720",6,0,6,1
"721",16,0,16,1
"722",16,0,16,1
"723",5,0,5,1
"724",13,0,13,1
"725",2,0,2,1
"726",5,0,5,1
"727",16,0,16,1
"728",3,0,3,1
"729",4,0,4,1
"730",3,0,3,1
"731",3,0,3,1
"732",5,0,5,1
"733",16,0,16,1
"734",3,0,3,1
"735",2,0,2,1
"736",16,0,16,1
"737",13,0,13,1
"738",16,0,16,1
"739",10,0,10,1
"740",3,0,3,1
"741",11,0,11,1
"742",14,0,14,1
"743",3,0,3,1
"744",12,0,11,0
"745",4,0,4,1
"746",13,0,13,1
"747",5,0,5,1
"748",16,0,16,1
"749",10,0,10,1
"750",12,0,12,1
"751",3,0,3,1
"752",12,0,10,0
"753",2,0,2,1
"754",13,0,13,1
"755",4,0,4,1
"756",16,0,16,1
"757",16,0,16,1
"758",3,0,3,1
"759",5,0,5,1
"760",16,0,16,1
"761",3,0,3,1
"762",16,0,16,1
"763",6,0,6,1
"764",8,0,8,1
"765",19,0,19,1
"766",3,0,3,1
"767",9,0,9,1
"768",8,0,8,1
"769",16,0,16,1
"770",11,0,11,1
"771",4,0,4,1
"772",16,0,16,1
"773",11,0,3,0
"774",14,0,14,1
"775",3,0,3,1
"776",3,0,3,1
"777",3,0,3,1
"778",16,0,16,1
"779",8,0,8,1
"780",3,0,3,1
"781",3,0,3,1
"782",3,0,3,1
"783",6,0,6,1
"784",16,0,16,1
"785",3,0,3,1
"786",9,0,9,1
"787",16,0,16,1
"788",3,0,3,1
"789",8,0,8,1
"790",3,0,3,1
"791",3,0,3,1
"792",16,0,16,1
"793",11,0,11,1
"794",5,0,5,1
"795",16,0,16,1
"796",3,0,3,1
"797",16,0,16,1
"798",3,0,3,1
"799",8,0,8,1
"800",14,0,14,1
"801",5,0,5,1
"802",2,0,2,1
"803",2,0,2,1
"804",12,0,12,1
"805",11,0,11,1
"806",5,0,5,1
"807",6,0,6,1
"808",8,0,8,1
"809",2,0,2,1
"810",10,0,9,0
"811",11,0,11,1
"812",2,0,2,1
"813",5,0,5,1
"814",17,0,17,1
"815",10,0,10,1
"816",8,0,10,0
"817",17,0,17,1
"818",13,0,13,1
"819",19,0,17,0
"820",4,0,4,1
"821",5,0,5,1
"822",6,0,10,0
"823",17,0,17,1
"824",15,0,15,1
"825",17,0,17,1
"826",5,0,5,1
"827",2,0,2,1
"828",13,0,13,1
"829",11,0,11,1
"830",4,0,4,1
"831",2,0,2,1
"832",5,0,5,1
"833",13,0,13,1
"834",15,0,15,1
"835",17,0,17,1
"836",16,0,16,1
"837",18,0,17,0
"838",8,0,8,1
"839",13,0,13,1
"840",5,0,5,1
"841",10,0,10,1
"842",8,0,8,1
"843",5,0,5,1
"844",6,0,6,1
"845",10,0,10,1
"846",10,0,10,1
"847",6,0,6,1
"848",5,0,5,1
"849",14,0,14,1
"850",16,0,16,1
"851",15,0,15,1
"852",10,0,10,1
"853",2,0,2,1
"854",4,0,4,1
"855",6,0,6,1
"856",4,0,4,1
"857",15,0,15,1
"858",2,0,2,1
"859",2,0,2,1
"860",10,0,10,1
"861",10,0,10,1
"862",10,0,10,1
"863",2,0,2,1
"864",10,0,10,1
"865",2,0,2,1
"866",10,0,10,1
"867",6,0,6,1
"868",10,0,10,1
"869",2,0,2,1
"870",10,0,10,1
"871",2,0,2,1
"872",6,0,6,1
"873",10,0,10,1
"874",2,0,2,1
"875",6,0,6,1
"876",6,0,6,1
"877",14,0,2,0
"878",12,0,12,1
"879",4,0,4,1
"880",19,0,19,1
"881",2,0,2,1
"882",10,0,10,1
"883",19,0,19,1
"884",2,0,2,1
"885",19,0,19,1
"886",19,0,19,1
"887",19,0,19,1
"888",19,0,19,1
"889",2,0,2,1
"890",2,0,2,1
"891",19,0,19,1
"892",10,0,10,1
"893",19,0,19,1
"894",2,0,2,1
"895",19,0,19,1
"896",19,0,19,1
"897",2,0,2,1
"898",10,0,10,1
"899",19,0,19,1
"900",18,0,18,1
"901",19,0,19,1
"902",2,0,2,1
"903",10,0,10,1
"904",10,0,19,0
"905",10,0,10,1
"906",2,0,2,1
"907",19,0,19,1
"908",17,0,17,1
"909",17,0,17,1
"910",19,0,19,1
"911",19,0,19,1
"912",19,0,19,1
"913",19,0,19,1
"914",3,0,2,0
"915",12,0,12,1
"916",19,0,19,1
"917",17,0,17,1
"918",19,0,19,1
"919",19,0,19,1
"920",19,0,19,1
"921",17,0,17,1
"922",19,0,19,1
"923",19,0,19,1
"924",4,0,3,0
"925",3,0,3,1
"926",13,0,13,1
"927",5,0,5,1
"928",3,0,3,1
"929",18,0,18,1
"930",3,0,3,1
"931",18,0,18,1
"932",13,0,13,1
"933",19,0,19,1
"934",18,0,18,1
"935",18,0,18,1
"936",3,0,3,1
"937",19,0,19,1
"938",17,0,17,1
"939",19,0,19,1
"940",3,0,3,1
"941",3,0,3,1
"942",15,0,15,1
"943",18,0,18,1
"944",3,0,3,1
"945",18,0,18,1
"946",17,0,17,1
"947",18,0,18,1
"948",18,0,18,1
"949",5,0,5,1
"950",19,0,19,1
"951",3,0,3,1
"952",15,0,15,1
"953",3,0,3,1
"954",5,0,5,1
"955",10,0,10,1
"956",19,0,18,0
"957",3,0,3,1
"958",3,0,3,1
"959",18,0,18,1
"960",13,0,13,1
"961",19,0,12,0
"962",16,0,16,1
"963",10,0,10,1
"964",4,0,4,1
"965",12,0,12,1
"966",19,0,19,1
"967",12,0,12,1
"968",15,0,15,1
"969",8,0,8,1
"970",12,0,19,0
"971",19,0,19,1
"972",14,0,14,1
"973",12,0,12,1
"974",12,0,12,1
"975",12,0,12,1
"976",12,0,12,1
"977",6,0,6,1
"978",3,0,3,1
"979",10,0,10,1
"980",11,0,11,1
"981",12,0,12,1
"982",6,0,6,1
"983",12,0,12,1
"984",12,0,12,1
"985",14,0,14,1
"986",12,0,12,1
"987",12,0,12,1
"988",2,0,2,1
"989",12,0,12,1
"990",10,0,10,1
"991",19,0,19,1
"992",14,0,14,1
"993",12,0,12,1
"994",12,0,12,1
"995",6,0,6,1
"996",12,0,12,1
"997",2,0,2,1
"998",12,0,12,1
"999",12,0,12,1
"1000",6,0,6,1
"1001",9,0,9,1
"1002",8,0,8,1
"1003",3,0,3,1
"1004",3,0,3,1
"1005",2,0,2,1
"1006",8,0,8,1
"1007",2,0,2,1
"1008",8,0,6,0
"1009",2,0,2,1
"1010",9,0,9,1
"1011",8,0,8,1
"1012",15,0,15,1
"1013",8,0,8,1
"1014",9,0,9,1
"1015",3,0,3,1
"1016",9,0,9,1
"1017",8,0,8,1
"1018",3,0,3,1
"1019",8,0,6,0
"1020",9,0,9,1
"1021",8,0,8,1
"1022",4,0,2,0
"1023",12,0,12,1
"1024",3,0,3,1
"1025",8,0,6,0
"1026",8,0,8,1
"1027",8,0,8,1
"1028",8,0,8,1
"1029",2,0,2,1
"1030",9,0,9,1
"1031",8,0,8,1
"1032",6,0,6,1
"1033",6,0,8,0
"1034",3,0,3,1
"1035",6,0,8,0
"1036",6,0,6,1
"1037",2,0,2,1
"1038",2,0,2,1
"1039",3,0,3,1
"1040",8,0,8,1
"1041",5,0,5,1
"1042",15,0,15,1
"1043",2,0,11,0
"1044",6,0,6,1
"1045",12,0,12,1
"1046",2,0,2,1
"1047",15,0,15,1
"1048",2,0,2,1
"1049",19,0,15,0
"1050",6,0,6,1
"1051",6,0,6,1
"1052",2,0,2,1
"1053",2,0,11,0
"1054",13,0,13,1
"1055",2,0,2,1
"1056",2,0,2,1
"1057",11,0,11,1
"1058",11,0,11,1
"1059",2,0,2,1
"1060",2,0,2,1
"1061",15,0,15,1
"1062",16,0,16,1
"1063",2,0,2,1
"1064",15,0,15,1
"1065",5,0,5,1
"1066",12,0,12,1
"1067",15,0,15,1
"1068",5,0,5,1
"1069",16,0,16,1
"1070",12,0,12,1
"1071",12,0,12,1
"1072",2,0,2,1
"1073",15,0,15,1
"1074",6,0,6,1
"1075",15,0,15,1
"1076",2,0,2,1
"1077",11,0,11,1
"1078",11,0,11,1
"1079",13,0,13,1
"1080",11,0,11,1
"1081",5,0,5,1
"1082",3,0,3,1
"1083",17,0,17,1
"1084",16,0,16,1
"1085",3,0,3,1
"1086",14,0,14,1
"1087",12,0,12,1
"1088",8,0,8,1
"1089",3,0,3,1
"1090",17,0,17,1
"1091",8,0,8,1
"1092",17,0,17,1
"1093",16,0,19,0
"1094",13,0,13,1
"1095",16,0,16,1
"1096",17,0,17,1
"1097",14,0,14,1
"1098",3,0,3,1
"1099",5,0,5,1
"1100",17,0,17,1
"1101",16,0,16,1
"1102",3,0,3,1
"1103",3,0,3,1
"1104",11,0,11,1
"1105",14,0,16,0
"1106",17,0,17,1
"1107",3,0,3,1
"1108",15,0,15,1
"1109",3,0,3,1
"1110",17,0,17,1
"1111",16,0,16,1
"1112",3,0,3,1
"1113",3,0,3,1
"1114",2,0,2,1
"1115",7,0,7,1
"1116",6,0,6,1
"1117",16,0,16,1
"1118",16,0,16,1
"1119",17,0,17,1
"1120",16,0,16,1
"1121",19,0,19,1
"1122",19,0,19,1
"1123",2,0,2,1
"1124",15,0,15,1
"1125",6,0,6,1
"1126",5,0,5,1
"1127",8,0,8,1
"1128",3,0,5,0
"1129",2,0,2,1
"1130",5,0,5,1
"1131",19,0,19,1
"1132",6,0,6,1
"1133",13,0,13,1
"1134",6,0,19,0
"1135",13,0,13,1
"1136",8,0,8,1
"1137",19,0,19,1
"1138",2,0,2,1
"1139",8,0,8,1
"1140",6,0,6,1
"1141",16,0,16,1
"1142",6,0,6,1
"1143",19,0,19,1
"1144",19,0,19,1
"1145",2,0,2,1
"1146",19,0,19,1
"1147",3,0,4,0
"1148",13,0,13,1
"1149",4,0,19,0
"1150",6,0,6,1
"1151",19,0,19,1
"1152",19,0,19,1
"1153",8,0,8,1
"1154",2,0,2,1
"1155",8,0,8,1
"1156",19,0,19,1
"1157",6,0,6,1
"1158",17,0,17,1
"1159",19,0,19,1
"1160",7,0,7,1
"1161",3,0,3,1
"1162",12,0,3,0
"1163",3,0,3,1
"1164",3,0,3,1
"1165",3,0,3,1
"1166",2,0,2,1
"1167",16,0,16,1
"1168",2,0,2,1
"1169",3,0,3,1
"1170",8,0,8,1
"1171",12,0,12,1
"1172",3,0,3,1
"1173",12,0,3,0
"1174",12,0,12,1
"1175",12,0,12,1
"1176",8,0,8,1
"1177",3,0,3,1
"1178",3,0,3,1
"1179",2,0,2,1
"1180",3,0,12,0
"1181",12,0,3,0
"1182",3,0,3,1
"1183",12,0,12,1
"1184",16,0,16,1
"1185",8,0,8,1
"1186",2,0,2,1
"1187",2,0,2,1
"1188",3,0,3,1
"1189",2,0,2,1
"1190",11,0,11,1
"1191",3,0,3,1
"1192",13,0,13,1
"1193",3,0,3,1
"1194",16,0,16,1
"1195",16,0,16,1
"1196",5,0,5,1
"1197",3,0,3,1
"1198",12,0,12,1
"1199",2,0,2,1
"1200",2,0,2,1
"1201",11,0,11,1
"1202",18,0,18,1
"1203",6,0,6,1
"1204",16,0,16,1
"1205",18,0,18,1
"1206",18,0,3,0
"1207",16,0,16,1
"1208",11,0,11,1
"1209",3,0,3,1
"1210",16,0,16,1
"1211",16,0,16,1
"1212",18,0,18,1
"1213",16,0,16,1
"1214",19,0,19,1
"1215",18,0,18,1
"1216",8,0,8,1
"1217",3,0,3,1
"1218",3,0,3,1
"1219",3,0,18,0
"1220",16,0,16,1
"1221",4,0,4,1
"1222",18,0,18,1
"1223",3,0,3,1
"1224",16,0,16,1
"1225",18,0,18,1
"1226",3,0,18,0
"1227",12,0,12,1
"1228",18,0,18,1
"1229",13,0,13,1
"1230",18,0,18,1
"1231",11,0,11,1
"1232",11,0,11,1
"1233",19,0,19,1
"1234",10,0,10,1
"1235",7,0,18,0
"1236",3,0,3,1
"1237",6,0,6,1
"1238",3,0,3,1
"1239",3,0,3,1
"1240",6,0,6,1
"1241",17,0,17,1
"1242",19,0,19,1
"1243",19,0,19,1
"1244",17,0,17,1
"1245",3,0,3,1
