"","selected_First_branch","selected_Second_branch","selected_br","cat"
"113",9,0,9,1
"114",7,0,9,0
"115",9,0,9,1
"116",9,0,9,1
"117",7,0,9,0
"118",17,0,9,0
"119",12,0,12,1
"120",10,0,9,0
"121",9,0,9,1
"122",9,0,9,1
"123",19,0,19,1
"124",0,0,12,0
"125",18,0,18,1
"126",12,0,12,1
"127",17,0,12,0
"128",0,0,9,0
"129",18,0,18,1
"130",9,0,9,1
"131",18,0,9,0
"132",11,0,12,0
"133",9,0,9,1
"134",0,0,9,0
"135",9,0,9,1
"136",0,0,9,0
"137",0,0,9,0
"138",8,0,9,0
"139",12,0,12,1
"140",12,0,12,1
"141",9,0,9,1
"142",3,0,9,0
"143",19,0,9,0
"144",6,0,9,0
"145",16,0,18,0
"146",0,0,9,0
"147",0,0,9,0
"148",19,0,12,0
"149",12,0,12,1
"150",4,0,4,1
"151",9,0,9,1
"152",0,0,9,0
"153",9,0,9,1
"154",16,0,9,0
"155",9,0,9,1
"156",0,0,9,0
"157",0,0,18,0
"158",18,0,18,1
"159",15,0,15,1
"160",5,0,5,1
"161",15,0,15,1
"162",4,0,4,1
"163",15,0,15,1
"164",10,0,15,0
"165",4,0,15,0
"166",12,0,4,0
"167",10,0,4,0
"168",2,0,4,0
"169",15,0,15,1
"170",4,0,15,0
"171",12,0,4,0
"172",4,0,4,1
"173",0,0,15,0
"174",0,0,4,0
"175",0,0,15,0
"176",5,0,5,1
"177",0,0,4,0
"178",0,0,4,0
"179",9,0,4,0
"180",0,0,15,0
"181",4,0,4,1
"182",0,0,15,0
"183",15,0,15,1
"184",0,0,4,0
"185",15,0,15,1
"186",15,0,15,1
"187",0,0,4,0
"188",4,0,4,1
"189",0,0,4,0
"190",15,0,15,1
"191",5,0,5,1
"192",15,0,15,1
"193",9,0,4,0
"194",8,0,4,0
"195",4,0,4,1
"196",15,0,15,1
"197",8,0,15,0
"198",15,0,15,1
"199",15,0,15,1
"200",0,0,4,0
"201",0,0,15,0
"202",0,0,4,0
"203",9,0,4,0
"204",2,0,4,0
"205",13,0,15,0
"206",5,0,5,1
"207",16,0,15,0
"208",15,0,15,1
"209",15,0,15,1
"210",4,0,4,1
"211",0,0,4,0
"212",15,0,15,1
"213",19,0,12,0
"214",2,0,2,1
"215",10,0,12,0
"216",0,0,12,0
"217",2,0,2,1
"218",12,0,12,1
"219",2,0,2,1
"220",12,0,12,1
"221",7,0,7,1
"222",6,0,12,0
"223",0,0,12,0
"224",0,0,12,0
"225",7,0,7,1
"226",12,0,12,1
"227",12,0,12,1
"228",0,0,12,0
"229",0,0,12,0
"230",12,0,12,1
"231",11,0,12,0
"232",0,0,12,0
"233",12,0,12,1
"234",0,0,12,0
"235",18,0,12,0
"236",7,0,7,1
"237",0,0,12,0
"238",2,0,2,1
"239",0,0,12,0
"240",0,0,12,0
"241",7,0,7,1
"242",2,0,2,1
"243",7,0,7,1
"244",19,0,12,0
"245",2,0,2,1
"246",11,0,12,0
"247",11,0,12,0
"248",2,0,2,1
"249",12,0,12,1
"250",7,0,7,1
"251",2,0,2,1
"252",0,0,12,0
"253",12,0,12,1
"254",12,0,12,1
"255",12,0,12,1
"256",4,0,2,0
"257",11,0,12,0
"258",10,0,12,0
"259",18,0,12,0
"260",18,0,12,0
"261",2,0,2,1
"262",11,0,12,0
"263",11,0,12,0
"264",0,0,4,0
"265",18,0,4,0
"266",11,0,4,0
"267",18,0,4,0
"268",4,0,4,1
"269",7,0,9,0
"270",4,0,4,1
"271",4,0,4,1
"272",0,0,4,0
"273",19,0,4,0
"274",4,0,4,1
"275",0,0,4,0
"276",4,0,4,1
"277",9,0,9,1
"278",4,0,4,1
"279",0,0,4,0
"280",0,0,4,0
"281",5,0,4,0
"282",8,0,8,1
"283",0,0,4,0
"284",4,0,8,0
"285",18,0,4,0
"286",13,0,9,0
"287",6,0,4,0
"288",17,0,4,0
"289",3,0,3,1
"290",0,0,4,0
"291",4,0,4,1
"292",5,0,4,0
"293",3,0,4,0
"294",9,0,9,1
"295",6,0,4,0
"296",0,0,4,0
"297",13,0,9,0
"298",0,0,4,0
"299",6,0,4,0
"300",0,0,4,0
"301",9,0,9,1
"302",0,0,4,0
"303",5,0,4,0
"304",6,0,4,0
"305",18,0,4,0
"306",9,0,9,1
"307",4,0,4,1
"308",0,0,4,0
"309",4,0,4,1
"310",3,0,4,0
"311",8,0,8,1
"312",6,0,4,0
"313",5,0,4,0
"314",0,0,4,0
"315",4,0,4,1
"316",7,0,9,0
"317",0,0,7,0
"318",0,0,6,0
"319",0,0,6,0
"320",0,0,6,0
"321",0,0,7,0
"322",19,0,6,0
"323",7,0,7,1
"324",7,0,7,1
"325",17,0,6,0
"326",6,0,6,1
"327",6,0,6,1
"328",3,0,6,0
"329",11,0,6,0
"330",0,0,7,0
"331",0,0,7,0
"332",7,0,7,1
"333",6,0,7,0
"334",9,0,6,0
"335",6,0,7,0
"336",6,0,7,0
"337",10,0,7,0
"338",0,0,6,0
"339",7,0,7,1
"340",6,0,6,1
"341",0,0,6,0
"342",9,0,6,0
"343",8,0,9,0
"344",0,0,7,0
"345",9,0,9,1
"346",7,0,7,1
"347",3,0,6,0
"348",0,0,7,0
"349",18,0,6,0
"350",6,0,6,1
"351",7,0,7,1
"352",9,0,6,0
"353",7,0,7,1
"354",7,0,6,0
"355",16,0,7,0
"356",6,0,7,0
"357",7,0,7,1
"358",9,0,9,1
"359",6,0,6,1
"360",0,0,6,0
"361",0,0,6,0
"362",7,0,7,1
"363",0,0,7,0
"364",6,0,6,1
"365",19,0,6,0
"366",9,0,9,1
"367",0,0,6,0
"368",0,0,6,0
"369",0,0,6,0
"370",14,0,6,0
"371",0,0,6,0
"372",6,0,6,1
"373",17,0,6,0
"374",0,0,6,0
"375",9,0,9,1
"376",0,0,15,0
"377",0,0,15,0
"378",0,0,15,0
"379",15,0,15,1
"380",15,0,3,0
"381",3,0,3,1
"382",16,0,3,0
"383",0,0,3,0
"384",6,0,15,0
"385",15,0,15,1
"386",15,0,15,1
"387",15,0,3,0
"388",0,0,15,0
"389",6,0,15,0
"390",15,0,3,0
"391",15,0,15,1
"392",17,0,15,0
"393",15,0,15,1
"394",0,0,15,0
"395",0,0,15,0
"396",6,0,15,0
"397",3,0,3,1
"398",15,0,15,1
"399",15,0,15,1
"400",10,0,15,0
"401",0,0,3,0
"402",15,0,15,1
"403",0,0,15,0
"404",0,0,15,0
"405",0,0,3,0
"406",3,0,3,1
"407",0,0,15,0
"408",10,0,15,0
"409",2,0,3,0
"410",0,0,3,0
"411",0,0,15,0
"412",3,0,3,1
"413",15,0,15,1
"414",0,0,3,0
"415",0,0,15,0
"416",10,0,15,0
"417",15,0,15,1
"418",15,0,15,1
"419",15,0,15,1
"420",15,0,15,1
"421",12,0,15,0
"422",15,0,3,0
"423",15,0,15,1
"424",6,0,15,0
"425",15,0,15,1
"426",15,0,15,1
"427",0,0,3,0
"428",0,0,15,0
"429",0,0,15,0
"430",3,0,3,1
"431",0,0,15,0
"432",15,0,15,1
"433",3,0,3,1
"434",3,0,3,1
"435",15,0,15,1
"436",16,0,14,0
"437",5,0,11,0
"438",14,0,14,1
"439",0,0,14,0
"440",0,0,14,0
"441",14,0,14,1
"442",0,0,14,0
"443",16,0,14,0
"444",0,0,11,0
"445",17,0,15,0
"446",11,0,11,1
"447",15,0,15,1
"448",0,0,14,0
"449",0,0,14,0
"450",15,0,15,1
"451",0,0,14,0
"452",19,0,14,0
"453",11,0,14,0
"454",14,0,14,1
"455",9,0,11,0
"456",0,0,14,0
"457",0,0,14,0
"458",11,0,11,1
"459",8,0,14,0
"460",3,0,3,1
"461",14,0,14,1
"462",15,0,15,1
"463",0,0,11,0
"464",0,0,14,0
"465",11,0,14,0
"466",13,0,14,0
"467",16,0,14,0
"468",11,0,11,1
"469",14,0,11,0
"470",15,0,15,1
"471",8,0,11,0
"472",15,0,15,1
"473",4,0,3,0
"474",11,0,11,1
"475",0,0,15,0
"476",15,0,15,1
"477",15,0,15,1
"478",0,0,14,0
"479",14,0,14,1
"480",3,0,3,1
"481",8,0,14,0
"482",17,0,15,0
"483",11,0,14,0
"484",15,0,15,1
"485",16,0,14,0
"486",3,0,3,1
"487",3,0,3,1
"488",8,0,14,0
"489",0,0,3,0
"490",14,0,13,0
"491",15,0,13,0
"492",11,0,11,1
"493",7,0,11,0
"494",13,0,13,1
"495",0,0,8,0
"496",11,0,11,1
"497",12,0,13,0
"498",0,0,13,0
"499",0,0,8,0
"500",0,0,19,0
"501",17,0,17,1
"502",0,0,7,0
"503",0,0,11,0
"504",11,0,11,1
"505",11,0,11,1
"506",0,0,11,0
"507",13,0,13,1
"508",19,0,19,1
"509",0,0,11,0
"510",11,0,11,1
"511",10,0,8,0
"512",2,0,13,0
"513",0,0,19,0
"514",0,0,13,0
"515",15,0,13,0
"516",17,0,11,0
"517",13,0,13,1
"518",6,0,13,0
"519",8,0,8,1
"520",7,0,11,0
"521",3,0,11,0
"522",0,0,11,0
"523",8,0,8,1
"524",13,0,13,1
"525",6,0,13,0
"526",0,0,13,0
"527",5,0,5,1
"528",19,0,19,1
"529",11,0,16,0
"530",17,0,17,1
"531",19,0,19,1
"532",15,0,13,0
"533",9,0,11,0
"534",8,0,8,1
"535",7,0,11,0
"536",19,0,19,1
"537",11,0,11,1
"538",17,0,17,1
"539",13,0,13,1
"540",16,0,16,1
"541",11,0,11,1
"542",0,0,5,0
"543",0,0,5,0
"544",0,0,5,0
"545",19,0,19,1
"546",11,0,13,0
"547",5,0,5,1
"548",14,0,5,0
"549",17,0,5,0
"550",13,0,13,1
"551",5,0,19,0
"552",0,0,5,0
"553",0,0,5,0
"554",0,0,13,0
"555",16,0,5,0
"556",0,0,5,0
"557",2,0,2,1
"558",4,0,19,0
"559",7,0,7,1
"560",19,0,19,1
"561",5,0,5,1
"562",2,0,2,1
"563",0,0,5,0
"564",17,0,5,0
"565",17,0,5,0
"566",3,0,5,0
"567",5,0,5,1
"568",7,0,7,1
"569",16,0,5,0
"570",19,0,5,0
"571",15,0,19,0
"572",19,0,5,0
"573",16,0,5,0
"574",18,0,5,0
"575",18,0,19,0
"576",19,0,19,1
"577",14,0,5,0
"578",5,0,5,1
"579",0,0,5,0
"580",3,0,5,0
"581",8,0,5,0
"582",3,0,2,0
"583",0,0,5,0
"584",0,0,5,0
"585",19,0,19,1
"586",5,0,5,1
"587",5,0,5,1
"588",16,0,5,0
"589",17,0,5,0
"590",5,0,5,1
"591",0,0,5,0
"592",0,0,5,0
"593",0,0,5,0
"594",0,0,19,0
"595",0,0,19,0
"596",5,0,5,1
"597",5,0,19,0
"598",12,0,12,1
"599",19,0,19,1
"600",9,0,9,1
"601",19,0,19,1
"602",0,0,19,0
"603",0,0,19,0
"604",14,0,9,0
"605",19,0,19,1
"606",2,0,2,1
"607",12,0,12,1
"608",19,0,19,1
"609",8,0,9,0
"610",14,0,19,0
"611",9,0,9,1
"612",0,0,19,0
"613",19,0,19,1
"614",0,0,9,0
"615",9,0,9,1
"616",0,0,19,0
"617",12,0,12,1
"618",0,0,19,0
"619",9,0,9,1
"620",17,0,9,0
"621",19,0,19,1
"622",9,0,9,1
"623",2,0,2,1
"624",9,0,9,1
"625",19,0,19,1
"626",2,0,2,1
"627",12,0,12,1
"628",9,0,9,1
"629",9,0,9,1
"630",0,0,9,0
"631",19,0,19,1
"632",2,0,2,1
"633",0,0,9,0
"634",9,0,9,1
"635",5,0,9,0
"636",0,0,9,0
"637",4,0,5,0
"638",2,0,2,1
"639",0,0,19,0
"640",14,0,12,0
"641",5,0,5,1
"642",19,0,19,1
"643",5,0,5,1
"644",0,0,19,0
"645",0,0,9,0
"646",0,0,9,0
"647",0,0,9,0
"648",12,0,12,1
"649",2,0,2,1
"650",9,0,19,0
"651",12,0,12,1
"652",4,0,4,1
"653",8,0,8,1
"654",8,0,8,1
"655",4,0,4,1
"656",19,0,19,1
"657",3,0,3,1
"658",0,0,19,0
"659",18,0,19,0
"660",4,0,4,1
"661",4,0,4,1
"662",18,0,19,0
"663",8,0,8,1
"664",0,0,19,0
"665",8,0,8,1
"666",8,0,8,1
"667",3,0,3,1
"668",3,0,19,0
"669",11,0,19,0
"670",4,0,4,1
"671",0,0,3,0
"672",15,0,19,0
"673",0,0,19,0
"674",4,0,4,1
"675",3,0,19,0
"676",19,0,19,1
"677",0,0,19,0
"678",8,0,8,1
"679",18,0,19,0
"680",18,0,19,0
"681",8,0,8,1
"682",0,0,19,0
"683",0,0,3,0
"684",0,0,19,0
"685",19,0,19,1
"686",3,0,3,1
"687",0,0,3,0
"688",0,0,19,0
"689",2,0,4,0
"690",0,0,19,0
"691",2,0,4,0
"692",0,0,19,0
"693",14,0,3,0
"694",13,0,19,0
"695",3,0,3,1
"696",19,0,19,1
"697",19,0,19,1
"698",0,0,19,0
"699",4,0,4,1
"700",8,0,19,0
"701",17,0,19,0
"702",15,0,3,0
"703",4,0,4,1
"704",0,0,19,0
"705",19,0,3,0
"706",14,0,2,0
"707",12,0,12,1
"708",2,0,2,1
"709",0,0,2,0
"710",2,0,2,1
"711",13,0,13,1
"712",13,0,13,1
"713",0,0,2,0
"714",2,0,2,1
"715",12,0,12,1
"716",0,0,2,0
"717",19,0,2,0
"718",0,0,2,0
"719",0,0,2,0
"720",12,0,12,1
"721",6,0,7,0
"722",2,0,2,1
"723",19,0,2,0
"724",13,0,13,1
"725",2,0,2,1
"726",0,0,2,0
"727",10,0,2,0
"728",6,0,12,0
"729",0,0,2,0
"730",17,0,2,0
"731",12,0,2,0
"732",2,0,2,1
"733",14,0,2,0
"734",6,0,12,0
"735",18,0,2,0
"736",12,0,12,1
"737",19,0,2,0
"738",2,0,2,1
"739",12,0,12,1
"740",0,0,2,0
"741",7,0,7,1
"742",2,0,2,1
"743",2,0,12,0
"744",2,0,2,1
"745",12,0,12,1
"746",2,0,2,1
"747",0,0,2,0
"748",2,0,2,1
"749",14,0,2,0
"750",12,0,12,1
"751",2,0,2,1
"752",0,0,2,0
"753",0,0,2,0
"754",12,0,12,1
"755",14,0,2,0
"756",17,0,2,0
"757",0,0,2,0
"758",12,0,2,0
"759",2,0,2,1
"760",2,0,2,1
"761",2,0,2,1
"762",0,0,9,0
"763",0,0,2,0
"764",2,0,2,1
"765",0,0,6,0
"766",19,0,2,0
"767",0,0,2,0
"768",4,0,2,0
"769",3,0,3,1
"770",2,0,2,1
"771",2,0,9,0
"772",3,0,3,1
"773",2,0,2,1
"774",2,0,2,1
"775",2,0,2,1
"776",2,0,2,1
"777",2,0,2,1
"778",19,0,2,0
"779",2,0,2,1
"780",2,0,2,1
"781",2,0,2,1
"782",0,0,2,0
"783",15,0,2,0
"784",2,0,2,1
"785",2,0,2,1
"786",6,0,2,0
"787",2,0,2,1
"788",0,0,2,0
"789",0,0,2,0
"790",16,0,2,0
"791",2,0,2,1
"792",0,0,2,0
"793",0,0,2,0
"794",2,0,2,1
"795",2,0,2,1
"796",19,0,2,0
"797",0,0,2,0
"798",0,0,6,0
"799",2,0,2,1
"800",16,0,2,0
"801",0,0,2,0
"802",15,0,2,0
"803",3,0,3,1
"804",2,0,2,1
"805",12,0,2,0
"806",2,0,9,0
"807",6,0,2,0
"808",6,0,2,0
"809",0,0,9,0
"810",2,0,2,1
"811",0,0,6,0
"812",6,0,12,0
"813",0,0,12,0
"814",18,0,18,1
"815",0,0,12,0
"816",7,0,6,0
"817",12,0,12,1
"818",12,0,12,1
"819",18,0,12,0
"820",12,0,12,1
"821",10,0,12,0
"822",6,0,6,1
"823",0,0,12,0
"824",0,0,12,0
"825",12,0,12,1
"826",18,0,12,0
"827",10,0,12,0
"828",12,0,12,1
"829",16,0,12,0
"830",18,0,12,0
"831",18,0,12,0
"832",6,0,6,1
"833",5,0,12,0
"834",12,0,12,1
"835",0,0,12,0
"836",0,0,12,0
"837",14,0,12,0
"838",0,0,12,0
"839",14,0,12,0
"840",14,0,12,0
"841",0,0,12,0
"842",19,0,12,0
"843",10,0,12,0
"844",9,0,12,0
"845",18,0,12,0
"846",0,0,5,0
"847",12,0,5,0
"848",12,0,12,1
"849",0,0,5,0
"850",12,0,12,1
"851",10,0,12,0
"852",6,0,6,1
"853",10,0,12,0
"854",12,0,12,1
"855",0,0,12,0
"856",4,0,6,0
"857",12,0,12,1
"858",0,0,12,0
"859",0,0,12,0
"860",0,0,18,0
"861",5,0,12,0
"862",12,0,12,1
"863",12,0,12,1
"864",7,0,12,0
"865",12,0,12,1
"866",8,0,6,0
"867",10,0,10,1
"868",0,0,10,0
"869",11,0,11,1
"870",13,0,13,1
"871",0,0,6,0
"872",11,0,11,1
"873",0,0,18,0
"874",0,0,6,0
"875",0,0,6,0
"876",0,0,19,0
"877",10,0,6,0
"878",17,0,6,0
"879",0,0,13,0
"880",7,0,6,0
"881",13,0,13,1
"882",7,0,6,0
"883",19,0,19,1
"884",15,0,17,0
"885",13,0,13,1
"886",19,0,19,1
"887",2,0,10,0
"888",10,0,10,1
"889",6,0,6,1
"890",13,0,13,1
"891",10,0,6,0
"892",14,0,11,0
"893",0,0,17,0
"894",16,0,10,0
"895",17,0,6,0
"896",11,0,11,1
"897",13,0,13,1
"898",19,0,19,1
"899",10,0,10,1
"900",17,0,6,0
"901",0,0,6,0
"902",0,0,10,0
"903",0,0,6,0
"904",10,0,10,1
"905",0,0,10,0
"906",13,0,10,0
"907",10,0,6,0
"908",10,0,10,1
"909",6,0,6,1
"910",0,0,6,0
"911",10,0,10,1
"912",14,0,11,0
"913",0,0,10,0
"914",17,0,6,0
"915",13,0,13,1
"916",11,0,11,1
"917",0,0,6,0
"918",8,0,6,0
"919",9,0,6,0
"920",19,0,19,1
"921",12,0,12,1
"922",12,0,12,1
"923",10,0,12,0
"924",17,0,17,1
"925",13,0,12,0
"926",17,0,17,1
"927",17,0,17,1
"928",12,0,12,1
"929",0,0,12,0
"930",0,0,12,0
"931",16,0,17,0
"932",3,0,12,0
"933",17,0,17,1
"934",14,0,12,0
"935",0,0,17,0
"936",0,0,12,0
"937",17,0,17,1
"938",12,0,12,1
"939",2,0,2,1
"940",0,0,17,0
"941",0,0,12,0
"942",17,0,17,1
"943",0,0,12,0
"944",0,0,17,0
"945",0,0,12,0
"946",0,0,12,0
"947",12,0,12,1
"948",17,0,17,1
"949",2,0,2,1
"950",12,0,17,0
"951",12,0,12,1
"952",0,0,12,0
"953",19,0,12,0
"954",17,0,17,1
"955",11,0,12,0
"956",12,0,12,1
"957",11,0,12,0
"958",13,0,12,0
"959",17,0,17,1
"960",17,0,12,0
"961",0,0,12,0
"962",0,0,12,0
"963",17,0,17,1
"964",0,0,12,0
"965",0,0,12,0
"966",17,0,17,1
"967",0,0,17,0
"968",0,0,12,0
"969",12,0,12,1
"970",12,0,12,1
"971",0,0,12,0
"972",0,0,12,0
"973",0,0,12,0
"974",0,0,12,0
"975",12,0,12,1
"976",14,0,12,0
"977",0,0,12,0
"978",7,0,12,0
"979",0,0,12,0
"980",12,0,12,1
"981",0,0,12,0
"982",11,0,12,0
"983",17,0,12,0
"984",0,0,12,0
"985",17,0,17,1
"986",9,0,10,0
"987",18,0,2,0
"988",17,0,18,0
"989",0,0,2,0
"990",18,0,2,0
"991",2,0,10,0
"992",16,0,2,0
"993",8,0,4,0
"994",0,0,2,0
"995",8,0,2,0
"996",4,0,4,1
"997",18,0,2,0
"998",10,0,10,1
"999",4,0,4,1
"1000",17,0,2,0
"1001",4,0,4,1
"1002",0,0,2,0
"1003",0,0,2,0
"1004",6,0,2,0
"1005",13,0,10,0
"1006",18,0,18,1
"1007",19,0,2,0
"1008",0,0,2,0
"1009",10,0,10,1
"1010",16,0,10,0
"1011",16,0,2,0
"1012",4,0,4,1
"1013",2,0,2,1
"1014",12,0,10,0
"1015",4,0,4,1
"1016",0,0,2,0
"1017",10,0,10,1
"1018",18,0,2,0
"1019",15,0,2,0
"1020",0,0,2,0
"1021",10,0,10,1
"1022",10,0,10,1
"1023",13,0,2,0
"1024",9,0,10,0
"1025",4,0,4,1
"1026",4,0,4,1
"1027",9,0,10,0
"1028",11,0,2,0
"1029",2,0,2,1
"1030",2,0,2,1
"1031",10,0,10,1
"1032",0,0,2,0
"1033",10,0,10,1
"1034",11,0,11,1
"1035",5,0,5,1
"1036",6,0,11,0
"1037",7,0,11,0
"1038",13,0,13,1
"1039",18,0,11,0
"1040",9,0,11,0
"1041",11,0,11,1
"1042",14,0,13,0
"1043",13,0,13,1
"1044",11,0,11,1
"1045",19,0,11,0
"1046",13,0,13,1
"1047",0,0,11,0
"1048",13,0,13,1
"1049",0,0,11,0
"1050",11,0,11,1
"1051",11,0,11,1
"1052",11,0,11,1
"1053",11,0,11,1
"1054",18,0,11,0
"1055",13,0,13,1
"1056",11,0,11,1
"1057",14,0,14,1
"1058",0,0,11,0
"1059",4,0,11,0
"1060",0,0,11,0
"1061",0,0,13,0
"1062",5,0,5,1
"1063",13,0,13,1
"1064",0,0,11,0
"1065",11,0,6,0
"1066",0,0,11,0
"1067",0,0,11,0
"1068",0,0,11,0
"1069",11,0,11,1
"1070",11,0,11,1
"1071",0,0,11,0
"1072",11,0,11,1
"1073",13,0,13,1
"1074",14,0,14,1
"1075",0,0,11,0
"1076",11,0,11,1
"1077",0,0,11,0
"1078",0,0,11,0
"1079",0,0,11,0
"1080",12,0,6,0
"1081",13,0,13,1
"1082",14,0,14,1
"1083",14,0,14,1
"1084",11,0,11,1
"1085",14,0,14,1
"1086",0,0,11,0
"1087",3,0,11,0
"1088",0,0,11,0
"1089",0,0,11,0
"1090",2,0,11,0
"1091",15,0,15,1
"1092",15,0,15,1
"1093",8,0,6,0
"1094",7,0,7,1
"1095",7,0,7,1
"1096",0,0,7,0
"1097",7,0,7,1
"1098",19,0,7,0
"1099",7,0,19,0
"1100",16,0,15,0
"1101",19,0,7,0
"1102",0,0,7,0
"1103",7,0,7,1
"1104",2,0,7,0
"1105",15,0,15,1
"1106",19,0,7,0
"1107",0,0,7,0
"1108",16,0,15,0
"1109",19,0,7,0
"1110",16,0,7,0
"1111",19,0,7,0
"1112",0,0,7,0
"1113",0,0,7,0
"1114",8,0,7,0
"1115",6,0,6,1
"1116",3,0,7,0
"1117",0,0,7,0
"1118",15,0,15,1
"1119",3,0,7,0
"1120",2,0,3,0
"1121",0,0,7,0
"1122",15,0,15,1
"1123",3,0,7,0
"1124",14,0,7,0
"1125",0,0,19,0
"1126",11,0,19,0
"1127",15,0,15,1
"1128",15,0,15,1
"1129",7,0,7,1
"1130",7,0,7,1
"1131",3,0,3,1
"1132",19,0,7,0
"1133",0,0,7,0
"1134",0,0,7,0
"1135",7,0,7,1
"1136",15,0,15,1
"1137",6,0,6,1
"1138",7,0,7,1
"1139",7,0,7,1
"1140",7,0,7,1
"1141",14,0,18,0
"1142",7,0,7,1
"1143",18,0,18,1
"1144",18,0,18,1
"1145",7,0,7,1
"1146",5,0,18,0
"1147",14,0,18,0
"1148",8,0,8,1
"1149",18,0,18,1
"1150",18,0,18,1
"1151",5,0,7,0
"1152",10,0,18,0
"1153",13,0,18,0
"1154",0,0,18,0
"1155",6,0,18,0
"1156",5,0,7,0
"1157",7,0,7,1
"1158",18,0,19,0
"1159",5,0,7,0
"1160",18,0,18,1
"1161",7,0,7,1
"1162",0,0,18,0
"1163",0,0,18,0
"1164",0,0,16,0
"1165",6,0,19,0
"1166",19,0,18,0
"1167",19,0,19,1
"1168",0,0,18,0
"1169",19,0,19,1
"1170",19,0,19,1
"1171",18,0,18,1
"1172",2,0,2,1
"1173",18,0,18,1
"1174",18,0,18,1
"1175",0,0,18,0
"1176",18,0,18,1
"1177",17,0,18,0
"1178",7,0,7,1
"1179",8,0,8,1
"1180",2,0,2,1
"1181",0,0,18,0
"1182",19,0,18,0
"1183",6,0,19,0
"1184",5,0,18,0
"1185",19,0,19,1
"1186",18,0,18,1
"1187",0,0,18,0
"1188",0,0,18,0
"1189",18,0,18,1
"1190",0,0,9,0
"1191",8,0,9,0
"1192",9,0,9,1
"1193",9,0,9,1
"1194",13,0,9,0
"1195",13,0,13,1
"1196",13,0,9,0
"1197",2,0,2,1
"1198",0,0,9,0
"1199",0,0,2,0
"1200",6,0,13,0
"1201",0,0,13,0
"1202",13,0,13,1
"1203",7,0,9,0
"1204",12,0,9,0
"1205",2,0,2,1
"1206",9,0,2,0
"1207",9,0,9,1
"1208",9,0,9,1
"1209",7,0,9,0
"1210",7,0,7,1
"1211",18,0,2,0
"1212",9,0,9,1
"1213",9,0,9,1
"1214",14,0,9,0
"1215",9,0,9,1
"1216",15,0,9,0
"1217",9,0,9,1
"1218",9,0,9,1
"1219",7,0,9,0
"1220",0,0,9,0
"1221",9,0,9,1
"1222",13,0,13,1
"1223",0,0,9,0
"1224",8,0,9,0
"1225",7,0,7,1
"1226",9,0,9,1
"1227",2,0,2,1
"1228",2,0,2,1
"1229",2,0,2,1
"1230",7,0,7,1
"1231",5,0,7,0
"1232",2,0,2,1
"1233",18,0,9,0
"1234",13,0,9,0
"1235",9,0,9,1
"1236",0,0,2,0
"1237",0,0,13,0
"1238",15,0,15,1
"1239",11,0,15,0
"1240",9,0,15,0
"1241",9,0,15,0
"1242",15,0,15,1
"1243",0,0,15,0
"1244",11,0,15,0
"1245",4,0,2,0
