"","selected_First_branch","selected_Second_branch","selected_br","cat"
"727",7,0,13,0
"728",19,0,11,0
"729",11,0,11,1
"730",13,0,13,1
"731",12,0,12,1
"732",11,0,12,0
"733",16,0,13,0
"734",12,0,12,1
"735",12,0,12,1
"736",11,0,11,1
"737",12,0,12,1
"738",3,0,3,1
"739",12,0,12,1
"740",12,0,12,1
"741",12,0,12,1
"742",0,0,12,0
"743",13,0,13,1
"744",9,0,12,0
"745",13,0,13,1
"746",0,0,12,0
"747",0,0,12,0
"748",12,0,12,1
"749",11,0,11,1
"750",13,0,13,1
"751",0,0,11,0
"752",9,0,9,1
"753",12,0,12,1
"754",13,0,13,1
"755",12,0,12,1
"756",13,0,13,1
"757",19,0,19,1
"758",13,0,13,1
"759",8,0,2,0
"760",0,0,2,0
"761",8,0,8,1
"762",8,0,8,1
"763",8,0,8,1
"764",4,0,8,0
"765",10,0,10,1
"766",8,0,8,1
"767",14,0,8,0
"768",5,0,5,1
"769",2,0,2,1
"770",5,0,5,1
"771",0,0,8,0
"772",8,0,8,1
"773",0,0,8,0
"774",8,0,8,1
"775",2,0,2,1
"776",8,0,8,1
"777",8,0,2,0
"778",0,0,8,0
"779",0,0,8,0
"780",4,0,2,0
"781",8,0,8,1
"782",2,0,2,1
"783",8,0,8,1
"784",8,0,8,1
"785",8,0,8,1
"786",2,0,2,1
"787",19,0,7,0
"788",4,0,2,0
"789",14,0,14,1
"790",7,0,8,0
"791",10,0,8,0
"792",14,0,8,0
"793",7,0,8,0
"794",14,0,8,0
"795",0,0,8,0
"796",8,0,8,1
"797",8,0,8,1
"798",0,0,8,0
"799",2,0,2,1
"800",2,0,8,0
"801",7,0,8,0
"802",16,0,8,0
"803",8,0,2,0
"804",7,0,8,0
"805",8,0,7,0
"806",8,0,8,1
"807",14,0,8,0
"808",8,0,7,0
"809",10,0,8,0
"810",2,0,8,0
"811",8,0,8,1
"812",8,0,7,0
"813",8,0,7,0
"814",8,0,8,1
"815",8,0,8,1
"816",8,0,7,0
"817",7,0,8,0
"818",6,0,8,0
"819",4,0,2,0
"820",8,0,8,1
"821",10,0,8,0
"822",2,0,8,0
"823",2,0,2,1
"824",8,0,8,1
"825",2,0,8,0
"826",14,0,8,0
"827",8,0,8,1
"828",19,0,7,0
"829",16,0,8,0
"830",0,0,8,0
"831",8,0,8,1
"832",4,0,8,0
"833",8,0,8,1
"834",14,0,8,0
"835",0,0,8,0
"836",0,0,8,0
"837",2,0,2,1
"838",8,0,8,1
"839",7,0,8,0
"840",2,0,8,0
"841",0,0,8,0
"842",2,0,8,0
"843",2,0,2,1
"844",4,0,2,0
"845",0,0,8,0
"846",4,0,8,0
"847",8,0,8,1
"848",8,0,8,1
"849",7,0,8,0
"850",10,0,8,0
"851",0,0,8,0
"852",14,0,14,1
"853",14,0,3,0
"854",4,0,4,1
"855",3,0,3,1
"856",2,0,3,0
"857",6,0,3,0
"858",15,0,15,1
"859",3,0,3,1
"860",14,0,3,0
"861",3,0,3,1
"862",19,0,3,0
"863",18,0,14,0
"864",15,0,14,0
"865",14,0,3,0
"866",14,0,14,1
"867",3,0,3,1
"868",4,0,4,1
"869",4,0,4,1
"870",7,0,3,0
"871",3,0,3,1
"872",0,0,3,0
"873",15,0,3,0
"874",12,0,3,0
"875",19,0,3,0
"876",19,0,3,0
"877",19,0,3,0
"878",14,0,3,0
"879",10,0,3,0
"880",6,0,4,0
"881",4,0,4,1
"882",3,0,3,1
"883",2,0,4,0
"884",3,0,3,1
"885",14,0,3,0
"886",3,0,3,1
"887",3,0,3,1
"888",2,0,4,0
"889",18,0,3,0
"890",2,0,3,0
"891",13,0,14,0
"892",9,0,14,0
"893",18,0,3,0
"894",15,0,3,0
"895",3,0,3,1
"896",9,0,9,1
"897",2,0,4,0
"898",14,0,3,0
"899",3,0,3,1
"900",2,0,4,0
"901",6,0,4,0
"902",2,0,4,0
"903",14,0,3,0
"904",6,0,3,0
"905",4,0,4,1
"906",10,0,3,0
"907",3,0,3,1
"908",3,0,3,1
"909",7,0,4,0
"910",3,0,3,1
"911",3,0,15,0
"912",0,0,3,0
"913",5,0,3,0
"914",0,0,14,0
"915",18,0,3,0
"916",3,0,15,0
"917",2,0,4,0
"918",14,0,3,0
"919",6,0,3,0
"920",4,0,4,1
"921",0,0,3,0
"922",4,0,4,1
"923",6,0,3,0
"924",3,0,3,1
"925",9,0,14,0
"926",0,0,3,0
"927",0,0,3,0
"928",0,0,3,0
"929",4,0,4,1
"930",18,0,18,1
"931",3,0,3,1
"932",9,0,14,0
"933",14,0,14,1
"934",14,0,14,1
"935",2,0,4,0
"936",10,0,15,0
"937",0,0,3,0
"938",3,0,15,0
"939",0,0,3,0
"940",3,0,3,1
"941",5,0,5,1
"942",14,0,19,0
"943",18,0,18,1
"944",8,0,5,0
"945",10,0,19,0
"946",6,0,5,0
"947",9,0,9,1
"948",2,0,2,1
"949",16,0,16,1
"950",8,0,8,1
"951",5,0,5,1
"952",5,0,5,1
"953",5,0,5,1
"954",8,0,8,1
"955",0,0,16,0
"956",6,0,5,0
"957",19,0,19,1
"958",5,0,5,1
"959",6,0,5,0
"960",7,0,5,0
"961",5,0,5,1
"962",5,0,5,1
"963",10,0,9,0
"964",5,0,5,1
"965",17,0,19,0
"966",0,0,19,0
"967",5,0,5,1
"968",8,0,8,1
"969",9,0,9,1
"970",6,0,5,0
"971",5,0,5,1
"972",2,0,2,1
"973",5,0,5,1
"974",18,0,18,1
"975",7,0,5,0
"976",5,0,5,1
"977",12,0,5,0
"978",5,0,5,1
"979",0,0,19,0
"980",8,0,5,0
"981",5,0,5,1
"982",6,0,5,0
"983",19,0,19,1
"984",6,0,5,0
"985",18,0,18,1
"986",14,0,19,0
"987",5,0,5,1
"988",6,0,5,0
"989",5,0,5,1
"990",0,0,19,0
"991",14,0,19,0
"992",0,0,16,0
"993",0,0,9,0
"994",2,0,2,1
"995",8,0,8,1
"996",8,0,8,1
"997",0,0,9,0
"998",19,0,19,1
"999",0,0,18,0
"1000",5,0,5,1
"1001",6,0,5,0
"1002",0,0,19,0
"1003",0,0,19,0
"1004",16,0,16,1
"1005",0,0,18,0
"1006",6,0,5,0
"1007",8,0,8,1
"1008",5,0,5,1
"1009",19,0,19,1
"1010",5,0,5,1
"1011",19,0,19,1
"1012",6,0,5,0
"1013",5,0,5,1
"1014",0,0,9,0
"1015",0,0,19,0
"1016",0,0,19,0
"1017",5,0,5,1
"1018",2,0,2,1
"1019",7,0,5,0
"1020",5,0,5,1
"1021",5,0,5,1
"1022",9,0,9,1
"1023",6,0,5,0
"1024",18,0,18,1
"1025",19,0,19,1
"1026",19,0,19,1
"1027",5,0,5,1
"1028",2,0,2,1
"1029",6,0,5,0
"1030",16,0,16,1
"1031",0,0,19,0
"1032",5,0,5,1
"1033",5,0,5,1
"1034",2,0,2,1
"1035",19,0,19,1
"1036",0,0,19,0
"1037",0,0,2,0
"1038",2,0,2,1
"1039",0,0,19,0
"1040",2,0,2,1
"1041",19,0,19,1
"1042",9,0,19,0
"1043",19,0,19,1
"1044",19,0,19,1
"1045",11,0,19,0
"1046",19,0,19,1
"1047",19,0,19,1
"1048",19,0,19,1
"1049",2,0,2,1
"1050",0,0,19,0
"1051",2,0,2,1
"1052",19,0,19,1
"1053",10,0,19,0
"1054",5,0,19,0
"1055",2,0,19,0
"1056",0,0,19,0
"1057",2,0,2,1
"1058",19,0,2,0
"1059",19,0,19,1
"1060",0,0,19,0
"1061",19,0,19,1
"1062",19,0,19,1
"1063",19,0,19,1
"1064",9,0,19,0
"1065",19,0,19,1
"1066",7,0,19,0
"1067",19,0,19,1
"1068",19,0,19,1
"1069",19,0,19,1
"1070",19,0,19,1
"1071",19,0,19,1
"1072",2,0,2,1
"1073",19,0,19,1
"1074",0,0,2,0
"1075",2,0,2,1
"1076",19,0,19,1
"1077",19,0,2,0
"1078",17,0,19,0
"1079",9,0,19,0
"1080",0,0,19,0
"1081",0,0,19,0
"1082",0,0,19,0
"1083",19,0,19,1
"1084",19,0,2,0
"1085",19,0,19,1
"1086",2,0,2,1
"1087",2,0,2,1
"1088",19,0,2,0
"1089",2,0,2,1
"1090",9,0,19,0
"1091",9,0,19,0
"1092",2,0,2,1
"1093",19,0,2,0
"1094",2,0,2,1
"1095",19,0,2,0
"1096",15,0,19,0
"1097",19,0,19,1
"1098",2,0,2,1
"1099",2,0,2,1
"1100",19,0,19,1
"1101",8,0,19,0
"1102",19,0,2,0
"1103",0,0,19,0
"1104",0,0,19,0
"1105",3,0,19,0
"1106",19,0,19,1
"1107",19,0,2,0
"1108",5,0,19,0
"1109",9,0,19,0
"1110",8,0,7,0
"1111",19,0,19,1
"1112",2,0,2,1
"1113",7,0,19,0
"1114",2,0,2,1
"1115",7,0,19,0
"1116",2,0,19,0
"1117",19,0,19,1
"1118",0,0,19,0
"1119",2,0,2,1
"1120",0,0,19,0
"1121",8,0,19,0
"1122",19,0,19,1
"1123",19,0,19,1
"1124",2,0,2,1
"1125",2,0,2,1
"1126",19,0,19,1
"1127",19,0,19,1
"1128",19,0,19,1
"1129",2,0,2,1
"1130",0,0,2,0
"1131",17,0,17,1
"1132",7,0,5,0
"1133",6,0,2,0
"1134",17,0,17,1
"1135",7,0,5,0
"1136",2,0,2,1
"1137",7,0,7,1
"1138",12,0,2,0
"1139",17,0,17,1
"1140",2,0,2,1
"1141",2,0,2,1
"1142",0,0,2,0
"1143",6,0,2,0
"1144",17,0,2,0
"1145",0,0,19,0
"1146",6,0,2,0
"1147",5,0,5,1
"1148",19,0,2,0
"1149",5,0,5,1
"1150",17,0,17,1
"1151",7,0,7,1
"1152",0,0,2,0
"1153",5,0,5,1
"1154",2,0,2,1
"1155",14,0,2,0
"1156",0,0,2,0
"1157",7,0,7,1
"1158",5,0,5,1
"1159",7,0,7,1
"1160",0,0,2,0
"1161",5,0,5,1
"1162",5,0,5,1
"1163",7,0,7,1
"1164",2,0,2,1
"1165",2,0,2,1
"1166",0,0,2,0
"1167",17,0,17,1
"1168",0,0,2,0
"1169",2,0,2,1
"1170",10,0,2,0
"1171",2,0,2,1
"1172",10,0,2,0
"1173",19,0,19,1
"1174",14,0,17,0
"1175",5,0,5,1
"1176",19,0,19,1
"1177",5,0,5,1
"1178",17,0,2,0
"1179",7,0,7,1
"1180",14,0,17,0
"1181",19,0,19,1
"1182",19,0,19,1
"1183",5,0,5,1
"1184",0,0,2,0
"1185",7,0,7,1
"1186",2,0,2,1
"1187",7,0,7,1
"1188",18,0,2,0
"1189",5,0,5,1
"1190",19,0,19,1
"1191",5,0,5,1
"1192",11,0,7,0
"1193",2,0,2,1
"1194",5,0,5,1
"1195",0,0,2,0
"1196",17,0,17,1
"1197",17,0,2,0
"1198",19,0,19,1
"1199",7,0,5,0
"1200",2,0,2,1
"1201",7,0,7,1
"1202",0,0,2,0
"1203",17,0,17,1
"1204",2,0,2,1
"1205",19,0,2,0
"1206",6,0,2,0
"1207",17,0,2,0
"1208",17,0,17,1
"1209",2,0,2,1
"1210",2,0,2,1
"1211",2,0,2,1
"1212",2,0,2,1
"1213",2,0,2,1
"1214",0,0,2,0
"1215",19,0,2,0
"1216",2,0,2,1
"1217",12,0,2,0
"1218",7,0,7,1
"1219",5,0,5,1
"1220",0,0,2,0
"1221",0,0,19,0
"1222",2,0,2,1
"1223",5,0,5,1
"1224",5,0,5,1
"1225",6,0,3,0
"1226",14,0,14,1
"1227",16,0,3,0
"1228",18,0,18,1
"1229",18,0,18,1
"1230",18,0,18,1
"1231",3,0,3,1
"1232",0,0,4,0
"1233",5,0,5,1
"1234",16,0,3,0
"1235",18,0,18,1
"1236",3,0,3,1
"1237",5,0,5,1
"1238",3,0,4,0
"1239",2,0,3,0
"1240",18,0,18,1
"1241",3,0,3,1
"1242",6,0,3,0
"1243",12,0,3,0
"1244",6,0,6,1
"1245",18,0,3,0
